,2011-06-30,2011-09-30
AmortizationOfIntangibleAssets,2503000.000,1442000.000
CostOfGoodsSold,13602000.000,12533000.000
CostOfServices,3916000.000,4053000.000
CostOfServicesLicensesAndServices,971000.000,681000.000
CostsAndExpenses,41443000.000,37359000.000
EarningsPerShareBasic,-0.060,-0.010
EarningsPerShareDiluted,-0.060,-0.010
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3061000.000,-707000.000
IncomeTaxExpenseBenefit,178000.000,75000.000
InterestIncomeExpenseNonoperatingNet,-50000.000,-49000.000
LicensesRevenue,4807000.000,3922000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-782000.000
OperatingIncomeLoss,-3102000.000,-411000.000
OtherNonoperatingIncomeExpense,91000.000,-247000.000
ProfitLoss,-3239000.000,
ResearchAndDevelopmentExpense,5510000.000,5583000.000
RestructuringCharges,1399000.000,-6000.000
Revenues,38341000.000,36948000.000
SalesRevenueGoodsNet,26711000.000,25542000.000
SalesRevenueNet,38341000.000,36948000.000
SalesRevenueServicesNet,6823000.000,7484000.000
SellingGeneralAndAdministrativeExpense,13542000.000,13073000.000
WeightedAverageNumberOfDilutedSharesOutstanding,52417000.000,53810000.000
WeightedAverageNumberOfSharesOutstandingBasic,52417000.000,53810000.000
