,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2017-03-31
AccretionExpense,,,,1889000.000,,,,2086000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,622000.000,,,,2126000.000,,,,763000.000,,,,1492000.000,,602000.000
AllocatedShareBasedCompensationExpense,,,493000.000,610000.000,973000.000,674000.000,530000.000,797000.000,1129000.000,785000.000,581000.000,761000.000,700000.000,899000.000,600000.000,658000.000,599000.000,552000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,295000.000,,444000.000
AmortizationOfIntangibleAssets,,,1835000.000,1579000.000,1656000.000,1723000.000,1632000.000,1586000.000,1546000.000,1518000.000,1530000.000,1420000.000,1611000.000,1578000.000,1477000.000,1285000.000,1153000.000,590000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,6157000.000,5547000.000,5492975.000,-11832975.000,3273394.000,1355000.000,7452501.000,-8559895.000,6524000.000,3198000.000,3208000.000,-9081000.000,2590000.000,2906000.000,6754000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,6774000.000,,-1259000.000,,,,,,,,,,,,-3054000.000,,-5224000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,-458000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,-6554000.000
ComprehensiveIncomeNetOfTax,,-4812000.000,1831000.000,-2629000.000,-807000.000,2025000.000,-1977000.000,1273000.000,3082000.000,-12455000.000,-11408000.000,-7084000.000,9275000.000,-2380000.000,-7146000.000,2674000.000,2049000.000,-6738000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,702000.000,,,-106000.000,-139000.000,,518000.000,407000.000,-598000.000,-718000.000,-1126000.000,-2572000.000,-2992000.000,6675000.000,-752000.000,-603000.000,128000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-4110000.000,1762000.000,-2835000.000,-913000.000,1886000.000,-2102000.000,1791000.000,3489000.000,-13053000.000,-12126000.000,-8210000.000,6703000.000,-5372000.000,-471000.000,1922000.000,1446000.000,-6610000.000
ContractsRevenue,102463000.000,99197000.000,103565000.000,122556000.000,128427000.000,130181000.000,130921000.000,137249000.000,144515000.000,145324000.000,148717000.000,152453000.000,159738000.000,158579000.000,160181000.000,157305000.000,152614000.000,95913000.000
CostOfReimbursableExpense,26415000.000,16616000.000,16322000.000,13517000.000,20037000.000,17013000.000,14029000.000,12764000.000,15124000.000,16167000.000,20421000.000,19127000.000,21910000.000,20356000.000,28261000.000,18916000.000,22975000.000,11656000.000
CostOfRevenue,,,,86215000.000,95394000.000,92747000.000,86295000.000,91354000.000,98370000.000,98842000.000,104705000.000,105816000.000,114310000.000,109701000.000,122193000.000,112979000.000,112723000.000,73204000.000
CostOfServices,58795000.000,58462000.000,58459000.000,72698000.000,75357000.000,75734000.000,72266000.000,78590000.000,83246000.000,82675000.000,84284000.000,86689000.000,92400000.000,89345000.000,93932000.000,94063000.000,89748000.000,61548000.000
DeferredIncomeTaxExpenseBenefit,,397000.000,,,,,,102000.000,,,,-1971000.000,,,,129000.000,,93000.000
DepreciationDepletionAndAmortization,,3305000.000,2923000.000,2539000.000,2657000.000,2725000.000,2835000.000,2427000.000,2437000.000,2412000.000,2547000.000,2440000.000,2983000.000,2863000.000,2718000.000,2656000.000,2544000.000,1566000.000
DirectOperatingCosts,85210000.000,75078000.000,74781000.000,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,,,-5641000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,,,,,24000.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,,,,,,21994000.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,24030000.000
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,,,,,,,,,,22036000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,,,-1994000.000
