,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AmortizationOfFinancingCosts,,,65000.000,,,,33000.000,,
DepreciationDepletionAndAmortization,,,25000.000,,,,23000.000,,
EarningsPerShareBasicAndDiluted,-0.440,-0.510,-0.430,-0.420,-0.420,-1.210,-0.680,-0.160,-0.250
GeneralAndAdministrativeExpense,2530000.000,3010000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6465000.000,-7442000.000,-6284000.000,-6168000.000,-6189000.000,-6034000.000,-17382000.000,-4910000.000,-7811000.000
IncomeTaxExpenseBenefit,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,-415000.000,,,,-224000.000,,
IncreaseDecreaseInAccruedLiabilities,,,17000.000,,,,86000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-58000.000,,,,-29000.000,,
InterestExpense,249000.000,522000.000,453000.000,395000.000,446000.000,285000.000,251000.000,236000.000,226000.000
InterestPaid,,,378000.000,,,,209000.000,,
InvestmentIncomeInterest,17000.000,17000.000,10000.000,6000.000,2000.000,5000.000,5000.000,3000.000,2000.000
NetCashProvidedByUsedInContinuingOperations,,,-8485000.000,,,,-4544000.000,,
NetCashProvidedByUsedInFinancingActivities,,,-2170000.000,,,,-114000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-2170000.000,,,,-114000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-112000.000,,,,-505000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-112000.000,,,,-505000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-6203000.000,,,,-3925000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-6203000.000,,,,-3925000.000,,
NetIncomeLoss,,-7442000.000,-6284000.000,-6168000.000,,,-17382000.000,-4910000.000,-7811000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-6465000.000,-7442000.000,,,-6189000.000,,-17696000.000,-4910000.000,-7811000.000
OperatingExpenses,6233000.000,6937000.000,5841000.000,5779000.000,5745000.000,3668000.000,4974000.000,4677000.000,7587000.000
OperatingIncomeLoss,-6233000.000,-6937000.000,-5841000.000,-5779000.000,-5745000.000,-3668000.000,-4974000.000,-4677000.000,-7587000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,112000.000,,,,505000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,14000.000,,
ProceedsFromWarrantExercises,,,,,,,,26500000.000,
ProfitLoss,-6465000.000,,,,,,,,
RepaymentsOfDebt,,,2170000.000,,,,128000.000,,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,3703000.000,3927000.000,3454000.000,3359000.000,2220000.000,1116000.000,1990000.000,2354000.000,3932000.000
RevenueFromGrants,,,0.000,,,,,,
SellingGeneralAndAdministrativeExpense,,,2387000.000,2420000.000,3525000.000,2552000.000,2984000.000,2323000.000,3655000.000
ShareBasedCompensation,,,331000.000,,,,1348000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,1597820.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,,169062.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,14561519.000,14670247.000,14732582.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,14736809.000,14752214.000,,25883876.000,30668060.000,31468063.000
WeightedAverageNumberOfSharesOutstandingBasic,14561519.000,14670247.000,14732582.000,,,,,,
