,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,145321.000,116813.000,336371.000,158847.000,190248.000,248868.000,222810.000,239626.000,251307.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,706048.000
AccountsReceivableNetCurrent,,,115938.000,0.000,0.000,135237.000,0.000,0.000,0.000,42049.000,0.000,0.000,0.000,95544.000,171198.000,531560.000,240210.000,533262.000,432048.000,454117.000,506196.000,1134967.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,15498.000,18844.000,47935.000,82701.000,56044.000,55104.000,18727.000,30065.000,39747.000,40198.000,74208.000,69722.000
AccruedIncomeTaxesCurrent,,,,190156.000,25502.000,508024.000,666655.000,866504.000,652700.000,567227.000,467981.000,739423.000,616917.000,1019371.000,977775.000,1009616.000,631804.000,435686.000,483483.000,649881.000,816100.000,1382382.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1325548.000,1410361.000,1544030.000,1662269.000,1766746.000,1878537.000,2123536.000,2268470.000,2414739.000,2575802.000,-2713381.000,-2879462.000,-2925676.000,-3017585.000,-3197705.000,-3289603.000,-3447623.000,-3493024.000,-3689309.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,3171499.000,3646363.000,3794929.000,609083.000,4711186.000,5248596.000,841999.000,-5755.000,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2676980.000,2893766.000,3341156.000,3171499.000,3646362.000,3794929.000,4404012.000,4711186.000,5248596.000,4636928.000,4631173.000,4559280.000,4946722.000,4751847.000,5107912.000,1986606.000,367366.000,837064.000,-1248124.000,-1813243.000,-4910056.000,-4386845.000
AdditionalPaidInCapital,36879643.000,4130999.000,36879643.000,36884593.000,4180183.000,4180095.000,4180095.000,4180095.000,4180095.000,4180095.000,4210407.000,4210407.000,4210407.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,4210407.000,4210407.000,4325374.000,4494356.000,4648461.000,4760053.000,4760053.000,4760053.000,4322838.000
Assets,97997668.000,101561714.000,53008384.000,56072335.000,57540021.000,58664298.000,60374325.000,63872556.000,65984567.000,67219880.000,68933702.000,71410576.000,73398500.000,77157875.000,80184366.000,80758781.000,80199662.000,81315507.000,81130782.000,82718374.000,82446764.000,90287026.000
AssetsCurrent,27154694.000,20995458.000,24261553.000,28351902.000,29896475.000,31376947.000,30330511.000,17682375.000,19922649.000,20619134.000,22300987.000,24897551.000,26757461.000,14761853.000,16626609.000,7796946.000,9145748.000,11421267.000,12616914.000,12790150.000,14991591.000,18477966.000
