,2012-07-31,2013-07-31,2014-07-31
AdvertisingExpense,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-585.000,
CashPeriodIncreaseDecrease,727.000,,
CostsAndExpensesRelatedParty,,326164.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,13125.000
EarningsPerShareBasicAndDiluted,,,-0.040
EffectiveIncomeTaxRateContinuingOperations,,0.340,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340
FairValueOfAssetsAcquired,,,78107.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,359000.000,
GeneralAndAdministrativeExpense,1138.000,5849.000,1630.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-1055677.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-56927.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,-0.020,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,19355.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,19355.000
IncomeTaxesPaid,0.000,0.000,
IncreaseDecreaseInAccountsPayable,-24239.000,23817.000,21443.000
IncreaseDecreaseInAccruedLiabilities,,74220.000,11000.000
IncreaseDecreaseInNotesReceivableRelatedParties,,7300.000,
IncreaseDecreaseInPrepaidExpense,,,-2703.000
InterestExpense,,-6720.000,11000.000
InterestPaid,0.000,0.000,
LeaseAndRentalExpense,,,400.000
NetCashProvidedByUsedInContinuingOperations,,,-98.000
NetCashProvidedByUsedInFinancingActivities,70500.000,142055.000,21683.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,70500.000,142055.000,21683.000
NetCashProvidedByUsedInOperatingActivities,-69773.000,-142640.000,-21781.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-69773.000,-142640.000,-21781.000
NetIncomeLoss,-45534.000,-1055677.000,-56927.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-135034.000
OperatingExpenses,45534.000,1048957.000,45927.000
OperatingIncomeLoss,-45534.000,-1055677.000,-45927.000
OtherNonoperatingIncomeExpense,,-6720.000,
ProceedsFromIssuanceOfCommonStock,80000.000,,
ProceedsFromNotesPayable,,110000.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,21683.000
ProfessionalFees,44396.000,401944.000,41594.000
ProfitLoss,-45534.000,-1048957.000,
ServiceManagementCosts,,86250.000,
StockIssued1,,,127720.000
StockIssuedDuringPeriodSharesIssuedForServices,,6750000.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,127720.000
StockIssuedDuringPeriodValueIssuedForServices,,565000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,359000.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,75242097.000,3239903.000
