,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,568621.000,,691702.000,719992.000,929708.000
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,489760.000,,,,,
AccountsPayableCurrent,,,62125.000,,,
AccountsReceivableNetCurrent,22620.000,13762.000,12957.000,25540.000,17272.000,17370.000
AccruedLiabilitiesCurrent,,,571143.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3062907.000,3071476.000,3082069.000,3092502.000,3103704.000,3116431.000
AdditionalPaidInCapital,19628401.000,19628401.000,19628401.000,19628401.000,19628401.000,19628401.000
AllowanceForDoubtfulAccountsReceivableCurrent,28007.000,24783.000,21258.000,22353.000,25450.000,11480.000
AllowanceForNotesAndLoansReceivableCurrent,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000
Assets,1401835.000,1331863.000,1337991.000,1261976.000,1305884.000,1349678.000
AssetsCurrent,220498.000,182868.000,197180.000,152177.000,199936.000,283807.000
Cash,12471.000,2791.000,18848.000,8394.000,19644.000,148339.000
CommonStockAdditionalSeriesSharesIssued,,,,,30000.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-30000.000,-30000.000,-30000.000,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,35873703.000,35873703.000,35873703.000,35873703.000,35873703.000,35873703.000
CommonStockSharesOutstanding,35873703.000,35873703.000,35873703.000,35873703.000,35873703.000,35873703.000
CommonStockSharesSubscriptions,,,,30000.000,30000.000,30000.000
CommonStockValue,17937.000,17937.000,17937.000,17937.000,17937.000,17937.000
Goodwill,87979.000,87979.000,87979.000,87979.000,87979.000,87979.000
IntangibleAssetsNetExcludingGoodwill,925387.000,889625.000,872035.000,845197.000,839541.000,807383.000
InventoryNet,55073.000,58198.000,41213.000,44166.000,19493.000,14442.000
LiabilitiesAndStockholdersEquity,1401835.000,1331863.000,1337991.000,1261976.000,1305884.000,1349678.000
LiabilitiesCurrent,939639.000,955041.000,1068239.000,1085719.000,1202723.000,1146869.000
LinesOfCreditCurrent,449879.000,386420.000,434971.000,394017.000,482731.000,217161.000
NotesAndLoansReceivableNetCurrent,8500.000,8500.000,32797.000,28639.000,21908.000,15842.000
OtherAssetsNoncurrent,114606.000,114606.000,114606.000,114606.000,114606.000,114606.000
OtherReceivables,21834.000,24617.000,41365.000,20438.000,21619.000,12814.000
OtherReceivablesGrossCurrent,,,,,21619.000,12814.000
OtherReceivablesNetCurrent,,,,,936.000,1138.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,54000.000,54000.000,54000.000,54000.000,54000.000,54000.000
PreferredStockSharesOutstanding,54000.000,54000.000,54000.000,54000.000,54000.000,54000.000
PreferredStockValue,540.000,540.000,540.000,540.000,540.000,540.000
PrepaidExpenseCurrent,100000.000,75000.000,50000.000,25000.000,100000.000,75000.000
PropertyPlantAndEquipmentNet,53365.000,56785.000,66191.000,62017.000,63822.000,55903.000
RetainedEarningsAccumulatedDeficit,-19214682.000,-19300056.000,-19407125.000,-19500621.000,-19573717.000,-19474069.000
StockholdersEquity,462196.000,376822.000,269753.000,176257.000,103161.000,202809.000
