,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,95208.000,126031.000
AccountsPayableCurrent,6566.000,24345.000,9897.000,11484.000,13969.000,16254.000,16339.000,18222.000,20016.000,21801.000,23779.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,89334.000,112831.000,120372.000,126540.000,132732.000,,,,,,,,
AdditionalPaidInCapital,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,27925770.000,29684687.000
Assets,22604.000,31960.000,30335.000,25831.000,22248.000,12410.000,17593.000,13353.000,10946.000,12128.000,8528.000,90040.000,28810.000
AssetsCurrent,,,,,,,,,10946.000,12128.000,8528.000,,
Cash,22604.000,31960.000,30335.000,25831.000,22248.000,12410.000,17593.000,13353.000,9946.000,12128.000,8528.000,90040.000,28810.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,90040.000,28810.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,57136943.000,58000000.000
CommonStockSharesOutstanding,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,57136943.000,58000000.000
CommonStockValue,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,57137.000,58000.000
CommonUnitAuthorized,500000000.000,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,32679.000,222464.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,198231.000,192964.000
DeferredTaxAssetsNet,,,,,,,,,,57443.000,59127.000,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,336694.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,336694.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,89334.000,112831.000,120372.000,126540.000,132732.000,,,,,,,,
DueToRelatedPartiesCurrent,25372.000,40446.000,60810.000,60887.000,61011.000,61125.000,81239.000,81276.000,81650.000,101805.000,101840.000,178146.000,223146.000
Liabilities,,,,,,,,,,,,609033.000,846573.000
LiabilitiesAndStockholdersEquity,22604.000,31960.000,30335.000,25831.000,22248.000,12410.000,17593.000,13353.000,10946.000,12128.000,8528.000,90040.000,28810.000
LiabilitiesCurrent,31938.000,64791.000,70707.000,72371.000,74980.000,77379.000,97578.000,99498.000,101666.000,123606.000,125619.000,306033.000,571641.000
LongTermNotesPayable,,,,,,,,,,,,303000.000,274932.000
OperatingLossCarryforwards,,,,,,144969.000,,,170720.000,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,-51216.000,,,,
PrepaidExpenseCurrent,,,,,,,,,1000.000,,,0.000,
RetainedEarningsAccumulatedDeficit,,,,,,-144969.000,-159985.000,-166145.000,-170720.000,-191478.000,-197091.000,-28501900.000,-30560450.000
StockholdersEquity,-9334.000,-32831.000,-40372.000,-46540.000,-52732.000,-64969.000,-79985.000,-86145.000,-90720.000,-111478.000,-117091.000,-518993.000,-817763.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,-518993.000,-817763.000
