,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdditionsToNoncurrentAssets,,1480782.000,,,,
AdjustmentForAmortization,384583.000,374688.000,365000.000,365000.000,365000.000,331667.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,-139686.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,992657.000,940254.000,1381276.000,1069908.000,1167674.000,1117586.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,320000.000,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,-199000.000
AllowanceForDoubtfulAccountsReceivableRecoveries,,,55000.000,317000.000,,
AmortizationOfIntangibleAssets,,400000.000,400000.000,400000.000,400000.000,300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,5950.000,500.000,,0.000,
CapitalExpendituresIncurredButNotYetPaid,10685.000,11237.000,73204.000,34985.000,23329.000,167444.000
CommonStockDividendsPerShareCashPaid,,,,,,1.000
CommonStockDividendsPerShareDeclared,0.720,0.720,0.720,0.720,0.720,1.000
ConversionOfStockAmountIssued1,450000.000,100000.000,100000.000,,,2899892.000
CostOfGoodsAndServicesSold,967467852.000,1095105573.000,1133695309.000,1160248793.000,1205287311.000,1219855401.000
CurrentFederalTaxExpenseBenefit,,3731414.000,4099901.000,2802495.000,3650491.000,3355335.000
CurrentIncomeTaxExpenseBenefit,,4351578.000,4596694.000,3249041.000,4136664.000,3837722.000
CurrentStateAndLocalTaxExpenseBenefit,,620164.000,496793.000,446546.000,486173.000,482387.000
DeferredFederalIncomeTaxExpenseBenefit,,625137.000,-203382.000,351327.000,242502.000,401159.000
DeferredIncomeTaxExpenseBenefit,1865462.000,681422.000,-221694.000,382959.000,264336.000,437278.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,56285.000,-18312.000,31632.000,21834.000,36119.000
DefinedContributionPlanCostRecognized,,600000.000,700000.000,700000.000,700000.000,700000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,0.040,0.040,0.040,0.040
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.040,,,,
Depreciation,1850231.000,2017726.000,2047613.000,2021402.000,1899184.000,1831000.000
DepreciationDepletionAndAmortization,2234814.000,2392414.000,2412613.000,2386402.000,2264184.000,2162667.000
DividendsCommonStock,448584.000,470659.000,469895.000,468034.000,467768.000,654678.000
DividendsPreferredStock,286397.000,269095.000,205218.000,195105.000,195105.000,160360.000
EarningsPerShareBasic,13.090,11.560,9.080,7.810,9.960,9.370
EarningsPerShareDiluted,10.440,9.400,7.790,6.750,8.590,8.380
