,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,2366000.000,2284000.000,2512000.000,2219000.000,2196000.000,2314000.000,2401000.000
AmortizationOfFinancingCosts,,,170000.000,,,,593000.000,,,,441000.000,,,,533000.000,,
AmortizationOfIntangibleAssets,,,,1897000.000,2738000.000,,3094000.000,3139000.000,3196000.000,3224000.000,3432000.000,3424000.000,3424000.000,3405000.000,3372000.000,2981000.000,2725000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,4100000.000,12400000.000,,4400000.000,4600000.000,12300000.000,-17600000.000,4000000.000,3400000.000,12300000.000,-7600000.000,4600000.000,11200000.000,6600000.000
AssetImpairmentCharges,,,,,,,,,,,542000.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1631000.000,,,,-3929000.000,,,,-3891000.000,,,,-10299000.000,,
ComprehensiveIncomeNetOfTax,,-286000.000,4156000.000,33000.000,-2758000.000,3403000.000,3518000.000,2355000.000,-1145000.000,2954000.000,-775000.000,3634000.000,-132998000.000,460000.000,-1529000.000,-2468000.000,-2523000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,-4000.000,-55000.000,,-61000.000,-53000.000,-36000.000,-44000.000,-18000.000,-296000.000,455000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,2359000.000,-1090000.000,,-714000.000,3687000.000,-132962000.000,116000.000,-1511000.000,-2172000.000,-2978000.000
CostOfGoodsSold,30849000.000,41425000.000,44211000.000,43988000.000,59032000.000,63521000.000,61079000.000,64378000.000,70242000.000,73592000.000,76489000.000,84408000.000,83422000.000,81160000.000,79399000.000,79536000.000,84891000.000
DeferredIncomeTaxExpenseBenefit,,,-348000.000,,,,226000.000,,,,1042000.000,,,,-1200000.000,,
Depreciation,,,,,,,,,,,2096000.000,2133000.000,2241000.000,,2226000.000,2285000.000,2354000.000
DepreciationAndAmortization,,,2581000.000,,,,4363000.000,,,,5528000.000,,,,5598000.000,,
DepreciationDepletionAndAmortization,,,,1028000.000,1183000.000,,1269000.000,1426000.000,1632000.000,1835000.000,,,,,,,
EarningsPerShareBasic,0.060,0.020,0.060,0.010,-0.060,0.060,0.070,0.050,-0.030,0.080,0.010,0.050,-2.170,0.020,0.030,-0.050,0.010
EarningsPerShareDiluted,0.060,0.020,0.060,0.010,-0.060,0.060,0.060,0.050,-0.030,0.090,0.010,0.040,-2.170,0.030,0.030,-0.050,0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,19000.000,,,,-6000.000,,,,-24000.000,,,,-82000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.461,,0.444,0.398,0.279,-0.661,0.265,0.409,0.082,-0.699,0.405,0.677,0.771
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,3565000.000,,,,40000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,3565000.000,,,,40000.000,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,-1060000.000,614000.000,,-1021000.000,-1660000.000,-1278000.000,2107000.000,-2528000.000,,,,,,
GainLossOnDispositionOfProperty,,,,,,,-199000.000,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,-12000.000,,,,-14000.000,,
GeneralAndAdministrativeExpense,9716000.000,15268000.000,13716000.000,13157000.000,20324000.000,18311000.000,17320000.000,17640000.000,19781000.000,20318000.000,21810000.000,21518000.000,20378000.000,21274000.000,23439000.000,24698000.000,21694000.000
GoodwillAcquiredDuringPeriod,,,,,,,0.000,,,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,150507000.000,,,2696000.000,0.000
GoodwillImpairmentLoss,0.000,0.000,,,,,,,,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,-254000.000,,,,-431000.000,,,,-884000.000,,
GrossProfit,28172000.000,30235000.000,35080000.000,32001000.000,42302000.000,49510000.000,45574000.000,46291000.000,48270000.000,51912000.000,46363000.000,46940000.000,50443000.000,47406000.000,49601000.000,38181000.000,48026000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6545000.000,1357000.000,6138000.000,3314000.000,-6906000.000,5381000.000,7125000.000,5143000.000,-2249000.000,9018000.000,560000.000,4629000.000,-144068000.000,3972000.000,3053000.000,-11241000.000,3535000.000
IncomeTaxExpenseBenefit,3216000.000,214000.000,2435000.000,2830000.000,-3181000.000,1640000.000,3164000.000,2049000.000,-612000.000,4149000.000,148000.000,1893000.000,-11873000.000,2195000.000,1236000.000,-7606000.000,2726000.000
IncomeTaxesPaid,,,3191000.000,,,,491000.000,,,,96000.000,,,,33000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-4051000.000,,,,-5045000.000,,,,3368000.000,,,,5780000.000,,
IncreaseDecreaseInAccountsReceivable,,,285000.000,,,,2786000.000,,,,-38000.000,,,,12339000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,634000.000,,,,4814000.000,,,,8353000.000,,,,-1653000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1895000.000,,,,1516000.000,,,,3000000.000,,,,4011000.000,,
IncreaseDecreaseInPrepaidTaxes,,,405000.000,,,,-2521000.000,,,,990000.000,,,,-2406000.000,,
