,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,21000.000,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,,459000.000,0.000,
AmortizationOfIntangibleAssets,22000.000,22000.000,,0.000,0.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,101000.000,100800.000,
AvailableForSaleSecuritiesGrossRealizedGains,,,,0.000,0.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,7912000.000,,,
CommonStockDividendsPerShareDeclared,0.080,0.080,0.080,0.080,0.080,0.080
Communication,62000.000,62000.000,59000.000,58000.000,54000.000,50000.000
ComprehensiveIncomeNetOfTax,1154000.000,1624000.000,520000.000,741000.000,1340000.000,516000.000
DividendsCommonStockCash,,,178000.000,,,
EarningsPerShareBasicAndDiluted,0.270,0.340,0.320,0.140,0.390,0.420
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,0.000,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,0.000,0.000,
FederalDepositInsuranceCorporationPremiumExpense,94000.000,72000.000,78000.000,71000.000,66000.000,94000.000
FeesAndCommissionsMortgageBanking,40000.000,68000.000,70000.000,134000.000,120000.000,236000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,9000.000,18000.000,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,694000.000,305000.000,
GainLossOnSaleOfSecuritiesNet,46000.000,122000.000,,0.000,0.000,
GainLossOnSalesOfLoansNet,,43000.000,,0.000,0.000,
GainsLossesOnSalesOfOtherRealEstate,-38000.000,,-4000.000,0.000,1000.000,7000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,693000.000,950000.000,838000.000,258000.000,1081000.000,1185000.000
IncomeTaxExpenseBenefit,104000.000,188000.000,138000.000,-59000.000,224000.000,248000.000
IncomeTaxesPaid,,,310000.000,,,
IncreaseDecreaseInDeposits,,,11744000.000,,,
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,,,,6000.000,4000.000,
InformationTechnologyAndDataProcessing,286000.000,296000.000,295000.000,290000.000,304000.000,302000.000
InterestAndDividendIncomeOperating,3892000.000,3920000.000,3850000.000,3934000.000,4108000.000,4097000.000
InterestAndFeeIncomeLoansAndLeases,2654000.000,2729000.000,2772000.000,2907000.000,3121000.000,3181000.000
InterestExpense,522000.000,481000.000,453000.000,451000.000,439000.000,419000.000
InterestExpenseDeposits,453000.000,412000.000,392000.000,390000.000,377000.000,371000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,59000.000,57000.000,51000.000,50000.000,51000.000,36000.000
InterestExpenseShortTermBorrowings,10000.000,12000.000,10000.000,11000.000,11000.000,12000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3220000.000,3289000.000,3248000.000,2502000.000,3460000.000,3643000.000
InterestIncomeExpenseNet,3370000.000,3439000.000,3397000.000,3483000.000,3669000.000,3678000.000
InterestIncomeSecuritiesTaxExempt,394000.000,408000.000,455000.000,458000.000,448000.000,442000.000
InterestIncomeSecuritiesTaxable,821000.000,757000.000,612000.000,557000.000,516000.000,454000.000
InterestPaid,,,465000.000,,,
LaborAndRelatedExpense,1455000.000,1521000.000,1493000.000,1458000.000,1557000.000,1656000.000
MaintenanceCosts,58000.000,44000.000,64000.000,45000.000,41000.000,56000.000
MarketingExpense,60000.000,60000.000,60000.000,62000.000,62000.000,63000.000
NetCashProvidedByUsedInFinancingActivities,,,11214000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,11214000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-5023000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5023000.000,,,
