,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-575000.000,,,,-516000.000,,,,-567000.000,,,,-382000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,128000.000,126000.000,124000.000,122000.000,123000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,1037.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,91000.000,171000.000,75000.000,242000.000,128000.000,126000.000,175000.000,129000.000,-1000.000,27000.000,128000.000,0.000,100000.000,172000.000
AvailableForSaleSecuritiesGrossRealizedGains,,91000.000,171000.000,75000.000,242000.000,159000.000,137000.000,175000.000,129000.000,-1000.000,27000.000,128000.000,0.000,157000.000,172000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000,0.000,0.000,0.000,31000.000,11000.000,0.000,0.000,0.000,0.000,0.000,0.000,57000.000,0.000
BankOwnedLifeInsuranceIncome,126000.000,127000.000,121000.000,121000.000,124000.000,141000.000,152000.000,154000.000,158000.000,164000.000,170000.000,172000.000,174000.000,172000.000,166000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1326000.000,,,,7360000.000,,,,12995000.000,,,,-2957000.000
CommonStockDividendsPerShareCashPaid,0.271,0.285,0.385,0.385,1.000,0.400,0.405,0.405,0.510,0.410,0.415,0.419,0.421,0.405,0.425
ComprehensiveIncomeNetOfTax,-1060000.000,3409000.000,4555000.000,4311000.000,3781000.000,2730000.000,3956000.000,1757000.000,3528000.000,1382000.000,4422000.000,4170000.000,2501000.000,389000.000,3274000.000
DeferredIncomeTaxExpenseBenefit,,,-49000.000,,,,-128000.000,,,,-115000.000,,,,-174000.000
DefinedContributionPlanCostRecognized,39000.000,39000.000,,,,,,,,,,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,92000.000,45000.000,57000.000,88000.000,55000.000,67000.000,62000.000,93000.000,60000.000,70000.000,83000.000,97000.000,89000.000,82000.000,99000.000
DepreciationAmortizationAndAccretionNet,,,127000.000,,,,125000.000,,,,76000.000,,,,108000.000
DividendIncomeOperating,18000.000,23000.000,50000.000,69000.000,40000.000,35000.000,99000.000,34000.000,35000.000,50000.000,80000.000,61000.000,64000.000,78000.000,76000.000
EarningsPerShareBasic,1.080,1.160,1.050,1.110,1.110,1.140,1.030,1.060,0.950,0.800,0.990,0.910,0.940,0.940,1.000
EarningsPerShareDiluted,1.080,1.160,1.050,1.110,1.110,1.130,1.030,1.060,0.950,0.790,0.990,0.910,0.940,0.940,1.000
EquipmentExpense,113000.000,157000.000,100000.000,94000.000,86000.000,82000.000,128000.000,87000.000,108000.000,183000.000,157000.000,171000.000,164000.000,152000.000,139000.000
FederalDepositInsuranceCorporationPremiumExpense,113000.000,112000.000,113000.000,116000.000,116000.000,116000.000,116000.000,116000.000,116000.000,116000.000,157000.000,160000.000,175000.000,80000.000,105000.000
FeesAndCommissionsFiduciaryAndTrustActivities,169000.000,169000.000,191000.000,186000.000,151000.000,160000.000,194000.000,180000.000,149000.000,150000.000,196000.000,182000.000,161000.000,154000.000,221000.000
FinancingReceivableAllowanceForCreditLossesRecovery,9000.000,6000.000,11000.000,9000.000,10000.000,12000.000,12000.000,7000.000,17000.000,13000.000,49000.000,33000.000,508000.000,10000.000,23000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,23000.000,15000.000,56000.000,641000.000,95000.000,118000.000,25000.000,90000.000,51000.000,72000.000,15000.000,84000.000,173000.000,68000.000,119000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,124000.000,0.000,0.000,-124000.000,0.000,,,,
GainLossOnSaleOfMortgageLoans,50000.000,75000.000,40000.000,30000.000,40000.000,126000.000,38000.000,60000.000,85000.000,221000.000,46000.000,70000.000,109000.000,224000.000,101000.000
GainLossOnSaleOfSecuritiesNet,98000.000,91000.000,171000.000,75000.000,242000.000,128000.000,126000.000,175000.000,129000.000,-1000.000,27000.000,128000.000,0.000,100000.000,172000.000
ImpairedFinancingReceivableAverageRecordedInvestment,10810000.000,10508000.000,10779000.000,9998000.000,9050000.000,-20188000.000,9064000.000,8691000.000,7995000.000,-16946000.000,12852000.000,12879000.000,11943000.000,-24800000.000,17350000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,64000.000,362000.000,62000.000,34000.000,41000.000,9000.000,41000.000,46000.000,36000.000,57000.000,100000.000,105000.000,92000.000,-96000.000,122000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,21000.000,326000.000,0.000,0.000,0.000,0.000,1000.000,7000.000,1000.000,2000.000,1000.000,2000.000,2000.000,2000.000,13000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4187000.000,4541000.000,4028000.000,4255000.000,4281000.000,4380000.000,3860000.000,3968000.000,3538000.000,2981000.000,4074000.000,3718000.000,3920000.000,3960000.000,4226000.000
IncomeTaxExpenseBenefit,907000.000,1029000.000,852000.000,890000.000,913000.000,904000.000,740000.000,779000.000,681000.000,521000.000,791000.000,687000.000,767000.000,789000.000,923000.000
IncomeTaxesPaid,,,650000.000,,,,600000.000,,,,450000.000,,,,0.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,43000.000,,,,-8000.000,,,,-115000.000,,,,-471000.000
IncreaseDecreaseInDeposits,,,5327000.000,,,,14843000.000,,,,29780000.000,,,,32106000.000
IncreaseDecreaseInInterestPayableNet,,,-121000.000,,,,-65000.000,,,,-74000.000,,,,-108000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1578.000,1483.000,,,,,,1064.000,1464.000,,0.000,409.000,1694.000,-547.000,20.000
InterestAndDividendIncomeOperating,8948000.000,9307000.000,8781000.000,8889000.000,8808000.000,8813000.000,8771000.000,8768000.000,8863000.000,9251000.000,10462000.000,10426000.000,10948000.000,11169000.000,11300000.000
InterestAndFeeIncomeLoansAndLeases,7141000.000,7521000.000,6988000.000,7118000.000,7094000.000,7124000.000,7039000.000,7129000.000,7248000.000,7623000.000,8596000.000,8587000.000,9204000.000,9457000.000,9717000.000
InterestExpense,1597000.000,1562000.000,1269000.000,1239000.000,1234000.000,1211000.000,1184000.000,1207000.000,1218000.000,1211000.000,1257000.000,1255000.000,1236000.000,1293000.000,1303000.000
InterestExpenseBorrowings,310000.000,283000.000,164000.000,145000.000,142000.000,155000.000,175000.000,172000.000,174000.000,186000.000,183000.000,183000.000,188000.000,240000.000,258000.000
InterestExpenseDeposits,1287000.000,1279000.000,1105000.000,1094000.000,1092000.000,1056000.000,1009000.000,1035000.000,1044000.000,1025000.000,1074000.000,1072000.000,1048000.000,1053000.000,1045000.000
InterestIncomeDomesticDeposits,9000.000,8000.000,13000.000,13000.000,25000.000,31000.000,31000.000,39000.000,33000.000,39000.000,71000.000,64000.000,50000.000,36000.000,35000.000
