,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,-261000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,11719000.000,,,,2079000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,750000.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,1200000.000,1800000.000,1800000.000,12300000.000,2079000.000,2300000.000
AmortizationOfDebtDiscountPremium,3672000.000,,,,70000.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,457000.000,
AmortizationOfIntangibleAssets,9445000.000,,,,9400000.000,9700000.000,10100000.000,8900000.000,9000000.000,18100000.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,20087000.000,1896000.000,652000.000,-16870000.000,-5475000.000,8344000.000,4872000.000,3492000.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,4913000.000
BusinessAcquisitionsProFormaRevenue,336928000.000,335863000.000,346997000.000,360814000.000,347368000.000,351070000.000,355024000.000,374757000.000,,365815000.000
BusinessCombinationConsiderationTransferred1,12500000.000,,,,4200000.000,44300000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,-3156000.000,,,,375000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-190964000.000,,,,-7496000.000,,,,3042000.000,
ComprehensiveIncomeNetOfTax,-3440000.000,1947000.000,1682000.000,1179000.000,-4265000.000,4350000.000,3939000.000,3306000.000,7500000.000,5711000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,257558000.000,260073000.000,268393000.000,273340000.000,271012000.000,265804000.000,274569000.000,280796000.000,283976000.000,285518000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,0.005,,,,,
DeferredIncomeTaxExpenseBenefit,650000.000,,,,-416000.000,,,,-4920000.000,
Depreciation,7831000.000,,,,18004000.000,,,,18155000.000,
DepreciationDepletionAndAmortization,17210000.000,20653000.000,26415000.000,17894000.000,17987000.000,18331000.000,18634000.000,18109000.000,18155000.000,18830000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,,,,0.000,
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,,,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,0.000
EarningsPerShareBasicAndDiluted,-0.090,0.050,0.010,0.110,-0.150,0.200,0.130,,0.110,0.150
EffectiveIncomeTaxRateContinuingOperations,0.412,0.360,0.461,-0.835,-1.555,0.416,0.470,1.253,0.407,0.379
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,750000.000,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,,,,,,,,,375000.000,-181000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,,,,,,,,,,6109000.000
GainLossOnDispositionOfAssets1,-65000.000,,,,-71000.000,,,,-102000.000,
GainsLossesOnExtinguishmentOfDebt,-14343000.000,-2715000.000,0.000,0.000,0.000,0.000,0.000,0.000,,
GeneralAndAdministrativeExpense,40308000.000,39473000.000,39671000.000,43387000.000,49542000.000,40084000.000,42988000.000,52035000.000,41792000.000,41787000.000
GoodwillAcquiredDuringPeriod,2099000.000,,,,758000.000,,,,,
GoodwillPeriodIncreaseDecrease,,,,,,,,,0.000,
ImpairmentOfIntangibleAssetsFinitelived,,2200000.000,8200000.000,,,,,,,
IncomeLossFromContinuingOperations,-3385000.000,1768000.000,1391000.000,4298000.000,-5574000.000,7513000.000,4843000.000,2675000.000,4179000.000,5479000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5756000.000,2763000.000,2582000.000,7172000.000,-2182000.000,12857000.000,9139000.000,2933000.000,7042000.000,8826000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.090,0.050,0.040,0.110,-0.150,0.200,0.130,,0.110,0.150
IncomeLossFromDiscontinuedOperationsNetOfTax,-55000.000,-70000.000,-841000.000,-34000.000,-30000.000,-198000.000,-27000.000,-15000.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,0.000,-0.030,0.000,0.000,0.000,0.000,,,
IncomeTaxExpenseBenefit,-2371000.000,995000.000,1191000.000,2874000.000,3392000.000,5344000.000,4296000.000,258000.000,2863000.000,3347000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,10500000.000,,,,,
IncomeTaxesPaidNet,113000.000,,,,5779000.000,,,,1672000.000,
IncreaseDecreaseInAccountsPayable,-1236000.000,,,,-5069000.000,,,,-4165000.000,
IncreaseDecreaseInAccountsReceivable,9909000.000,,,,-276000.000,,,,-1398000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,-8881000.000,,,,-13753000.000,,,,-11244000.000,
IncreaseDecreaseInOtherAccruedLiabilities,-3781000.000,,,,8732000.000,,,,2078000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,911000.000,,,,-298000.000,,,,-1990000.000,
IncreaseDecreaseInOtherOperatingAssets,7960000.000,,,,8987000.000,,,,-5045000.000,
IncreaseDecreaseInRestrictedCash,477000.000,,,,55000.000,,,,55000.000,
