,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AmortizationOfFinancingCosts,,6000.000,,,,6000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,90000.000,,,,-138000.000,
Depreciation,250000.000,272000.000,262000.000,261000.000,254000.000,239000.000,226000.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,,0.000,,,,,
GeneralAndAdministrativeExpense,36000.000,39000.000,42000.000,40000.000,40000.000,35000.000,42000.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,-0.230
IncreaseDecreaseInAccountsPayable,,32000.000,,,,-30000.000,
IncreaseDecreaseInAccountsReceivable,,20000.000,,,,-27000.000,
IncreaseDecreaseInAccruedTaxesPayable,,39000.000,,,,52000.000,
IncreaseDecreaseInDueToAffiliates,,15000.000,,,,2000.000,
IncreaseDecreaseInDueToRelatedParties,,,,,,0.000,
IncreaseDecreaseInOtherCurrentAssets,,-20000.000,,,,-22000.000,
IncreaseDecreaseInOtherCurrentLiabilities,,-36000.000,,,,-161000.000,
IncreaseDecreaseInSecurityDeposits,,0.000,,,,3000.000,
InterestExpenseBorrowings,285000.000,285000.000,282000.000,285000.000,283000.000,276000.000,279000.000
InterestPaid,,277000.000,,,,269000.000,
NetCashProvidedByUsedInFinancingActivities,,-28000.000,,,,-86000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-28000.000,,,,-86000.000,
NetCashProvidedByUsedInOperatingActivities,,290000.000,,,,30000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,290000.000,,,,30000.000,
NetIncomeLoss,-82000.000,-38000.000,-59000.000,-62000.000,-89000.000,-32000.000,-21000.000
NetIncomeLossAllocatedToGeneralPartners,-9000.000,-5000.000,-7000.000,-7000.000,-10000.000,-4000.000,-2000.000
NetIncomeLossAllocatedToLimitedPartners,-73000.000,-33000.000,-52000.000,-55000.000,-79000.000,-28000.000,-19000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-0.880,-0.400,-0.630,-0.660,-0.960,-0.340,
OperatingExpenses,386000.000,291000.000,340000.000,379000.000,342000.000,367000.000,367000.000
OtherIncome,155000.000,121000.000,128000.000,187000.000,140000.000,179000.000,142000.000
OtherMaterialNoncashItems,,28000.000,,,,19000.000,
ProceedsFromContributionsFromAffiliates,,50000.000,,,,,
ProfitLoss,,-38000.000,,,,-32000.000,
PropertyPlantAndEquipmentAdditions,,-172000.000,,,,-82000.000,
RealEstateRevenueNet,741000.000,767000.000,772000.000,754000.000,756000.000,759000.000,803000.000
RealEstateTaxExpense,41000.000,39000.000,40000.000,38000.000,66000.000,53000.000,52000.000
RepaymentsOfDebt,,-78000.000,,,,86000.000,
Revenues,896000.000,888000.000,900000.000,941000.000,896000.000,938000.000,945000.000
SalesRevenueNet,741000.000,767000.000,772000.000,754000.000,756000.000,759000.000,803000.000
UnusualOrInfrequentItemInsuranceProceeds,20000.000,,7000.000,0.000,,,0.000
