,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,17170.000,8075.000,20816.000,225.000,21301.000,11447.000,2605.000,227627.000,267243.000,311620.000,372912.000,324696.000
AccountsPayableRelatedPartiesCurrent,,,,,,3798.000,0.000,,,,,
AccountsReceivableNetCurrent,,3200.000,,,,2008.000,,20447.000,75847.000,35946.000,35896.000,105483.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,68.000,68.000,343.000,624.000,905.000,1362.000,1819.000
AdditionalPaidInCapital,,29670.000,29670.000,71801.000,71801.000,71801.000,71801.000,713239.000,713239.000,713239.000,713239.000,1371618.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,293.000,293.000,0.000,0.000,0.000
Assets,7716.000,9334.000,9531.000,6982.000,112966.000,1022359.000,203320.000,710304.000,637637.000,539307.000,522006.000,459226.000
AssetsCurrent,7716.000,9334.000,9531.000,6982.000,89870.000,996061.000,177105.000,683252.000,608598.000,510549.000,488763.000,426441.000
Cash,7408.000,5955.000,185.000,136.000,78005.000,991528.000,148969.000,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,78005.000,991528.000,148969.000,601577.000,483550.000,423504.000,340073.000,216766.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,4000000.000,6580000.000,6580000.000,6580000.000,6580000.000,6580000.000,6580000.000,34574706.000,34574706.000,34574706.000,34574706.000,34574706.000
CommonStockSharesOutstanding,4000000.000,6580000.000,6580000.000,6580000.000,6580000.000,6580000.000,6580000.000,34574706.000,34574706.000,34574706.000,34574706.000,34574706.000
CommonStockSharesSubscribedButUnissued,3000.000,0.000,0.000,0.000,0.000,,,,,,,
CommonStockValue,4000.000,6580.000,6580.000,6580.000,6580.000,6580.000,6580.000,34575.000,34575.000,34575.000,34575.000,34575.000
CustomerDepositsCurrent,,,,,,,,66224.000,47598.000,0.000,57726.000,147830.000
DeferredRentCreditCurrent,,,,,,228.000,570.000,,,,468.000,
DeferredRentCreditNoncurrent,,,,,,,,1253.000,1171.000,819.000,,117.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsNet,,,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,12651.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,12651.000,,,,,,,
DepositsAssetsCurrent,,,,,23096.000,24726.000,24726.000,,,,24726.000,
DepositsAssetsNoncurrent,,,,,,,,24726.000,24726.000,24726.000,,24726.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-22854.000,-44391.000,-59935.000,71624.000,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,11203.000,,3155.000,,,
DueToOfficersOrStockholdersCurrent,,,,,100000.000,100000.000,100000.000,0.000,0.000,0.000,0.000,
DueToRelatedPartiesCurrent,,,,,20000.000,959925.000,190000.000,0.000,0.000,0.000,0.000,
DueToRelatedPartiesCurrentAndNoncurrent,6400.000,9400.000,12400.000,0.000,0.000,,,,,,,
FurnitureAndFixturesGross,,,,,,1640.000,1640.000,1640.000,3908.000,3908.000,9879.000,9879.000
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsDueInRollingAfterYearFive,,,,,,,0.000,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsDueInRollingYearTwo,,,,,,,35000.000,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsRemainderOfFiscalYear,,,,,,,60000.000,,,,,
InterestPayableCurrent,,,,,479.000,1952.000,3829.000,,,,,
InventoryNet,,,,,,,,49362.000,41233.000,40673.000,104832.000,97594.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,0.000,,
Liabilities,23570.000,17475.000,33216.000,225.000,141780.000,1077350.000,297804.000,295104.000,316012.000,317639.000,431906.000,477843.000
LiabilitiesAndStockholdersEquity,7716.000,9334.000,9531.000,6982.000,112966.000,1022359.000,203320.000,710304.000,637637.000,539307.000,522006.000,459226.000
LiabilitiesCurrent,23570.000,17475.000,33216.000,225.000,141780.000,1077122.000,297234.000,293851.000,314841.000,316820.000,431438.000,477726.000
MachineryAndEquipmentGross,,,,,,,,1029.000,1029.000,1029.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,52900.000,52900.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,84689.000,,,,79300.000,79300.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,7930.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,94929.000,,55720.000,,,,93744.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,0.000,,0.000,,0.000,0.000,0.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,93693.000,,,,47344.000,
OperatingLossCarryforwards,,,,,107195.000,,,,,,,
OtherLiabilitiesCurrent,,,,,,,,,,4400.000,,
PrepaidExpenseCurrent,308.000,179.000,9346.000,6846.000,11865.000,2525.000,16933.000,11866.000,4813.000,10426.000,7962.000,6598.000
PropertyPlantAndEquipmentGross,,,,,,,,,4937.000,4936.000,,9879.000
PropertyPlantAndEquipmentNet,,,,,,1572.000,1489.000,2326.000,4313.000,4032.000,8517.000,8059.000
RetainedEarningsAccumulatedDeficit,,,,,-107195.000,-133372.000,-172865.000,-332614.000,-426189.000,-526146.000,-657714.000,-1424810.000
SecurityDepositLiability,,,,,,,,,,,,4400.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,0.000
StockholdersEquity,-15854.000,-8141.000,-23685.000,6757.000,-28814.000,-54991.000,-94484.000,415200.000,321625.000,221668.000,90100.000,-18617.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-15854.000,-8141.000,-23685.000,6757.000,-28814.000,-54991.000,-94484.000,415200.000,321625.000,221668.000,90100.000,-18617.000
TaxesPayableCurrent,,,,,,,800.000,0.000,0.000,800.000,800.000,800.000
UnrecognizedTaxBenefits,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
