,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,-100000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-9416000.000,,,,8996000.000,
ComprehensiveIncomeNetOfTax,17059000.000,6119000.000,6695000.000,7377000.000,23504000.000,6888000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,53329000.000,9639000.000,10701000.000,11461000.000,36685000.000,10870000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,70388000.000,15758000.000,17396000.000,18838000.000,60189000.000,17758000.000
CostOfServices,21304000.000,21561000.000,22719000.000,26401000.000,23232000.000,24549000.000
CostsAndExpenses,28462000.000,28550000.000,30373000.000,32855000.000,29628000.000,32223000.000
DeferredIncomeTaxExpenseBenefit,,,,,1858000.000,
DepreciationAndAmortization,483000.000,501000.000,349000.000,435000.000,555000.000,528000.000
DepreciationDepletionAndAmortization,483000.000,,,,555000.000,
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,6773000.000,,,,,
DividendsCommonStockCash,16306000.000,,,,7771000.000,
EarningsPerShareBasic,,,,,1.460,0.430
EarningsPerShareBasicAndDiluted,1.070,0.380,0.420,0.460,1.460,0.430
EarningsPerShareDiluted,,,,,1.460,0.430
EffectOfExchangeRateOnCashAndCashEquivalents,10000.000,,,,-10000.000,
EffectiveIncomeTaxRateContinuingOperations,0.138,0.206,0.206,-0.383,0.206,0.206
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,-0.700,0.350,0.350
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,-0.260,-0.192,-0.192,0.430,-0.169,-0.168
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.048,0.048,0.048,-0.113,0.025,0.024
FederalIncomeTaxExpenseBenefitContinuingOperations,9979000.000,3645000.000,2837000.000,,13769000.000,4050000.000
GeneralAndAdministrativeExpense,6512000.000,6488000.000,6110000.000,6019000.000,5841000.000,7146000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,81693000.000,19834000.000,21906000.000,23501000.000,75873000.000,22523000.000
IncomeLossFromEquityMethodInvestments,,,,,,-165000.000
IncomeTaxExpenseBenefit,11314000.000,4086000.000,4504000.000,4669000.000,15673000.000,4610000.000
IncomeTaxesPaid,7154000.000,,,,7518000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,5711000.000,,,,10861000.000,
IncreaseDecreaseInDeferredIncomeTaxes,-344000.000,,,,,
IncreaseDecreaseInDueFromRelatedParties,64400000.000,,,,50716000.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,360000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,514000.000,,,,1194000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,3000.000,17000.000
InterestAndOtherIncome,25000.000,51000.000,68000.000,90000.000,207000.000,450000.000
InvestmentAdvisoryFees,581000.000,560000.000,600000.000,879000.000,1010000.000,1004000.000
ManagementFeesRevenue,102059000.000,39014000.000,41867000.000,43720000.000,95134000.000,43258000.000
NetCashProvidedByUsedInFinancingActivities,-23079000.000,,,,-15348000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-23079000.000,,,,-15348000.000,
NetCashProvidedByUsedInInvestingActivities,-806000.000,,,,-34000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-806000.000,,,,-34000.000,
NetCashProvidedByUsedInOperatingActivities,14459000.000,,,,24388000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,14459000.000,,,,24388000.000,
NetIncomeLoss,17054000.000,6114000.000,6698000.000,7374000.000,23510000.000,6883000.000
NetIncomeLossAttributableToNoncontrollingInterest,53325000.000,9634000.000,10704000.000,11458000.000,36690000.000,10865000.000
NetIncomeLossAttributableToParentDiluted,,,,,23426000.000,6869000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,23426000.000,6869000.000
NoncontrollingInterestInNetIncomeLossOtherNoncontrollingInterestsNonredeemable,26714000.000,9634000.000,10704000.000,11458000.000,36690000.000,10865000.000
OperatingIncomeLoss,81668000.000,19783000.000,21838000.000,23411000.000,75666000.000,22073000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,9000.000,10000.000,-6000.000,6000.000,-11000.000,10000.000
OtherComprehensiveIncomeLossNetOfTax,9000.000,10000.000,-6000.000,6000.000,-11000.000,10000.000
PaymentsOfDividendsCommonStock,8416000.000,,,,4021000.000,
PaymentsOfDividendsMinorityInterest,14663000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,806000.000,,,,34000.000,
ProfitLoss,70379000.000,15748000.000,17402000.000,18832000.000,60200000.000,17748000.000
PropertyManagementFeeRevenue,8336000.000,8094000.000,8440000.000,8745000.000,8222000.000,8629000.000
ReimbursementRevenue,7490000.000,8759000.000,9744000.000,11667000.000,9150000.000,10034000.000
RevenueFromRelatedParties,,,,,104684000.000,53866000.000
Revenues,110130000.000,48333000.000,52211000.000,56266000.000,105294000.000,54296000.000
SalesRevenueNet,110130000.000,48333000.000,52211000.000,56266000.000,105294000.000,54296000.000
SeveranceCosts1,163000.000,,1195000.000,,,
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,1335000.000,441000.000,1667000.000,,1904000.000,560000.000
StockGrantedDuringPeriodValueSharebasedCompensation,,,,,138000.000,
StraightLineRent,,,,,-72000.000,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,,,,,84000.000,14000.000
UndistributedEarningsLossAllocatedToParticipatingSecuritiesDiluted,,,,,84000.000,14000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,16028000.000,16042000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,16000.000,16002000.000,16008000.000,-16021000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,16025000.000,16025000.000
