,2011-12-31,2012-12-31,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,6231000.000,-6495000.000
AdjustmentForAmortization,,172000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,186000.000,309000.000,499000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,424000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,451000.000,
AllowanceForLoanAndLeaseLossesWriteOffs,,7164000.000,5027000.000
AmortizationOfIntangibleAssets,370000.000,172000.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,2561000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,8572000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,6011000.000
AvailableForSaleSecuritiesGrossRealizedGains,,3384000.000,1257000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,216404000.000,143781000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,-192000.000,0.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,562000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,8572000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,0.000
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,1131000.000,1031000.000
BankOwnedLifeInsuranceIncome,348000.000,358000.000,368000.000
BrokerageCommissionsRevenue,437000.000,426000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-73940000.000,-29133000.000,2885000.000
CommonStockDividendsPerShareDeclared,,0.000,0.000
ComprehensiveIncomeNetOfTax,-17120000.000,-8449000.000,-11097000.000
CurrentIncomeTaxExpenseBenefit,,-18000.000,3000.000
DeferredIncomeTaxExpenseBenefit,-8448000.000,-906000.000,4967000.000
DepreciationNonproduction,1638000.000,1554000.000,1425000.000
DividendsPreferredStockCash,1000000.000,1000000.000,-1000000.000
EarningsPerShareBasic,-5.110,-1.980,-0.060
EarningsPerShareDiluted,-5.110,-1.980,-0.060
EffectiveIncomeTaxRateContinuingOperations,,0.002,0.003
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.453,0.637
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,0.015,-0.168
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,-0.005,0.069
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.034,-0.002
EffectiveIncomeTaxRateReconciliationTaxCredits,,0.127,-0.769
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,0.012,-0.104
EffectiveIncomeTaxRateReconciliationTaxSettlementsStateAndLocal,,0.000,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,4000.000,5000.000
EmployeeStockOwnershipPlanESOPCompensationExpense,,0.000,0.000
EquityMethodInvestmentRealizedGainLossOnDisposal,-146000.000,,
FederalDepositInsuranceCorporationPremiumExpense,3238000.000,2247000.000,2109000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresRepaymentAndPenalties,,1548000.000,0.000
FeesAndCommissionsDepositorAccounts,6125000.000,5466000.000,5306000.000
ForeclosedRealEstateExpense,1879000.000,3723000.000,1764000.000
GainLossOnInvestments,-368000.000,-634000.000,-120000.000
GainLossOnSaleOfBusiness,,3124000.000,0.000
GainLossOnSaleOfMortgageLoans,1200000.000,1653000.000,938000.000
GainLossOnSaleOfOtherInvestments,-3000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,344000.000,0.000
GainOnSaleOfInvestments,,3384000.000,
GainsLossesOnSalesOfInvestmentRealEstate,,175000.000,0.000
GainsLossesOnSalesOfOtherRealEstate,-9568000.000,1318000.000,1953000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,57430000.000,44394000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,2179000.000,1826000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeCashBasisMethod,,2179000.000,1826000.000
ImpairmentOfRealEstate,9263000.000,5147000.000,2185000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-26144000.000,-8411000.000,744000.000
IncomeTaxCreditsAndAdjustments,8378000.000,,
IncomeTaxExpenseBenefit,-2983000.000,-18000.000,3000.000
IncomeTaxExpenseBenefitContinuingOperations,,0.000,
IncomeTaxReconciliationDeductions,,9300000.000,9300000.000
IncomeTaxesPaidNet,,-569000.000,19000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-1357000.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,-639000.000,-478000.000,-466000.000
IncreaseDecreaseInAccruedTaxesPayable,,589000.000,21000.000
IncreaseDecreaseInDeferredIncomeTaxes,,3813000.000,474000.000
IncreaseDecreaseInDeposits,-51114000.000,-84779000.000,-139133000.000
IncreaseDecreaseInInterestPayableNet,1223000.000,1304000.000,1364000.000
IncreaseDecreaseInOtherOperatingAssets,-4370000.000,-1395000.000,1104000.000
IncreaseDecreaseInOtherOperatingLiabilities,802000.000,315000.000,84000.000
InformationTechnologyAndDataProcessing,3535000.000,3389000.000,3751000.000
InterestAndDividendIncomeOperating,53529000.000,41721000.000,32422000.000
InterestAndFeeIncomeLoansAndLeases,45727000.000,34474000.000,25711000.000
InterestExpense,20700000.000,15359000.000,8828000.000
InterestExpenseDeposits,18185000.000,13001000.000,6926000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,1142000.000,914000.000,538000.000
InterestExpenseShortTermBorrowings,,0.000,
InterestExpenseSubordinatedNotesAndDebentures,1373000.000,1444000.000,1364000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,11619000.000,19565000.000,26680000.000
InterestIncomeExpenseNet,32829000.000,26362000.000,23594000.000
InterestIncomeSecuritiesTaxExempt,1052000.000,294000.000,218000.000
InterestIncomeSecuritiesTaxable,6750000.000,6953000.000,6493000.000
InterestPaid,,14055000.000,7464000.000
LaborAndRelatedExpense,16015000.000,15138000.000,15247000.000
LoanProcessingFee,2546000.000,1997000.000,1447000.000
