,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,51295000.000,59817000.000,56201000.000,53437000.000,47240000.000,60764000.000,70806000.000,65719000.000,68245000.000,64427000.000,66554000.000,77296000.000,72099000.000,59030000.000,73990000.000,81457000.000,71813000.000,62221000.000,79456000.000,77779000.000,70341000.000,64423000.000,78504000.000,65796000.000,58211000.000
AccountsReceivableNetCurrent,85176000.000,82930000.000,87520000.000,80274000.000,71745000.000,77103000.000,83418000.000,98360000.000,91677000.000,84739000.000,86995000.000,107386000.000,96638000.000,92972000.000,93460000.000,112275000.000,94169000.000,91954000.000,96251000.000,114949000.000,99472000.000,93246000.000,89588000.000,99062000.000,85538000.000
AccruedLiabilitiesCurrent,41089000.000,41934000.000,47198000.000,37842000.000,27202000.000,34557000.000,32652000.000,30596000.000,33483000.000,31977000.000,33308000.000,38535000.000,29560000.000,37789000.000,40518000.000,36683000.000,31267000.000,34307000.000,30878000.000,35342000.000,34014000.000,37142000.000,36367000.000,37858000.000,42944000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,105834000.000,,,,109088000.000,,,,108019000.000,,,,112003000.000,,,,106446000.000,
AdditionalPaidInCapital,393785000.000,400847000.000,402429000.000,403849000.000,404839000.000,405592000.000,406332000.000,407244000.000,408101000.000,408969000.000,409715000.000,410681000.000,411725000.000,414310000.000,417247000.000,418846000.000,421854000.000,422718000.000,423480000.000,423574000.000,423806000.000,424202000.000,434061000.000,436962000.000,432574000.000
Assets,229036000.000,240839000.000,237536000.000,218460000.000,206854000.000,224621000.000,229802000.000,212099000.000,219664000.000,214678000.000,218035000.000,233705000.000,221204000.000,214338000.000,239020000.000,257691000.000,247582000.000,238652000.000,257675000.000,265763000.000,267208000.000,262343000.000,281235000.000,274780000.000,261337000.000
AssetsCurrent,176364000.000,183354000.000,180691000.000,163271000.000,155589000.000,168477000.000,175274000.000,170712000.000,179949000.000,175521000.000,179416000.000,195857000.000,182771000.000,174657000.000,192387000.000,200943000.000,185749000.000,173887000.000,190394000.000,199049000.000,202080000.000,198176000.000,216162000.000,207861000.000,193359000.000
BuildingsAndImprovementsGross,,,,,,,,23261000.000,,,,23737000.000,,,,24215000.000,20000000.000,21000000.000,22000000.000,38405000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,,,,,,,,,,117000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,796000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,,,,,,,,,,1171000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,,,,,1175000.000,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,101000.000,88000.000,80000.000,62000.000,49000.000,36000.000,23000.000,9000.000,0.000,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,40324000.000,37503000.000,27742000.000,32957000.000,42531000.000,38195000.000,30509000.000,26477000.000,33685000.000,32360000.000,28996000.000,29177000.000,25049000.000,20790000.000,23987000.000,19828000.000,16055000.000,14073000.000,12129000.000,11897000.000,32723000.000,39644000.000,39680000.000,32647000.000,25938000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,,,,,2.900,,
ClassOfWarrantOrRightOutstanding,6014744.000,6014744.000,6014744.000,6007372.000,6007372.000,6007372.000,6007372.000,,6000000.000,6000000.000,6000000.000,,,0.000,0.000,,,,,,,,2976190.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,99600000.000
CommonStockSharesIssued,47359188.000,48472205.000,48472205.000,48560205.000,48804455.000,48925021.000,48925021.000,49139361.000,48925021.000,49455336.000,49637003.000,49844253.000,,55185123.000,56137622.000,56448663.000,57045062.000,57045062.000,57125435.000,57170245.000,57192294.000,57335381.000,63503159.000,65192314.000,60968092.000
CommonStockSharesOutstanding,47359188.000,48472205.000,48472205.000,48560205.000,48804455.000,48925021.000,48925021.000,,48925021.000,49455336.000,49637003.000,,,55185123.000,56137622.000,,57045062.000,57045062.000,57125435.000,,57192294.000,57335381.000,63503159.000,65192314.000,60968092.000
CommonStockValue,473000.000,485000.000,485000.000,486000.000,488000.000,489000.000,490000.000,491000.000,494000.000,494000.000,496000.000,498000.000,498000.000,552000.000,561000.000,564000.000,570000.000,571000.000,571000.000,571000.000,572000.000,573000.000,635000.000,652000.000,610000.000
ConstructionInProgressGross,,,,,,,,,,,,,,,,16151000.000,,,,0.000,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,,87578000.000,86829000.000,82565000.000
DeferredRevenueCurrent,728000.000,728000.000,606000.000,85000.000,85000.000,86000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000
DeferredRevenueNoncurrent,243000.000,61000.000,0.000,507000.000,485000.000,463000.000,442000.000,420000.000,399000.000,378000.000,356000.000,335000.000,313000.000,292000.000,271000.000,249000.000,228000.000,207000.000,185000.000,164000.000,142000.000,121000.000,100000.000,,
DeferredTaxAssetsInventory,,,,,,,,719000.000,,,,966000.000,,,,1459000.000,,,,1931000.000,,,,2207000.000,
DeferredTaxAssetsInvestments,,,,,,,,442000.000,,,,-141000.000,,,,215000.000,,,,551000.000,,,,447000.000,
DeferredTaxAssetsNet,,,,,,,,0.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,111276000.000,,,,113229000.000,,,,112318000.000,,,,117909000.000,,,,125279000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,140000000.000,,,,188000000.000,,,,200000000.000,,,,262000000.000,
DeferredTaxAssetsOther,,,,,,,,-392000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,1151000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,5365000.000,,,,5066000.000,,,,7420000.000,,,,6990000.000,,,,6632000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,120295000.000,,,,121909000.000,,,,124258000.000,,,,130089000.000,,,,135716000.000,
DeferredTaxLiabilities,,,,,,,,,,,,1158000.000,,,,1948000.000,,,,2734000.000,,,,3522000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,,1180000.000,,,,1968000.000,,,,2756000.000,,,,3522000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,290000.000,580000.000,869000.000,1158000.000,1355000.000,1551000.000,1749000.000,1946000.000,2143000.000,2340000.000,2537000.000,2734000.000,2931000.000,3129000.000,3326000.000,3522000.000,3719000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,-2885000.000,,,,-2811000.000,,,,-2866000.000,,,,-2730000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,2377000.000,,,,10679000.000,,,,10089000.000,,,,5661000.000,,,,4406000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,1767000.000,1566000.000,3192000.000,2811000.000,2561000.000,1995000.000,1439000.000,2898000.000,2371000.000,1675000.000,1591000.000,1633000.000,2544000.000,2251000.000,1964000.000,923000.000,880000.000,948000.000,,,
FinancingReceivableAllowanceForCreditLosses,,,,,,,,6214000.000,,,,6446000.000,,,,6706000.000,,,,6870000.000,,,,6022000.000,
FiniteLivedCustomerListsGross,,,,,,,,,,,,,,,,,,,,,,,,347000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,18000.000,24000.000,43000.000,61000.000,80000.000,98000.000,123000.000,141000.000,171000.000,212000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,80000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,,,,,,,,,156000.000,157000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,2830000.000,,,,0.000,,,,1103000.000,1103000.000,1103000.000,1103000.000,1103000.000,1103000.000,1103000.000,1103000.000,1786000.000,1786000.000
FiniteLivedLicenseAgreementsGross,121000.000,3298000.000,2256000.000,1215000.000,174000.000,5997000.000,4997000.000,3997000.000,2997000.000,1998000.000,999000.000,0.000,,,,,,,,,,,,,
FiniteLivedTradeNamesGross,,,,,,,,,,,,,,,,,,,,,,,,336000.000,
FurnitureAndFixturesGross,,,,,,,,8611000.000,,,,9039000.000,,,,9298000.000,,,,19264000.000,,,,,
IndefiniteLivedLicenseAgreements,23111000.000,23111000.000,23111000.000,23111000.000,23111000.000,23111000.000,23111000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000
InterestAndDividendsPayableCurrent,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
InventoryNet,42215000.000,52720000.000,55681000.000,43476000.000,34815000.000,45584000.000,53884000.000,37155000.000,46315000.000,48965000.000,54608000.000,51162000.000,52996000.000,52332000.000,67797000.000,61456000.000,67517000.000,59311000.000,74721000.000,65840000.000,63623000.000,58789000.000,81187000.000,70192000.000,75649000.000
InventoryValuationReserves,,,,,,,,3787000.000,,,,,,,,,,,,,,,,,
LandAndLandImprovements,,,,,,,,3437000.000,,,,3437000.000,,,,3394000.000,,,,3394000.000,,,,,
LeaseholdImprovementsGross,,,,,,,,2681000.000,,,,2681000.000,,,,2681000.000,,,,2681000.000,,,,,
Liabilities,118355000.000,127540000.000,129005000.000,116871000.000,113012000.000,133870000.000,141985000.000,134820000.000,140502000.000,135447000.000,139273000.000,155497000.000,141492000.000,136809000.000,159353000.000,173163000.000,164768000.000,158021000.000,181457000.000,188784000.000,194938000.000,191659000.000,204497000.000,193077000.000,187260000.000
LiabilitiesAndStockholdersEquity,229036000.000,240839000.000,237536000.000,218460000.000,206854000.000,224621000.000,229802000.000,212099000.000,219664000.000,214678000.000,218035000.000,233705000.000,221204000.000,214338000.000,239020000.000,257691000.000,247582000.000,238652000.000,257675000.000,265763000.000,267208000.000,262343000.000,281235000.000,274780000.000,261337000.000
LiabilitiesCurrent,93112000.000,102479000.000,104005000.000,91364000.000,74527000.000,95407000.000,103543000.000,96400000.000,101813000.000,96489000.000,99947000.000,115916000.000,101744000.000,96904000.000,115197000.000,119961000.000,105129000.000,98756000.000,112562000.000,115349000.000,107433000.000,104643000.000,117949000.000,106981000.000,104680000.000
LinesOfCreditCurrent,,,,,,,,,,,,,,,604000.000,1736000.000,1964000.000,2143000.000,2143000.000,,,,,,
LongTermDebt,,,,,,,,,,,,,,,,,,,,72680000.000,87425000.000,86759000.000,86115000.000,,81894000.000
LongTermDebtCurrent,,,,,,,,,,,,,,,,,,,,2143000.000,2993000.000,2993000.000,2993000.000,3242000.000,3440000.000
LongTermDebtFairValue,,,,,,,,,,,,38000000.000,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,,,,,59208000.000,,12892000.000,12892000.000,12892000.000,,64938000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,,,,,,,,,,,,,,1736000.000,1429000.000,1072000.000,536000.000,,2245000.000,1496000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,748000.000,3242000.000,2646000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,0.000,0.000,0.000,2143000.000,,64959000.000,64959000.000,64959000.000,12892000.000,5718000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,,47499000.000,53494000.000,53494000.000,2143000.000,,2744000.000,2744000.000,2744000.000,64959000.000,3176000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,1736000.000,2143000.000,2143000.000,2143000.000,,2993000.000,2993000.000,2993000.000,2743000.000,2911000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,1736000.000,2143000.000,2143000.000,2143000.000,,3242000.000,3242000.000,3242000.000,2993000.000,3176000.000
LongTermDebtNoncurrent,25000000.000,25000000.000,25000000.000,25000000.000,,,,,,,,,,,,,,,,,84432000.000,83766000.000,83122000.000,82146000.000,78454000.000
LongTermLineOfCredit,,,,,38000000.000,38000000.000,38000000.000,38000000.000,38000000.000,38000000.000,38000000.000,38000000.000,38000000.000,38000000.000,42087000.000,50971000.000,57245000.000,56709000.000,66173000.000,70537000.000,84432000.000,83766000.000,83122000.000,82146000.000,78454000.000
MachineryAndEquipmentGross,,,,,,,,5907000.000,,,,6216000.000,,,,5424000.000,,,,5180000.000,,,,,
NotesReceivableNet,,,,,,,,92571000.000,,,,101658000.000,,,,106678000.000,,,,108921000.000,,,,91839000.000,
OperatingLossCarryforwards,,,,,,,,,,,,304000000.000,,,,,,,,312000000.000,,,,326000000.000,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,4379000.000,,,,7101000.000,,,,6340000.000,,,,9216000.000,,,,10249000.000,
OtherAssetsNoncurrent,3060000.000,2895000.000,2778000.000,2871000.000,889000.000,908000.000,833000.000,725000.000,871000.000,857000.000,814000.000,896000.000,864000.000,1062000.000,986000.000,1989000.000,2069000.000,1975000.000,2050000.000,2085000.000,1697000.000,1661000.000,1609000.000,2204000.000,2306000.000
OtherLiabilitiesNoncurrent,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,428000.000,407000.000
OtherLongTermNotesPayable,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,,,,,,,,,,,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,4929266.000,4929266.000,0.000,4929266.000,,,,,,,,,,,,,,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,3688000.000,5240000.000,4787000.000,4464000.000,4398000.000,5495000.000,5363000.000,6620000.000,6172000.000,7357000.000,6717000.000,6032000.000,5988000.000,6463000.000,5043000.000,5284000.000,5908000.000,6449000.000,6843000.000,5913000.000,5812000.000,6047000.000,5257000.000,5510000.000,5784000.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,,,,,164632000.000,,,,159161000.000,
