,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2012-12-31,2013-06-30
AccountsPayable,1800.000,60.000,120.000,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,2001.000,4291.000,1731.000,,
AccountsPayableCurrent,,,,,,,212379.000,284544.000
AccruedLiabilitiesCurrent,,,,,,,10335.000,12587.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,97506.000,112137.000
AdditionalPaidInCapital,24700.000,24700.000,24700.000,24700.000,24700.000,13000.000,56565.000,56565.000
Assets,1246.000,209.000,172.000,4249.000,0.000,319.000,576862.000,644970.000
AssetsCurrent,1246.000,209.000,172.000,4249.000,0.000,319.000,436537.000,517291.000
BankOverdrafts,,,,,,,26600.000,0.000
Cash,1246.000,209.000,172.000,4249.000,0.000,0.000,1479.000,30052.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,1479.000,
CommonStockParOrStatedValuePerShare,,,,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,,,100000000.000,100000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,,,3000000.000,3000000.000,120000000.000,300000000.000,300000000.000
CommonStockSharesOutstanding,,,,3000000.000,3000000.000,120000000.000,128571429.000,300000000.000
CommonStockValue,300.000,300.000,300.000,300.000,300.000,12000.000,30000.000,30000.000
ConvertibleDebtCurrent,,,,,,,37153.000,69980.000
DeferredTaxLiabilitiesCurrent,,,,,,,0.000,
DerivativeLiabilitiesCurrent,,,,,,,15618.000,16900.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-28125.000,-31697.000,-35150.000,43079.000,45514.000,77414.000,,
DueToRelatedPartiesCurrent,,,,,,,,0.000
InterestPayable,171.000,196.000,252.000,,,,,
InterestPayableCurrent,,,,377.000,522.000,659.000,,
InterestPayableCurrentAndNoncurrent,,0.000,,,,,,
Liabilities,4371.000,6906.000,10322.000,22328.000,20514.000,52733.000,644443.000,815928.000
LiabilitiesAndStockholdersEquity,1246.000,209.000,172.000,4249.000,0.000,319.000,576862.000,644970.000
LiabilitiesCurrent,1800.000,2656.000,2772.000,4778.000,4813.000,37032.000,564984.000,764359.000
LiabilitiesNoncurrent,,,7550.000,,,,,
LiabilitiesOtherThanLongtermDebtNoncurrent,,4250.000,,,,,,
LinesOfCreditCurrent,,,,,,,221262.000,327262.000
LoansPayableCurrent,,,,,,34642.000,,
LongTermDebt,2571.000,,,,,,68008.000,
LongTermDebtNoncurrent,,,,,,,,51569.000
NotesAndLoansPayableCurrent,,2400.000,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,2400.000,0.000,0.000,,
NotesPayableRelatedPartiesCurrent,,,2400.000,,,,,
NotesPayableRelatedPartiesNoncurrent,,,7550.000,17550.000,15701.000,15701.000,,
OtherAssets,,,,,,,5485.000,
OtherAssetsCurrent,,,,,,,,4050.000
OtherLoansPayable,0.000,,,,,,,
OtherLongTermNotesPayable,2400.000,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,319.000,,
PropertyPlantAndEquipmentNet,,,,,,,140325.000,127679.000
ReceivablesNetCurrent,,,,,,,429573.000,483189.000
RetainedEarningsAccumulatedDeficit,,,,,,,-154146.000,-257523.000
ShortTermBorrowings,,,,,,,37387.000,53086.000
StockholdersEquity,-3125.000,-6697.000,-10150.000,-18079.000,-20514.000,-52414.000,-67581.000,-170958.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3125.000,-6697.000,-10150.000,-18079.000,-20514.000,-52414.000,-67581.000,-170958.000
