,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilities,32643.000,27247.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,5795.000,16343.000,24295.000,23953.000,49606.000,3890.000
AccountsPayableOtherCurrent,,,,,,,13500.000,
AccountsReceivableNetCurrent,,,,,,,0.000,0.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,411.000,615.000,,
AdditionalPaidInCapital,14880.000,14880.000,46942.000,46942.000,76265.000,76265.000,0.000,32076.000
Assets,,,81159.000,44433.000,28882.000,26311.000,80496.000,42408.000
AssetsCurrent,2.000,,,,,3959.000,76303.000,38215.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,36613.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,24749.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,354095.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,39125.000,
CapitalizedComputerSoftwareGross,,,8050.000,18845.000,18845.000,18845.000,,
Cash,2.000,,68987.000,21674.000,6326.000,2615.000,60908.000,24031.000
CashAndCashEquivalentsAtCarryingValue,2.000,,68987.000,21674.000,6326.000,2615.000,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,3500000.000,3500000.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,342231.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,10620000.000,10620000.000,33300000.000,33300000.000,33407000.000,33407000.000,33844260.000,34168260.000
CommonStockSharesOutstanding,10620000.000,10620000.000,33300000.000,33300000.000,33407000.000,33407000.000,33844260.000,34168260.000
CommonStockSharesSubscribedButUnissued,,,,,,,152000.000,
CommonStockSharesSubscriptions,,,,,,,83650.000,110850.000
CommonStockValue,,10620.000,33300.000,33300.000,33407.000,33407.000,33844.000,34168.000
CommonStockValueOutstanding,10620.000,,,,,,,
ConvertibleNotesPayableCurrent,,,110000.000,,183500.000,252000.000,354095.000,324095.000
DebtInstrumentConvertibleConversionPrice1,,,0.100,0.100,,,,
DebtInstrumentInterestRateStatedPercentage,,,0.080,0.080,,,,
DeferredTaxAssetsNet,,,,,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,32925.000
DeferredTaxAssetsValuationAllowance,,,,,,,,32925.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-84483.000,-89117.000,118950.000,201224.000,292657.000,363386.000,483594.000,528868.000
DueToRelatedPartiesCurrent,,,4072.000,4072.000,4072.000,4072.000,,35571.000
FurnitureAndFixturesGross,,,4122.000,3914.000,3711.000,3507.000,,
InterestPayableCurrent,,,,,,,,30626.000
InventoryNet,,,,,,,15395.000,14184.000
Liabilities,58985.000,,,,,,446595.000,394182.000
LiabilitiesAndStockholdersEquity,2.000,,81159.000,44433.000,28882.000,26311.000,80496.000,42408.000
LiabilitiesCurrent,,63617.000,119867.000,165415.000,211867.000,280025.000,446595.000,394182.000
NotesPayable,,,28400.000,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,42894.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,39125.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,27327.000,27327.000
OperatingLossCarryforwards,,,118950.000,201224.000,288227.000,363386.000,,32925.000
OtherAssets,,,,,,,4193.000,
OtherAssetsNoncurrent,,,,,,,,4193.000
PrepaidExpenseCurrent,,,,,,1344.000,,
RelatedPartyTransactionDueFromToRelatedParty,26342.000,36370.000,,,,,,
StockholdersEquity,-58983.000,-63617.000,-38708.000,-120982.000,-182985.000,-253714.000,-366099.000,-351774.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-58983.000,,,,,,-366099.000,-351774.000
