,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-11-11,2014-12-31,2015-05-14,2015-08-12,2016-03-29,2016-05-13,2016-08-12,2016-11-11,2017-03-30,2017-05-10
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,15512000.000,,,,16378000.000,,,,17200000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3090000.000,-2211000.000,-2059000.000,-1679000.000,-1572000.000,-1739000.000,-1871000.000,-1964000.000,-2782000.000,-2885000.000,-834000.000,-490000.000,-163000.000,,95000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,7783000.000,7783000.000,,7783000.000,7783000.000,7783000.000,7783000.000,7783000.000,7783000.000,7783000.000,7783000.000,7783000.000,18541000.000,,18180000.000,,,,,,,,
AdvancesFromFederalHomeLoanBanks,,,,,,67910000.000,67902000.000,,,,67851000.000,,,,67801000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesRealEstate,,,,,8050000.000,7849000.000,7449000.000,7435000.000,7363000.000,7025000.000,6825000.000,6679000.000,5673000.000,,5477000.000,,,,,,,,
Assets,634811000.000,634121000.000,620983000.000,612089000.000,599475000.000,598940000.000,592496000.000,597876000.000,598967000.000,596646000.000,598312000.000,605301000.000,605764000.000,,605114000.000,,,,,,,,
AvailableForSaleSecurities,66418000.000,62092000.000,64252000.000,61438000.000,61307000.000,59788000.000,57400000.000,57573000.000,56791000.000,57353000.000,55318000.000,54253000.000,55640000.000,,84335000.000,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,71095000.000,65436000.000,,63982000.000,63689000.000,62422000.000,60234000.000,60546000.000,61003000.000,61722000.000,56582000.000,54996000.000,55887000.000,,84191000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,35215000.000,33213000.000,37437000.000,31756000.000,29173000.000,,25559000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,33091000.000,27046000.000,29170000.000,18591000.000,5237000.000,,5244000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,2124000.000,6167000.000,8267000.000,13165000.000,23936000.000,,20315000.000,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,43266000.000,41472000.000,,39298000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,5190000.000,4825000.000,4814000.000,3980000.000,3845000.000,3641000.000,3631000.000,3019000.000,3011000.000,,2088000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,5164000.000,4850000.000,4841000.000,4006000.000,3867000.000,3642000.000,3632000.000,3055000.000,3061000.000,,2119000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,500000.000,500000.000,500000.000,610000.000,125000.000,125000.000,125000.000,898000.000,896000.000,,1529000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,492000.000,503000.000,502000.000,613000.000,126000.000,127000.000,128000.000,895000.000,898000.000,,1554000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,22094000.000,28204000.000,27800000.000,27686000.000,27114000.000,26756000.000,21342000.000,20794000.000,20895000.000,,19098000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,18926000.000,24791000.000,24415000.000,24299000.000,22968000.000,22420000.000,20319000.000,20127000.000,20499000.000,,18939000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,30784000.000,33529000.000,33114000.000,32276000.000,31584000.000,31022000.000,25598000.000,25211000.000,,,22715000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,3000000.000,0.000,0.000,0.000,500000.000,500000.000,500000.000,500000.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,3000000.000,0.000,0.000,0.000,495000.000,501000.000,499000.000,500000.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,61307000.000,59788000.000,57400000.000,57573000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,3750000.000,3755000.000,3703000.000,3728000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,,,,,42683000.000,41291000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,3610000.000,3557000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,3703000.000,3728000.000,,,,,,,,,,,,,,,
