,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,,,,12051.000,12051.000,12051.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,700000.000,,,35000.000,,,,,,,,,,,,
AccountsPayableCurrent,130805.000,130507.000,132257.000,130507.000,133039.000,137544.000,147844.000,139065.000,138572.000,148202.000,143571.000,144474.000,158492.000,156407.000,156680.000,143663.000,167977.000,169769.000,162907.000,382882.000
AccountsPayableRelatedPartiesCurrent,,,,,700000.000,395000.000,295000.000,35000.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,83000.000
AccruedLiabilitiesCurrent,,,,,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,5000.000,5000.000,5000.000,5000.000,,,,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,23780.000,23780.000,23780.000,23780.000,27769.000,31546.000,31411.000,44235.000,45386.000,59085.000,49338.000,49887.000,51117.000,56394.000,45521.000,49237.000,44485.000,48316.000,44491.000,81541.000
AccruedRentCurrent,,,,,,,,,,,,,,,,,10000.000,,,
AccruedRoyaltiesCurrent,,,,,,,,,,,,,,,,,10000.000,10000.000,10000.000,10000.000
AccruedSalariesCurrent,552000.000,627000.000,702000.000,777000.000,307692.000,411192.000,543192.000,521594.000,612094.000,652094.000,502094.000,547094.000,587094.000,607094.000,664595.000,682595.000,738095.000,784757.000,855090.000,1071090.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,-41314361.000,-41325361.000,-41301361.000,-41312361.000,-41329361.000,-41333361.000,-41325361.000,-41331361.000,-41333361.000,-41335361.000,-41334361.000,-41333361.000,-41368641.000,-41407361.000,-137726.000,-82066.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,-63726.000,-46786.000
AdditionalPaidInCapital,2017417.000,11498731.000,11539640.000,11539640.000,12490780.000,12962488.000,13862550.000,14355592.000,14845671.000,15865164.000,16120020.000,16167486.000,16510439.000,17278665.000,26789471.000,28451806.000,29004809.000,31059493.000,32200217.000,36330081.000
Assets,41898291.000,41800688.000,41684310.000,41401519.000,181952.000,96015.000,129884.000,118482.000,207914.000,356071.000,217989.000,125490.000,33357.000,106723.000,623882.000,272525.000,278707.000,363318.000,225352.000,342380.000
AssetsCurrent,45007.000,40256.000,50310.000,40169.000,90752.000,15815.000,25684.000,25282.000,131714.000,283871.000,137789.000,116290.000,26157.000,101523.000,617682.000,265325.000,114787.000,238118.000,163879.000,225246.000
AvailableForSaleSecurities,,,,,22000.000,11000.000,35000.000,24000.000,7000.000,3000.000,11000.000,5000.000,3000.000,1000.000,2000.000,3000.000,159720.000,121000.000,57273.000,112933.000
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,10000000.000,,,,,,10000000.000,10000000.000,10000000.000,,,,
BankOverdrafts,,,,,,,2286.000,47.000,,,801.000,0.000,6137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cash,5082.000,331.000,10385.000,244.000,75752.000,815.000,10684.000,10282.000,116714.000,268871.000,122789.000,99054.000,502.000,75608.000,589847.000,230904.000,76355.000,193386.000,118850.000,27712.000
CashAndCashEquivalentsAtCarryingValue,5082.000,331.000,10385.000,244.000,75752.000,815.000,10684.000,10282.000,116714.000,268871.000,122789.000,99054.000,502.000,75608.000,589847.000,230904.000,76355.000,193386.000,118850.000,27712.000
CommonStockOtherSharesOutstanding,,,,,1000000000.000,2000000000.000,2000000000.000,1000000000.000,5000000000.000,5000000000.000,5000000000.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,80000000.000,80000000.000,80000000.000,500000000.000,1000000000.000,2000000000.000,2000000000.000,2000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,8000000000.000,8000000000.000,8000000000.000
