,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,8000000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,79000000.000,81000000.000,82000000.000,107000000.000,155000000.000,165000000.000,141000000.000
AdvertisingExpense,533000000.000,532000000.000,553000000.000,587000000.000,648000000.000,679000000.000,717000000.000
AllocatedShareBasedCompensationExpense,79000000.000,81000000.000,82000000.000,107000000.000,155000000.000,165000000.000,141000000.000
AmortizationOfIntangibleAssets,,,,18000000.000,41000000.000,51000000.000,63000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,21200000.000,12200000.000,12200000.000,2300000.000,2300000.000,1900000.000,7100000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,1717000000.000,2051000000.000,1976000000.000
BusinessAcquisitionsProFormaRevenue,,,,,108687000000.000,113308000000.000,115994000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,401000000.000,,,,,,
CommonStockDividendsPerShareDeclared,0.400,0.440,0.530,0.630,0.700,0.408,0.465
ComprehensiveIncomeNetOfTax,1159000000.000,308000000.000,1588000000.000,1808000000.000,1380000000.000,2171000000.000,1940000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,17000000.000,-6000000.000,11000000.000,12000000.000,19000000.000,10000000.000,-18000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1176000000.000,302000000.000,1599000000.000,1820000000.000,1399000000.000,2181000000.000,1922000000.000
CostOfGoodsSold,,,76858000000.000,78138000000.000,85512000000.000,85496000000.000,89502000000.000
CostOfRevenue,63927000000.000,71494000000.000,,,,,
CurrentFederalTaxExpenseBenefit,697000000.000,146000000.000,563000000.000,638000000.000,847000000.000,723000000.000,721000000.000
CurrentStateAndLocalTaxExpenseBenefit,95000000.000,42000000.000,46000000.000,42000000.000,59000000.000,37000000.000,51000000.000
DebtInstrumentIncreaseAdditionalBorrowings,,,850000000.000,,,,
DeferredFederalIncomeTaxExpenseBenefit,-136000000.000,78000000.000,154000000.000,81000000.000,-15000000.000,266000000.000,158000000.000
DeferredIncomeTaxExpenseBenefit,37000000.000,31000000.000,176000000.000,72000000.000,73000000.000,317000000.000,201000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-55000000.000,-19000000.000,31000000.000,-10000000.000,11000000.000,19000000.000,27000000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,64000000.000,101000000.000,101000000.000,,,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,4000000.000,3000000.000,3000000.000,,,,
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,-40000000.000,-82000000.000,45000000.000,68000000.000
