,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,,,,,,,169620000.000,186258000.000,173223000.000,,237967000.000
AccountsPayableTradeCurrent,425812000.000,441305000.000,526252000.000,642889000.000,604771000.000,665793000.000,624370000.000,687310000.000,734948000.000,769249000.000,906688000.000,885289000.000,946123000.000,1044099000.000,1201082000.000,1263724000.000,1009133000.000,776966000.000,613780000.000,553285000.000,484901000.000,412851000.000,413278000.000,476342000.000,582565000.000
AccountsReceivableGrossCurrent,260570000.000,264668000.000,290826000.000,366441000.000,377688000.000,364437000.000,481976000.000,468650000.000,546560000.000,584392000.000,644401000.000,643498000.000,709775000.000,746569000.000,671769000.000,552476000.000,455837000.000,545860000.000,429350000.000,378622000.000,327083000.000,385483000.000,335570000.000,404750000.000,414841000.000
AccruedIncomeTaxesCurrent,,,,,,,,10455000.000,,,,0.000,,,,145349000.000,,,,,,,,,
AccruedLiabilitiesCurrent,,,,117674000.000,124735000.000,176745000.000,165977000.000,153454000.000,133661000.000,195501000.000,197264000.000,198113000.000,189291000.000,207632000.000,267623000.000,404506000.000,355633000.000,280231000.000,305705000.000,176947000.000,206769000.000,192359000.000,199694000.000,176770000.000,164694000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,14600000.000,,,,20200000.000,,,,28800000.000,,,,38100000.000,,,,47000000.000,,,,56800000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1482226000.000,,,,2119943000.000,,,,3120107000.000,,,,4650779000.000,,,,6447443000.000,,,,7652518000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,-385000.000,-3490000.000,-2865000.000,-3303000.000,-3354000.000,-2928000.000,-2903000.000,-2485000.000,-260000.000,-122000.000
AdditionalPaidInCapital,1102538000.000,1105339000.000,1109126000.000,1110694000.000,1112842000.000,1119284000.000,1209023000.000,1226835000.000,1234589000.000,1242579000.000,1252353000.000,1252034000.000,1260439000.000,1273401000.000,1281970000.000,1287941000.000,1296200000.000,1310161000.000,1335574000.000,1345624000.000,1349728000.000,1360933000.000,1363886000.000,1375290000.000,1376883000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,3000000.000,
AssetRetirementObligation,,,,62625000.000,,,,47171000.000,,,,55787000.000,,,,76708000.000,,,,102909000.000,,,,96178000.000,
AssetRetirementObligationCurrent,2270000.000,2464000.000,2640000.000,2287000.000,1742000.000,1805000.000,1576000.000,2227000.000,2089000.000,1964000.000,2054000.000,1434000.000,,,,1246000.000,,,,1658000.000,,,,1742000.000,
AssetRetirementObligationsNoncurrent,55141000.000,56228000.000,56930000.000,60338000.000,51238000.000,52959000.000,55494000.000,44944000.000,44332000.000,45568000.000,47667000.000,54353000.000,56066000.000,59367000.000,62331000.000,75462000.000,78819000.000,82069000.000,84179000.000,101251000.000,103249000.000,105277000.000,104938000.000,94436000.000,97151000.000
Assets,4513460000.000,4652371000.000,5099577000.000,5646086000.000,6530197000.000,7254312000.000,8226350000.000,9140009000.000,9932176000.000,10899982000.000,11420288000.000,11941182000.000,12764901000.000,14377506000.000,14712087000.000,15145070000.000,15435264000.000,15409851000.000,15205877000.000,14919808000.000,14633389000.000,14359736000.000,13865252000.000,13811776000.000,13826060000.000
AssetsCurrent,1201245000.000,991501000.000,907824000.000,936373000.000,985375000.000,930576000.000,1194282000.000,946783000.000,1080592000.000,1293630000.000,1213181000.000,1147266000.000,1241575000.000,2123036000.000,1598876000.000,1389601000.000,1200880000.000,1200313000.000,986908000.000,822339000.000,760181000.000,797212000.000,750875000.000,913233000.000,929506000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,1458224000.000,,,,2090845000.000,,,,3083180000.000,,,,4601864000.000,,,,6374218000.000,,,,7553255000.000,
CapitalizedCostsAssetRetirementCosts,,,,43800000.000,,,,36600000.000,,,,44400000.000,,,,64700000.000,,,,87500000.000,,,,77900000.000,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,6039602000.000,,,,10054449000.000,,,,13605146000.000,,,,18012047000.000,,,,20203712000.000,,,,20231957000.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,4581378000.000,,,,7963604000.000,,,,10521966000.000,,,,13410183000.000,,,,13829494000.000,,,,12678702000.000,
CapitalizedCostsProvedProperties,,,,5376109000.000,,,,,,,,,,,,,,,,,,,,,
CapitalizedCostsUnprovedProperties,,,,663493000.000,,,,,,,,,,,,,,,,,,,,,
CapitalizedExploratoryWellCosts,,,,128123000.000,,,,92699000.000,,,,152775000.000,,,,93421000.000,,,,59397000.000,,,,34852000.000,
CapitalizedExploratoryWellCostsGreaterThanOrEqualToOneYearAndLessThanTwoYears,,,,6500000.000,,,,8100000.000,,,,,,,,,,,,,,,,,
CapitalizedExploratoryWellCostsGreaterThanOrEqualToOneYearAndLessThanTwoYearsNumberOfProjects,,,,56.000,,,,,,,,,,,,,,,,,,,,,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear,,,,,,,,,,,,3900000.000,,,,4500000.000,,,,1700000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,477440000.000,261408000.000,42275000.000,53544000.000,42683000.000,29137000.000,259445000.000,35729000.000,58546000.000,220413000.000,91507000.000,28482000.000,51535000.000,776963000.000,152290000.000,24381000.000,47645000.000,25458000.000,16955000.000,11463000.000,12927000.000,16560000.000,19496000.000,16643000.000,17188000.000
CashUninsuredAmount,,,,52800000.000,,,,35200000.000,,,,28000000.000,,,,22600000.000,,,,10700000.000,,,,15000000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,180535512.000,180526914.000,180533960.000,180871688.000,181011724.000,181155020.000,185057399.000,185604681.000,185632612.000,185642832.000,185665535.000,185658659.000,186080087.000,186105662.000,372046368.000,372005502.000,373121054.000,373074092.000,372968752.000,372959080.000,374583066.000,374581304.000,374537423.000,374492357.000,375321131.000
CommonStockSharesOutstanding,180535512.000,180526914.000,180533960.000,180871688.000,181011724.000,181155020.000,185057399.000,185604681.000,185632612.000,185642832.000,185665535.000,185658659.000,186080087.000,186105662.000,372046368.000,372005502.000,373121054.000,373074092.000,372968752.000,372959080.000,374583066.000,374581304.000,374537423.000,374492357.000,375321131.000
CommonStockValue,1805000.000,1805000.000,1805000.000,1809000.000,1810000.000,1812000.000,1851000.000,1856000.000,1856000.000,1856000.000,1857000.000,1857000.000,1861000.000,1861000.000,3720000.000,3720000.000,3731000.000,3731000.000,3730000.000,3730000.000,3746000.000,3746000.000,3745000.000,3745000.000,3753000.000
ConcentrationRiskPercentage,,,,0.410,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,,,,,48200000.000,46900000.000,45500000.000,,36200000.000
DebtWeightedAverageInterestRate,,,,,,,,,,,,,,,,,0.018,0.017,0.017,,,,,,
DeferredFinanceCostsGross,,,,23900000.000,,,,55300000.000,,,,69500000.000,,,,76100000.000,,,,71800000.000,,,,55900000.000,
DeferredTaxAssetsGrossCurrent,,,,,,,,2413000.000,,,,35317000.000,,,,3274000.000,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,88041000.000,,,,79397000.000,,,,103675000.000,,,,132419000.000,,,,500670000.000,,,,580028000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-806328000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,-850282000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,,,,43954000.000,,,,365000.000,,,,34672000.000,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,,128030000.000,,,,482778000.000,,,,561092000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,20927000.000,,,,40441000.000,,,,41791000.000,,,,60904000.000,,,,398024000.000,,,,478975000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,,,,,,,,,,,,,,,18936000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,,11048000.000,,,,11466000.000,
DeferredTaxAssetsOtherLossCarryforwards,,,,10900000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,37025000.000,,,,27380000.000,,,,38689000.000,,,,38715000.000,,,,40796000.000,,,,16663000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,22255000.000,,,,32910000.000,,,,32924000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,4389000.000,11100000.000,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,,,,,-4389000.000,,,,-17892000.000,,,,-18936000.000,
DeferredTaxLiabilities,,,,,,,,1262211000.000,,,,1702140000.000,,,,2286796000.000,,,,,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,2048000.000,,,,645000.000,,,,145349000.000,,,,36200000.000,,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,,,,,,19293000.000,,,,,,,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,,,,,,148623000.000,,,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,1341973000.000,,,,1840487000.000,,,,2269477000.000,,,,2573006000.000,,,,2451397000.000,
DeferredTaxLiabilitiesNoncurrent,559929000.000,664518000.000,843332000.000,938323000.000,923215000.000,1071536000.000,1196313000.000,1262576000.000,1376517000.000,1510511000.000,1641589000.000,1736812000.000,1872457000.000,1984802000.000,2155442000.000,2141447000.000,2119281000.000,2156268000.000,2048413000.000,2090228000.000,1968876000.000,1896238000.000,1847947000.000,1890305000.000,1891177000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,,,,,2271000.000,,,,2947000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,938323000.000,,,,1330551000.000,,,,1840331000.000,,,,2254343000.000,,,,2528125000.000,,,,2448450000.000,
DerivativeAssetFairValueGrossLiability,,,,,,,,,17291000.000,17838000.000,7474000.000,597000.000,-230000.000,0.000,208000.000,0.000,0.000,46000.000,0.000,11903000.000,2449000.000,17511000.000,10978000.000,0.000,2536000.000
DerivativeAssetFairValueNet,,,,,,,,,36414000.000,168044000.000,,,,,,,,,,,,,,,
DerivativeAssetsCurrent,17360000.000,13700000.000,114323000.000,6669000.000,14126000.000,79584000.000,6587000.000,18389000.000,3550000.000,76478000.000,17380000.000,3616000.000,799000.000,0.000,143268000.000,52423000.000,52392000.000,50214000.000,78610000.000,93922000.000,94720000.000,16693000.000,12587000.000,4061000.000,7524000.000
DerivativeAssetsLiabilitiesAtFairValueNet,,-301102000.000,235125000.000,164289000.000,-293421000.000,185363000.000,28463000.000,35448000.000,-42573000.000,161235000.000,-2190000.000,-94748000.000,-101158000.000,-299539000.000,174270000.000,79661000.000,88981000.000,71062000.000,105672000.000,101193000.000,103056000.000,-13779000.000,-3816000.000,-55428000.000,-10273000.000
DerivativeAssetsNoncurrent,49000.000,289000.000,120802000.000,3625000.000,3352000.000,105779000.000,52517000.000,32231000.000,32864000.000,91566000.000,22177000.000,0.000,2653000.000,549000.000,31002000.000,31992000.000,37419000.000,22015000.000,27271000.000,14560000.000,12549000.000,3045000.000,1676000.000,0.000,0.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,53705000.000,185882000.000,47031000.000,4213000.000,-3682000.000,549000.000,174478000.000,84415000.000,89811000.000,72275000.000,105881000.000,120385000.000,109718000.000,37249000.000,25241000.000,4061000.000,10060000.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,,39557000.000,3616000.000,3452000.000,549000.000,174270000.000,84415000.000,89811000.000,72229000.000,105881000.000,108482000.000,107269000.000,19738000.000,14263000.000,4061000.000,7524000.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,95742000.000,8285000.000,68802000.000,125709000.000,121287000.000,300418000.000,0.000,4770000.000,830000.000,1167000.000,209000.000,19192000.000,6662000.000,51028000.000,29057000.000,59489000.000,20333000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,,,41747000.000,98364000.000,104610000.000,300088000.000,0.000,4754000.000,830000.000,1167000.000,209000.000,7289000.000,4213000.000,33517000.000,18079000.000,-59489000.000,17797000.000
DerivativeLiabilitiesCurrent,232884000.000,119273000.000,,116985000.000,205575000.000,,26039000.000,12999000.000,76672000.000,6809000.000,41590000.000,90535000.000,98493000.000,236694000.000,0.000,1645000.000,254000.000,339000.000,99000.000,3583000.000,1757000.000,24227000.000,13780000.000,59489000.000,17797000.000
DerivativeLiabilitiesNoncurrent,316958000.000,195818000.000,,57598000.000,105324000.000,,4602000.000,2173000.000,2315000.000,0.000,157000.000,7829000.000,6117000.000,63394000.000,0.000,3109000.000,576000.000,828000.000,110000.000,3706000.000,2456000.000,9290000.000,4299000.000,0.000,0.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,,16755000.000,1476000.000,27055000.000,27345000.000,16677000.000,330000.000,0.000,16000.000,0.000,0.000,0.000,11903000.000,2449000.000,17511000.000,10978000.000,0.000,2536000.000
DerivativeLiabilityFairValueNet1,,,,,,,,,78987000.000,6809000.000,,,,,,,,,,,,,,,
