,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,644000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
AccountsPayableCurrent,1744000.000,1241000.000,1518000.000,2039000.000,1158000.000,1242000.000,1792000.000,2089000.000,2238000.000,1640000.000,904000.000,952000.000,1213000.000,1262000.000,977000.000,913000.000,757000.000,656000.000,646000.000,705000.000,888000.000,953000.000
AccountsReceivableNetCurrent,4021000.000,2834000.000,2695000.000,2995000.000,2616000.000,3056000.000,3425000.000,3140000.000,2197000.000,2643000.000,1728000.000,1412000.000,1800000.000,2625000.000,1802000.000,2321000.000,1398000.000,,,,1583000.000,
AccruedBonusesCurrent,,,,,,,,,,,,,,,,,,,,,40000.000,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,1085000.000,508000.000,389000.000,,,,,,,
AccruedMarketingCostsCurrent,,,,,,,,,,,,,27000.000,39000.000,28000.000,,,,,,,
AccruedRentCurrent,,,,,,,,121000.000,,,,84000.000,72000.000,,10000.000,31000.000,41000.000,52000.000,40000.000,38000.000,37000.000,34000.000
AccruedRoyaltiesCurrent,,,,,,,,,,,,,49000.000,49000.000,,,,,,,,
AccruedSalariesCurrent,,,,,,,,90000.000,,,,95000.000,,,,93000.000,,,,,62000.000,
AccruedSalesCommissionCurrent,,,,,,,,,,,,,68000.000,72000.000,61000.000,,43000.000,37000.000,29000.000,39000.000,,
AccruedVacationCurrent,,,,,,,,185000.000,,,,116000.000,,,,171000.000,,,,,120000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,2777000.000,,,,2738000.000,,,,2042000.000,,,,1269000.000,,,,,1181000.000,1225000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,17000.000,-9000.000,19000.000,9000.000,16000.000,14000.000,23000.000,4000.000,14000.000,10000.000,3000.000,1000.000,1000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,43000.000,154000.000,154000.000,38000.000,54000.000,48000.000,68000.000,68000.000,68000.000,75000.000,117000.000,92000.000,92000.000,73000.000,61000.000,15000.000,18000.000,,,,,
Assets,32568000.000,30898000.000,30782000.000,28824000.000,26968000.000,25514000.000,23531000.000,20207000.000,17781000.000,16686000.000,13812000.000,12785000.000,12683000.000,11958000.000,11065000.000,10684000.000,9186000.000,7984000.000,7602000.000,7523000.000,7263000.000,7396000.000
AssetsCurrent,23510000.000,21719000.000,20777000.000,22137000.000,22974000.000,21179000.000,14751000.000,14046000.000,13832000.000,14935000.000,12977000.000,12055000.000,11963000.000,11287000.000,10425000.000,10105000.000,8668000.000,7523000.000,7181000.000,7147000.000,6900000.000,7102000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,19583000.000,17829000.000,16721000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,1827000.000,4280000.000,6461000.000,,,,1999000.000,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,48000.000,2688000.000,2488000.000,,,,1800000.000,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,1779000.000,1592000.000,3973000.000,,,,199000.000,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,7709000.000,7437000.000,7684000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,19599000.000,17843000.000,16745000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,1000.000,6000.000,6000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,3649000.000,3924000.000,8236000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,1000.000,1000.000,6000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,1000.000,6000.000,6000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,5000.000,0.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,17000.000,20000.000,30000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,,,0.000,,,,0.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,3731000.000,4786000.000,3777000.000,7381000.000,8241000.000,6482000.000,825000.000,1966000.000,1645000.000,1922000.000,4823000.000,5462000.000,6266000.000,5242000.000,5453000.000,4696000.000,4696000.000,3746000.000,3504000.000,3651000.000,3691000.000,3740000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,8241000.000,6482000.000,825000.000,,1644000.000,1922000.000,4823000.000,,6266000.000,5242000.000,,4696000.000,,,,,,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,,,,,,,,,,,,,,,,,,3840000.000
CashCollateralForBorrowedSecurities,,,,,,,,,,,,,,,,100000.000,,,,,,
CommonStockNoParValue,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,2042000.000,2042000.000,2042000.000,2042000.000
CommonStockSharesOutstanding,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,12253000.000,2042000.000,2042000.000,2042000.000,2042000.000
CommonStockValue,18870000.000,18873000.000,18875000.000,18878000.000,18892000.000,18905000.000,18922000.000,18938000.000,18942000.000,18932000.000,18932000.000,18943000.000,18981000.000,18999000.000,19019000.000,19039000.000,19050000.000,19062000.000,19063000.000,19063000.000,19063000.000,19063000.000
CostMethodInvestments,,,,,,,,,11803000.000,10399000.000,7737000.000,,6715000.000,5242000.000,,4696000.000,,,,,,
DebtCurrent,,,,,,,,,,,,,,,0.000,,0.000,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,14000.000,,,,79000.000,,,,,37000.000,
DeferredRentCredit,,,,,,,,,,,,,,60000.000,,,,,,,,
DeferredRevenue,,,,156000.000,191000.000,152000.000,610000.000,953000.000,1286000.000,1398000.000,1248000.000,1197000.000,1188000.000,1211000.000,1090000.000,1055000.000,1183000.000,1016000.000,963000.000,992000.000,892000.000,991000.000
DeferredRevenueCurrent,,,,,,,610000.000,953000.000,1286000.000,1398000.000,1248000.000,1197000.000,1015000.000,1049000.000,854000.000,830000.000,946000.000,899000.000,866000.000,883000.000,787000.000,906000.000
DeferredRevenueNoncurrent,,,,,,,,,,,,,173000.000,162000.000,236000.000,225000.000,237000.000,117000.000,97000.000,109000.000,105000.000,85000.000
DeferredTaxAssetsGross,,,,7667000.000,,,,11719000.000,,,,14104000.000,,,,14629000.000,,,,,15802000.000,
DeferredTaxAssetsInvestments,,,,,,,,,,,,0.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,0.000,,,,,,,,,,
DeferredTaxAssetsNet,,,,13000.000,,,,2000.000,,,,14000.000,,,,79000.000,,,,,37000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,5059000.000,,,,8888000.000,,,,10502000.000,,,,11207000.000,,,,,12295000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,13300000.000,,,,23400000.000,,,,27500000.000,,,,29500000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,10000000.000,,,,16700000.000,,,,20900000.000,,,,20600000.000,,,,,,
DeferredTaxAssetsOther,,,,178000.000,,,,57000.000,,,,151000.000,,,,62000.000,,,,,21000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,1244000.000,,,,1412000.000,,,,1611000.000,,,,1804000.000,,,,,1830000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,247000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,500000.000,,,,849000.000,,,,513000.000,,,,152000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,,40000.000,,,,10000.000,,,,,45000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,650000.000,,,,408000.000,,,,1280000.000,,,,1106000.000,,,,,1015000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,19000.000,,,,105000.000,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,7654000.000,,,,11717000.000,,,,14090000.000,,,,14550000.000,,,,,15765000.000,
DeferredTaxLiabilities,,,,13000.000,,,,2000.000,,,,,,,,,,,,,,
DeferredTaxLiabilitiesInvestments,,,,3000.000,,,,1000.000,,,,1000.000,,,,,,,,,37000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,13000.000,,,,79000.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,391000.000,313000.000,419000.000,332000.000,458000.000,538000.000,677000.000,424000.000,332000.000,206000.000,235000.000,322000.000,341000.000,348000.000,448000.000,396000.000,402000.000,289000.000,222000.000,184000.000,222000.000,167000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,,,,100000.000,,,0.000,0.000,0.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,,,1000.000,,,,
FurnitureAndFixturesGross,,,,845000.000,,,,969000.000,,,,,,,,,,,,,,
InventoryFinishedGoods,,,,2235000.000,1998000.000,2077000.000,1349000.000,1253000.000,2464000.000,2447000.000,2695000.000,3347000.000,3207000.000,2939000.000,3198000.000,3061000.000,3400000.000,1905000.000,1541000.000,1232000.000,1315000.000,1039000.000
InventoryGross,,,,6196000.000,4889000.000,4759000.000,3369000.000,2711000.000,3761000.000,3972000.000,6304000.000,6463000.000,6144000.000,6068000.000,5949000.000,5891000.000,5979000.000,,,,,
InventoryNet,6167000.000,6256000.000,6082000.000,4475000.000,4121000.000,3991000.000,2585000.000,1628000.000,2811000.000,2719000.000,3427000.000,3177000.000,3046000.000,3069000.000,2932000.000,2948000.000,2324000.000,2218000.000,1877000.000,1552000.000,1360000.000,1127000.000
InventoryRawMaterials,,,,3961000.000,2891000.000,2682000.000,2020000.000,1458000.000,1297000.000,1525000.000,3609000.000,3116000.000,2937000.000,3129000.000,2751000.000,2830000.000,2579000.000,313000.000,336000.000,320000.000,45000.000,88000.000
InventoryValuationReserves,,,,1721000.000,768000.000,768000.000,784000.000,1083000.000,950000.000,1253000.000,2877000.000,3286000.000,3098000.000,2999000.000,3017000.000,2943000.000,3655000.000,,,,,
InvestmentsFairValueDisclosure,,,,,,,,11851000.000,11817000.000,10409000.000,7740000.000,,6716000.000,5242000.000,,4696000.000,,,,,,
LeaseIncentivePayableCurrent,,,,,,,,1040000.000,,,,445000.000,364000.000,48000.000,,,,,,,,
LeaseholdImprovementsGross,,,,566000.000,,,,590000.000,,,,,,,,,,,,,,
Liabilities,,,,,,,5340000.000,,5549000.000,4719000.000,4021000.000,3662000.000,3844000.000,,,,,2350000.000,2303000.000,2277000.000,2424000.000,2499000.000
LiabilitiesAndStockholdersEquity,32568000.000,30898000.000,30782000.000,28824000.000,26968000.000,25514000.000,23531000.000,20207000.000,17781000.000,16686000.000,13812000.000,12785000.000,12683000.000,11958000.000,11065000.000,10684000.000,9186000.000,7984000.000,7602000.000,7523000.000,7263000.000,7396000.000
LiabilitiesCurrent,3329000.000,2653000.000,3060000.000,3745000.000,3814000.000,4022000.000,5314000.000,5445000.000,5532000.000,4702000.000,4004000.000,3645000.000,3654000.000,3167000.000,2668000.000,2532000.000,2467000.000,2170000.000,2143000.000,2104000.000,2256000.000,2350000.000
LiabilitiesNoncurrent,,,,,,,,,,,,,190000.000,180000.000,253000.000,242000.000,254000.000,180000.000,160000.000,173000.000,168000.000,149000.000
LiabilityForUncertainTaxPositionsCurrent,,,,26000.000,,,,17000.000,,,,,,,,,,,,,,
LossContingencyAccrualCarryingValueCurrent,,,,,439000.000,146000.000,123000.000,,74000.000,45000.000,337000.000,251000.000,244000.000,48000.000,31000.000,27000.000,,23000.000,89000.000,3600.000,25000.000,44000.000
LossContingencyEstimateOfPossibleLoss,,,,,,,123000.000,,74000.000,45000.000,337000.000,,244000.000,48000.000,31000.000,,,,,,,
MachineryAndEquipmentGross,,,,1634000.000,,,,1724000.000,,,,,,,,,,,,,,
MarketableSecurities,,,,,11358000.000,11361000.000,15920000.000,11847000.000,10172000.000,8487000.000,2917000.000,1763000.000,450000.000,,,,,,,,,
MarketableSecuritiesCurrent,9192000.000,7631000.000,7999000.000,7135000.000,7709000.000,7437000.000,7684000.000,6305000.000,6879000.000,7347000.000,2718000.000,1763000.000,450000.000,,,,,1334000.000,1668000.000,1732000.000,,1946000.000
MarketableSecuritiesFixedMaturities,,,,13504000.000,,,,11851000.000,,,,1763000.000,,,,,,,,,,
MarketableSecuritiesNoncurrent,8802000.000,8947000.000,9778000.000,6369000.000,3649000.000,3924000.000,8236000.000,5546000.000,3294000.000,1140000.000,199000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,813000.000,,982000.000,948000.000,903000.000,903000.000,866000.000,866000.000,664000.000,594000.000,522000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,503000.000,,,,541000.000,,,,540000.000,,,,,,272000.000,272000.000,,,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,,,,,,,,,,,,532000.000,532000.000,475000.000,441000.000,407000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1828000.000,,,,,,,,,,133000.000,133000.000,79000.000,,11000.000,11000.000,11000.000,11000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,273000.000,,,,1354000.000,,,,,,212000.000,212000.000,133000.000,133000.000,134000.000,134000.000,134000.000,135000.000,11000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,534000.000,,,,273000.000,,,,,,248000.000,248000.000,212000.000,212000.000,161000.000,161000.000,161000.000,160000.000,134000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,540000.000,,,,273000.000,,231000.000,231000.000,248000.000,248000.000,288000.000,288000.000,288000.000,288000.000,161000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,79000.000,79000.000,,79000.000,,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,-518000.000,,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,79000.000,45000.000,231000.000,231000.000,,,,,216000.000
OtherAccruedLiabilitiesCurrent,1194000.000,1099000.000,1123000.000,1374000.000,2198000.000,2242000.000,903000.000,2932000.000,1676000.000,1458000.000,1617000.000,1174000.000,5000.000,1000.000,,393000.000,362000.000,326000.000,409000.000,332000.000,359000.000,324000.000
OtherAssets,,,,,,,,,,,6072000.000,,5967000.000,6716000.000,5612000.000,5988000.000,,,,,,
OtherAssetsNoncurrent,51000.000,51000.000,51000.000,50000.000,52000.000,46000.000,46000.000,70000.000,70000.000,67000.000,79000.000,67000.000,67000.000,43000.000,43000.000,41000.000,25000.000,35000.000,56000.000,55000.000,77000.000,50000.000
OtherEmployeeRelatedLiabilitiesCurrent,,,,,,,,149000.000,,,,111000.000,,,,132000.000,,,,,,
