,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,37841000.000,37035000.000,64955000.000,73462000.000,50340000.000,65399000.000,67976000.000,102000000.000,97000000.000,140000000.000,134000000.000,291000000.000,393000000.000,353000000.000,559000000.000,529000000.000,407000000.000
AccountsReceivableNetCurrent,30388000.000,36740000.000,37444000.000,43917000.000,43169000.000,32407000.000,32289000.000,40000000.000,38000000.000,99000000.000,60000000.000,292000000.000,446000000.000,449000000.000,542000000.000,483000000.000,384000000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,12000000.000,9000000.000,8000000.000,10000000.000,10000000.000,10000000.000,10000000.000,9000000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,,,10000000.000,7000000.000,6000000.000,8000000.000,8000000.000,8000000.000,8000000.000,7000000.000
AccruedLiabilitiesCurrent,75837000.000,81906000.000,92468000.000,84943000.000,76375000.000,56043000.000,66220000.000,83000000.000,84000000.000,135000000.000,163000000.000,,,,,43000000.000,53000000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,4921000.000,6621000.000,8393000.000,10186000.000,12057000.000,13257000.000,15175000.000,17000000.000,20000000.000,20000000.000,22000000.000,24000000.000,26000000.000,28000000.000,30000000.000,28000000.000,30000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,92171000.000,123755000.000,157767000.000,195404000.000,237159000.000,272213000.000,308669000.000,355000000.000,393000000.000,514000000.000,570000000.000,632000000.000,712000000.000,840000000.000,922000000.000,1043000000.000,1166000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-24666000.000,-17571000.000,-2002000.000,-4759000.000,-1094000.000,1065000.000,1330000.000,0.000,,0.000,0.000,0.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,372000.000,465000.000,546000.000,1190000.000,864000.000,973000.000,954000.000,1000000.000,1000000.000,,,,,,,7000000.000,9000000.000
AssetRetirementObligation,,,,,,,,,,5000000.000,5000000.000,,,,,,
Assets,4784621000.000,5428129000.000,5525739000.000,5567856000.000,5719645000.000,5832562000.000,5968136000.000,6157000000.000,6273000000.000,8521000000.000,8566000000.000,8782000000.000,15197000000.000,15459000000.000,17180000000.000,17103000000.000,17416000000.000
AssetsCurrent,170939000.000,169474000.000,193833000.000,187124000.000,245590000.000,184934000.000,209684000.000,237000000.000,228000000.000,345000000.000,367000000.000,400000000.000,560000000.000,592000000.000,716000000.000,703000000.000,663000000.000
AssetsNet,,5428129000.000,5525739000.000,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,210078000.000,178134000.000,189251000.000,195231000.000,,,,232000000.000,,,,825000000.000,,,,386000000.000,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,,600000000.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,,,,900000000.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,,1500000000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,24724000.000,3105000.000,5231000.000,990000.000,66306000.000,15883000.000,36464000.000,53000000.000,44000000.000,17000000.000,12000000.000,19000000.000,13000000.000,50000000.000,15000000.000,24000000.000,59000000.000
CommonStockOtherValueOutstanding,,,,,,,,,,143000000.000,145000000.000,146000000.000,148000000.000,150000000.000,151000000.000,153000000.000,155000000.000
ConstructionInProgressGross,90859000.000,154739000.000,227527000.000,191914000.000,,,,283000000.000,,,,513000000.000,,,,1156000000.000,
DebtInstrumentCarryingAmount,,,,,,,,,,2400000000.000,,,,,,,
DebtInstrumentFaceAmount,,,,,,1260000000.000,1260000000.000,1960000000.000,1960000000.000,,,2800000000.000,,,,5089000000.000,5089000000.000
DebtInstrumentFairValue,,,,,,,,2130000000.000,2120000000.000,2400000000.000,2800000000.000,2830000000.000,5100000000.000,4900000000.000,5900000000.000,5100000000.000,5400000000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,14000000.000,14000000.000,-20000000.000,-19000000.000,-19000000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,85000000.000,68000000.000,50000000.000,-48000000.000,45000000.000
DebtInstrumentUnamortizedPremium,,5600000.000,5400000.000,5100000.000,4900000.000,3100000.000,2900000.000,3000000.000,3000000.000,,,,99000000.000,82000000.000,70000000.000,67000000.000,64000000.000
DeferredRevenueCurrent,18653000.000,17348000.000,16838000.000,16225000.000,13728000.000,13376000.000,15149000.000,17000000.000,18000000.000,16000000.000,15000000.000,,,,,,
DeferredTaxLiabilities,,,,,,,,,,20000000.000,21000000.000,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,5800000.000,,,,5000000.000,,,,22000000.000,,,,20000000.000,
DerivativeAssets,,1441000.000,8200000.000,,,,,,,,,,,,,,
DerivativeAssetsCurrent,,,,,,,,,,,,,,,,75000000.000,65000000.000
DerivativeAssetsNoncurrent,,366000.000,3696000.000,474000.000,324000.000,1872000.000,918000.000,1000000.000,1000000.000,3000000.000,,,,,,,
DerivativeFairValueOfDerivativeAsset,,,,4848000.000,5995000.000,16233000.000,8705000.000,5000000.000,3000000.000,13000000.000,7000000.000,4000000.000,3000000.000,2000000.000,12000000.000,85000000.000,74000000.000
DerivativeFairValueOfDerivativeLiability,,,,49647000.000,44540000.000,30757000.000,30293000.000,26000000.000,42000000.000,48000000.000,28000000.000,28000000.000,31000000.000,40000000.000,34000000.000,16000000.000,15000000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,,,,,,,28000000.000,,,,,,
DerivativeFloorInterestRate,,0.013,0.013,0.013,,,,,,,,,,,,,
DerivativeInstrumentsAndHedges,1559000.000,1075000.000,4504000.000,4374000.000,5671000.000,14361000.000,7787000.000,4000000.000,2000000.000,10000000.000,,,,,,,
DerivativeInstrumentsAndHedgesLiabilities,23190000.000,20679000.000,12435000.000,10535000.000,5653000.000,113000.000,803000.000,1000000.000,3000000.000,1000000.000,52000000.000,,94000000.000,65000000.000,,,
DerivativeLiabilities,,73712000.000,49068000.000,,,,,,,,,28000000.000,31000000.000,40000000.000,34000000.000,16000000.000,15000000.000
DerivativeLiabilitiesNoncurrent,58875000.000,53033000.000,36633000.000,39112000.000,38887000.000,30644000.000,29490000.000,25000000.000,39000000.000,47000000.000,23000000.000,19000000.000,20000000.000,29000000.000,31000000.000,16000000.000,14000000.000
DraftsPayable,,,,2507000.000,0.000,349000.000,0.000,6000000.000,7000000.000,17000000.000,17000000.000,26000000.000,17000000.000,0.000,23000000.000,15000000.000,23000000.000
DueFromRelatedParties,,34587000.000,34750000.000,45204000.000,,,,4000000.000,,20000000.000,18000000.000,28000000.000,24000000.000,19000000.000,52000000.000,45000000.000,76000000.000
DueFromRelatedPartiesCurrent,35490000.000,34587000.000,34750000.000,45204000.000,5394000.000,20712000.000,19138000.000,4000000.000,2000000.000,20000000.000,18000000.000,28000000.000,57000000.000,60000000.000,52000000.000,45000000.000,76000000.000
DueToRelatedPartiesCurrent,12051000.000,37185000.000,11633000.000,12625000.000,25235000.000,35362000.000,23791000.000,37000000.000,24000000.000,43000000.000,57000000.000,69000000.000,57000000.000,215000000.000,44000000.000,64000000.000,25000000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,43000000.000,57000000.000,,57000000.000,215000000.000,44000000.000,,25000000.000
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,51498000.000,,,,,,,,,,19000000.000,,,,16000000.000,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeNet,,51498000.000,36268000.000,39049000.000,38553000.000,30644000.000,29094000.000,25000000.000,39000000.000,47000000.000,23000000.000,19000000.000,20000000.000,29000000.000,30000000.000,16000000.000,14000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,12000000.000,20700000.000,19100000.000,17800000.000,16300000.000,,23000000.000,22000000.000,20000000.000,,33000000.000,30000000.000,30000000.000,,
EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwards,,13000000.000,,,,,,,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,,0.200,,,,0.200,
