,2011-07-31,2011-10-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsNotesAndLoansReceivableNetCurrent,233.000,224.000,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,1587223.000,1745375.000,1697678.000,1803858.000,1729500.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,61468.000,57589.000,1333521.000,1454697.000,,,,,
AccountsPayableRelatedPartiesCurrent,699.000,673.000,,,,,,,
AccountsPayableTradeCurrent,,,,,72403.000,268869.000,240649.000,255477.000,238243.000
AccountsReceivableNetCurrent,,,526094.000,867201.000,958475.000,868097.000,1098327.000,1231550.000,1013804.000
AccruedSalariesCurrent,,,,,1016758.000,314680.000,314680.000,314680.000,314680.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,87676.000,93954.000,9917.000,106508.000,111605.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-89329.000,28798.000,79182.000,80053.000,79293.000,81398.000,86137.000,98833.000,103196.000
AdditionalPaidInCapital,5965378.000,5965378.000,5970347.000,6094958.000,6122959.000,6200999.000,6212309.000,6218189.000,6218189.000
Assets,1270850.000,1270887.000,7045927.000,7159983.000,6876112.000,2866837.000,2745246.000,2674879.000,2485389.000
AssetsCurrent,,126825.000,2417381.000,2565621.000,2241141.000,1814966.000,1843466.000,1833815.000,1619602.000
AssetsNoncurrent,,,4628546.000,4594362.000,4634971.000,1051871.000,901780.000,841064.000,865787.000
AvailableForSaleSecuritiesNoncurrent,,,736573.000,708489.000,755264.000,659130.000,514633.000,459522.000,488931.000
CashAndCashEquivalentsAtCarryingValue,229811.000,86184.000,161230.000,107745.000,106386.000,49568.000,58194.000,89905.000,103392.000
CommonStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,58629787.000,58629787.000,80330309.000,81428686.000,81428686.000,82264167.000,82953822.000,83073822.000,83073822.000
CommonStockSharesOutstanding,,,,,81428686.000,82264167.000,82953822.000,83073822.000,83073822.000
CommonStockValue,,,,,81553.000,82264.000,82954.000,83074.000,83074.000
CommonStockValueOutstanding,5703.000,5703.000,80330.000,81220.000,,,,,
ConvertibleDebtCurrent,2175890.000,2206137.000,,,,,,,
ConvertibleNotesPayableCurrent,,,2293824.000,2324489.000,2355492.000,2376298.000,2394340.000,2424566.000,2455125.000
DeferredRevenueCurrent,,,1140795.000,1156731.000,626550.000,390973.000,178688.000,65221.000,65624.000
DepositsAssetsCurrent,,,,,218050.000,194963.000,,199017.000,142381.000
DerivativeLiabilitiesNoncurrent,1401514.000,1401514.000,1441514.000,1441514.000,,,,,
DueToRelatedPartiesCurrent,,,654736.000,767359.000,1012074.000,919093.000,1147577.000,1221512.000,1260117.000
Goodwill,,,3480852.000,3480852.000,3480852.000,,,,
InventoryNet,,,848601.000,880552.000,773509.000,558125.000,360633.000,279824.000,304443.000
InventoryRawMaterials,,,,,773509.000,558125.000,360633.000,360633.000,304443.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,293590.000,293590.000,293590.000,293590.000,293590.000,293590.000,293590.000
Liabilities,2238057.000,,5422876.000,5703276.000,5581339.000,5431739.000,5418283.000,5515157.000,5510366.000
LiabilitiesAndStockholdersEquity,1270850.000,1261924.000,7045927.000,7159983.000,6876112.000,2866837.000,2745246.000,2674879.000,2485389.000
