,2014-12-31,2015-12-31,2016-12-31
AmortizationOfIntangibleAssets,600000.000,2100000.000,2200000.000
AssetRetirementObligationAccretionExpense,,600000.000,900000.000
AssetRetirementObligationLiabilitiesIncurred,,12600000.000,
AssetRetirementObligationLiabilitiesSettled,,1800000.000,700000.000
AssetRetirementObligationRevisionOfEstimate,,1700000.000,0.000
CapitalExpendituresIncurredButNotYetPaid,6700000.000,16300000.000,27500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,164200000.000,-140400000.000,4600000.000
ComprehensiveIncomeNetOfTax,,,106000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,117800000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,229300000.000
CostsAndExpenses,154600000.000,178000000.000,224200000.000
CurrentFederalTaxExpenseBenefit,33600000.000,500000.000,7200000.000
CurrentIncomeTaxExpenseBenefit,38700000.000,600000.000,7800000.000
CurrentStateAndLocalTaxExpenseBenefit,5100000.000,100000.000,600000.000
DeferredFederalIncomeTaxExpenseBenefit,9900000.000,1300000.000,-1300000.000
DeferredIncomeTaxExpenseBenefit,13100000.000,1500000.000,-1500000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,3200000.000,200000.000,-200000.000
DepreciationAndAmortization,37700000.000,40400000.000,56600000.000
DepreciationDepletionAndAmortization,37700000.000,40400000.000,56600000.000
DistributedEarnings,,57300000.000,88600000.000
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,,0.776,
EffectiveIncomeTaxRateContinuingOperations,0.327,0.010,0.027
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.001,0.000,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.034,0.001,0.001
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,-0.058,0.341,0.324
GasGatheringTransportationMarketingAndProcessingRevenue,257200000.000,310400000.000,400200000.000
GoodwillPeriodIncreaseDecrease,0.000,249600000.000,
IncomeLossAttributableToNoncontrollingInterest,,121700000.000,117800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,158700000.000,198600000.000,236000000.000
IncomeLossFromEquityMethodInvestments,,6600000.000,23000000.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,106900000.000,196500000.000,229700000.000
IncomeTaxExpenseBenefit,51800000.000,2100000.000,6300000.000
IncomeTaxesPaid,38600000.000,0.000,0.000
IncreaseDecreaseInAccountsAndOtherReceivables,-100000.000,400000.000,-1500000.000
IncreaseDecreaseInAccountsPayable,300000.000,-1300000.000,-3400000.000
IncreaseDecreaseInAccountsPayableRelatedParties,1900000.000,2400000.000,-13000000.000
IncreaseDecreaseInAccruedLiabilities,,,-5000000.000
IncreaseDecreaseInDueFromAffiliatesCurrent,1400000.000,100000.000,-5200000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-900000.000,-5200000.000,-14400000.000
IncreaseDecreaseInPrepaidExpense,4600000.000,1000000.000,-3400000.000
IncreaseDecreaseInRestrictedCash,,,25000000.000
InterestAndDebtExpense,0.000,600000.000,7300000.000
InterestCostsIncurredCapitalized,,2000000.000,5700000.000
InterestPaid,,400000.000,10400000.000
NetCashProvidedByUsedInFinancingActivities,579700000.000,898800000.000,1838800000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,579700000.000,898800000.000,1838800000.000
NetCashProvidedByUsedInInvestingActivities,-571600000.000,-1282700000.000,-2122800000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-571600000.000,-1282700000.000,-2122800000.000
NetCashProvidedByUsedInOperatingActivities,156100000.000,243500000.000,288600000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,156100000.000,243500000.000,288600000.000
NetIncomeLoss,,72500000.000,106400000.000
NetIncomeLossAllocatedToGeneralPartners,,-700000.000,-1600000.000
NetIncomeLossAllocatedToLimitedPartners,,,3200000.000
NotesReduction,0.000,,
OperatingIncomeLoss,158700000.000,191600000.000,217100000.000
OtherComprehensiveIncomeLossNetOfTax,,,-400000.000
OtherNoncashIncomeExpense,,3400000.000,-700000.000
OtherNonoperatingIncome,,1000000.000,3200000.000
OtherSalesRevenueNet,56100000.000,59200000.000,34700000.000
PartnersCapitalAccountAcquisitions,,216000000.000,
PartnersCapitalAccountContributions,,941900000.000,1058100000.000
PartnersCapitalAccountDistributions,,49500000.000,77900000.000
PartnersCapitalAccountSaleOfUnits,,,481700000.000
PartnersCapitalAccountTreasuryUnitsPurchases,,0.000,0.000
PartnersCapitalAccountUnitBasedCompensation,,200000.000,300000.000
