,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,59755000.000,,38896000.000,53103000.000,25994000.000,,,,0.000,
AccountsPayableAndAccruedLiabilitiesCurrent,246145000.000,333953000.000,405243000.000,429336000.000,359141000.000,459416000.000,403396000.000,414668000.000,344187000.000,395652000.000,334850000.000,410543000.000,329103000.000,342397000.000,366153000.000,394758000.000,234541000.000,228942000.000,250514000.000,253197000.000,186715000.000,162334000.000,173770000.000,200266000.000,180529000.000
AccountsPayableCurrent,53754000.000,72830000.000,107391000.000,99444000.000,,,,86051000.000,,,,63263000.000,,,,64604000.000,52662000.000,31805000.000,34661000.000,30477000.000,32688000.000,24675000.000,27875000.000,28301000.000,
AccountsPayableOtherCurrent,161471000.000,172837000.000,183521000.000,197092000.000,196622000.000,187205000.000,200184000.000,161945000.000,174369000.000,182657000.000,193056000.000,174677000.000,178593000.000,172644000.000,157452000.000,128170000.000,110454000.000,114953000.000,101692000.000,87337000.000,79765000.000,83713000.000,74046000.000,80585000.000,73250000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,45407000.000,,43291000.000,35495000.000,40146000.000,,,24890000.000,20084000.000,17346000.000
AccountsReceivableNetCurrent,138026000.000,153018000.000,176734000.000,164446000.000,150379000.000,170536000.000,149096000.000,81971000.000,92111000.000,94814000.000,83904000.000,78295000.000,72664000.000,66001000.000,85386000.000,156955000.000,139904000.000,98857000.000,,,,,433000.000,,
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,31300000.000,22000000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2295952000.000,2403741000.000,2510715000.000,2627493000.000,2751999000.000,2947035000.000,3080957000.000,3180241000.000,3279541000.000,3406131000.000,3531811000.000,3668225000.000,3803378000.000,3949275000.000,4093889000.000,4248652000.000,4536890000.000,6388348000.000,8252335000.000,9653205000.000,9982733000.000,10521061000.000,10641296000.000,11212327000.000,11255392000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3692000.000,-3429000.000,-7361000.000,-418000.000,-400000.000,-383000.000,-366000.000,-348000.000,-328000.000,-311000.000,-294000.000,-276000.000,-261000.000,-244000.000,-226000.000,-209000.000,-192000.000,-174000.000,-157000.000,0.000,,,,,
AcquisitionCostsCumulative,,,,717392000.000,,,,589988000.000,,,,654866000.000,,,,654539000.000,,,,617912000.000,,,,604587000.000,
AdditionalPaidInCapital,3061793000.000,3074335000.000,3085862000.000,3090374000.000,3102617000.000,3113042000.000,3132342000.000,3136461000.000,3149887000.000,3161193000.000,3173394000.000,3186714000.000,3199379000.000,3213920000.000,3225323000.000,3230418000.000,3238914000.000,3225728000.000,3235266000.000,2353549000.000,2356069000.000,2520760000.000,2527787000.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,,,,2534670000.000,2540057000.000
AllowanceForDoubtfulAccountsReceivable,,,,300000.000,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,471000.000,486000.000,274000.000,,,,,300000.000,,,,300000.000,,,,400000.000,,,,300000.000,,,,,
AssetRetirementObligation,,,,93468000.000,,,,106430000.000,,,,126301000.000,,,,128095000.000,,,,145696000.000,,,,149120000.000,
AssetRetirementObligationCurrent,,,,4742000.000,,,,3700000.000,,,,6413000.000,,,,1684000.000,,,,6777000.000,,,,2313000.000,
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,34100000.000,,,,35200000.000,,,,36000000.000,,,,37100000.000,,,,38200000.000,,,,39300000.000,
AssetRetirementObligationsNoncurrent,83576000.000,86109000.000,87725000.000,88726000.000,81935000.000,86572000.000,88189000.000,102730000.000,112674000.000,115049000.000,123994000.000,119888000.000,116524000.000,119383000.000,122584000.000,126411000.000,128599000.000,132213000.000,136238000.000,138919000.000,142101000.000,143981000.000,132950000.000,146807000.000,151390000.000
Assets,9111419000.000,9339423000.000,9886933000.000,10184424000.000,10342062000.000,10935416000.000,11105946000.000,11139342000.000,11316765000.000,11508510000.000,11609645000.000,11788737000.000,11867958000.000,11999677000.000,12140053000.000,12727802000.000,12468056000.000,10495303000.000,7355152000.000,5919824000.000,5538547000.000,4989973000.000,4816801000.000,4274578000.000,4308659000.000
AssetsCurrent,721663000.000,659483000.000,664708000.000,684113000.000,758035000.000,545760000.000,508768000.000,1542754000.000,499846000.000,484058000.000,439794000.000,414559000.000,423584000.000,422973000.000,416486000.000,812680000.000,768654000.000,558382000.000,465617000.000,344708000.000,272975000.000,212819000.000,162717000.000,181126000.000,188269000.000
AvailableForSaleSecuritiesCurrent,99733000.000,88220000.000,81851000.000,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,88220000.000,81851000.000,86682000.000,,,,0.000,,,,,,,,,,,,,,,,,
BorrowedFunds,,,,,,,,,,,3274550000.000,3296782000.000,3548424000.000,3637689000.000,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,15000000.000,15000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,,,,988982000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,1884000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,127200000.000,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,571596000.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,5620000.000,5010000.000,4388000.000,3892000.000,171500000.000,165447000.000,158260000.000,147755000.000,141332000.000,134832000.000,128519000.000,122183000.000,115771000.000,109594000.000,103041000.000,96534000.000,89951000.000,80916000.000,71324000.000,65817000.000,60124000.000,55189000.000,48718000.000,43649000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,5039000.000,,,,179093000.000,,,,572433000.000,,,,514719000.000,,,,438328000.000,,,,356067000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,2206000.000,,,,35429000.000,,,,62929000.000,,,,61225000.000,,,,54106000.000,,,,48579000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,106000.000,,,,22052000.000,,,,50750000.000,,,,44960000.000,,,,29821000.000,,,,26092000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,106000.000,,,,28038000.000,,,,55409000.000,,,,53083000.000,,,,40229000.000,,,,27872000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,664000.000,,,,30139000.000,,,,60819000.000,,,,56072000.000,,,,49595000.000,,,,40215000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,1447000.000,,,,31629000.000,,,,62254000.000,,,,61906000.000,,,,53322000.000,,,,48139000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,510000.000,,,,31806000.000,,,,280272000.000,,,,237473000.000,,,,211255000.000,,,,165170000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,651000.000,,,,20833000.000,,,,215748000.000,,,,191095000.000,,,,155238000.000,,,,104678000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,4388000.000,,,,158260000.000,,,,356685000.000,,,,323624000.000,,,,283090000.000,,,,251389000.000,
CapitalizedCostsProvedProperties,6238629000.000,6508928000.000,6763404000.000,7026579000.000,7329967000.000,8001913000.000,8230939000.000,6963211000.000,7953604000.000,8144381000.000,8314196000.000,8945326000.000,9126401000.000,9374871000.000,9575271000.000,9782337000.000,9873513000.000,9994968000.000,10102698000.000,10245195000.000,10296792000.000,10346027000.000,10333768000.000,10419827000.000,10475877000.000
CapitalizedCostsUnprovedProperties,912267000.000,952452000.000,1088733000.000,1157106000.000,995352000.000,777141000.000,807064000.000,809154000.000,1075910000.000,1126585000.000,1177564000.000,780481000.000,801314000.000,811935000.000,856184000.000,918406000.000,933566000.000,936736000.000,917463000.000,894948000.000,902990000.000,909310000.000,929056000.000,927819000.000,951220000.000
