,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,,,,,,,34000.000,,,,
AllocatedShareBasedCompensationExpense,,,,99000.000,159000.000,88000.000,94000.000,93000.000,84000.000,112000.000,,,,126000.000,,,72000.000,63000.000,69000.000,69000.000,71000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,43000.000,,,,184000.000,,,,269000.000
AmortizationOfFinancingCosts,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,158000.000,,,,,,470000.000,470000.000,470000.000,321000.000,323000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2717000.000,1247000.000,,,,2496000.000,2879.000,,,20500000.000,,,,,,,,
AssetImpairmentCharges,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,,-2074000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,,2181000.000,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,13719000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1246000.000,,808000.000,,,,-809000.000,,,,-100000.000,,,,-1022000.000,,,,2052000.000
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,,,,,,,,,593000.000,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,-1828000.000,-1180000.000,,,,,,,,,,,,,,,,,
ConversionOfStockAmountIssued1,,,,,,,,,,,,,,,,,100000.000,,,,240000.000
ConversionOfStockSharesConverted1,,,,,,,,,,,,,,,,,,,,,942157.000
ConvertiblePreferredDividendsNetOfTax,,,,,,,,,,,,,,,,,112000.000,112000.000,,,113000.000
CostOfGoodsAndServicesSold,1662000.000,1166000.000,824000.000,873000.000,661000.000,807000.000,770000.000,576000.000,551000.000,551000.000,3100000.000,5850000.000,1656000.000,2035000.000,1858000.000,2320000.000,1290000.000,1312000.000,1387000.000,2826000.000,3572000.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,,,,,,243000.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,,,,,,,,,,,,,6266076.000,,,,13934143.000
DebtConversionOriginalDebtAmount1,,,,,,,,,251000.000,,,,,,,,3184000.000,,,,
DebtConversionOriginalDebtInterestRateOfDebt,,,,,,,,,,,,,0.546,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,886000.000,,34.000,,,,,,,,
DebtIssuanceCosts,,,,,,,,,,,,,32.000,,,,,,,,
DeferredCompensationArrangementWithIndividualExercisePrice,,,,0.810,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,63000.000,579000.000,62000.000,-1069000.000,63000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,,,,,635000.000,,,
DeferredOtherTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,16000.000
DeferredRevenueRevenueRecognized,,,,,,,,,,,,,,139.000,0.000,,,,,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,,,,,,,,,0.150,,,,,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,,,,,,0.150,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,61.000,,,,69000.000,66000.000,,,79000.000
DepreciationAndAmortization,,,,,,,,,,,,,,432000.000,439000.000,,,,,,
DepreciationDepletionAndAmortization,122000.000,111000.000,80000.000,68000.000,61000.000,59000.000,48000.000,45000.000,41000.000,40000.000,206000.000,530000.000,425000.000,,,,539000.000,,,,402000.000
DistributionAndServicingFees,,,,,,,,,,,,,154.000,,,,,,,,
DividendsPreferredStockCash,,,,,,,,,,,35000.000,,79.000,82000.000,,,,,,,
DividendsPreferredStockStock,,,,,,,,,,,921000.000,,113000.000,82000.000,81000.000,68000.000,112000.000,112000.000,114000.000,125000.000,113000.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,0.010,,,0.000
EarningsPerShareBasicAndDiluted,,,,,,-0.010,-0.200,,-0.170,-0.170,-0.020,0.220,-0.040,-0.050,-0.040,-0.040,-0.030,,-0.040,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,0.000,,,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,-4000.000,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
EntityWideRevenueMajorCustomerPercentage,,,,0.585,0.586,,,,,,,,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,,,,,114000.000,,,,1109000.000
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,-745000.000,,,,-279000.000,,,,20000.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,1.000,,,,0.605,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,0.013,,,,0.017,,,,
FederalDepositInsuranceCorporationPremiumExpense,,,,,,,,,,,,,250.000,,,,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,5280000.000,,,,,,,,
GainLossOnSaleOfDerivatives,,,,,,,,,,,,,,67000.000,-15000.000,,,,,,
GainsLossesOnRestructuringOfDebt,,,,,,,,,,,,,,,,,,406000.000,547000.000,,866000.000
GeneralAndAdministrativeExpense,1568000.000,1412000.000,1676000.000,1206000.000,1410000.000,1244000.000,1222000.000,1054000.000,1148000.000,1179000.000,2013000.000,1425000.000,2093000.000,1825000.000,1479000.000,1550000.000,1717000.000,1472000.000,1562000.000,1642000.000,1747000.000
GrossProfit,1392000.000,1135000.000,949000.000,896000.000,746000.000,1819000.000,764000.000,659000.000,712000.000,615000.000,1320000.000,719000.000,470000.000,667000.000,1511000.000,954000.000,1145000.000,1717000.000,1321000.000,2675000.000,2847000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,,,,,1065000.000,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,,,,-2646000.000,,406000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,-1703000.000,-49000.000,-2584000.000,-1939000.000,485000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,-0.030,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,63000.000,-578000.000,62000.000,88000.000,79000.000
IncreaseDecreaseInAccountsPayable,,,-249000.000,,-15000.000,,,,115000.000,,,,-342000.000,,,,127000.000,,,,-759000.000
IncreaseDecreaseInAccountsReceivable,,,-225000.000,,-451000.000,,,,-86000.000,,,,-680000.000,,,,153000.000,,,,-2155000.000
IncreaseDecreaseInAccruedLiabilities,,,170000.000,,82000.000,,,,-12000.000,,,,-84000.000,,,,483000.000,,,,1656000.000
IncreaseDecreaseInCustomerDeposits,,,,,,,,,,,,,,,,,,,,,-256000.000
IncreaseDecreaseInDeferredRevenue,,,-76000.000,,72000.000,,,,-116000.000,,,,327000.000,,,,-256000.000,,,,-64000.000
IncreaseDecreaseInInventories,,,-46000.000,,-51000.000,,,,-16000.000,,,,-165000.000,,,,54000.000,,,,153000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,,,,,,,,,,,27000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,,,,,-19000.000,,,,9000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-31000.000,,-37000.000,,,,,,,,51000.000,,,,15000.000,,,,-1000.000
InterestExpense,7000.000,6000.000,5000.000,1000.000,7000.000,6000.000,6000.000,6000.000,79000.000,39000.000,26000.000,-112000.000,63000.000,164000.000,302000.000,757000.000,397000.000,404000.000,494000.000,613000.000,484000.000
InterestPaid,,,,,7000.000,,,,,,,,,,,,,,,,
InvestmentIncomeInterest,1000.000,,1000.000,,,,,,,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,,,,,,20000.000,,,,
LeaseAndRentalExpense,,,,90000.000,88000.000,86000.000,87000.000,81000.000,88000.000,83000.000,137000.000,382000.000,,,,,,,,,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,0.015,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,21000.000,,1391000.000,,,,,,,,1238000.000,,,,,,,,-786000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,21000.000,,1391000.000,,,,,,,,1238000.000,,,,,,,,-786000.000
NetCashProvidedByUsedInInvestingActivities,,,-10000.000,,-20000.000,,,,-27000.000,,,,-29000.000,,,,-57000.000,,,,-141000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-10000.000,,-20000.000,,,,-27000.000,,,,-29000.000,,,,-57000.000,,,,-141000.000
NetCashProvidedByUsedInOperatingActivities,,,-1253000.000,,-563000.000,,,,-782000.000,,,,-1309000.000,,,,-965000.000,,,,2979000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1253000.000,,-563000.000,,,,-782000.000,,,,-1309000.000,,,,-965000.000,,,,2979000.000
NetIncomeLoss,-1438000.000,-1380000.000,-1828000.000,-1180000.000,-1412000.000,-76000.000,-1154000.000,-955000.000,-1083000.000,-989000.000,-864000.000,-863000.000,-1933000.000,-2288000.000,-1694000.000,-2052000.000,-1766000.000,529000.000,-2760000.000,-1913000.000,406000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,-1785000.000,,-2046000.000,-2370000.000,-1775000.000,-2120000.000,-1878000.000,417000.000,,,293000.000
