,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-76000.000,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,3000.000,3000.000,28000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,2000.000,128000.000
AmortizationOfDeferredLoanOriginationFeesNet,8000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,233000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,35000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,11000.000,,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,0.000,,0.000
BankOwnedLifeInsuranceIncome,28000.000,28000.000,26000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3462000.000,,
ComprehensiveIncomeNetOfTax,225000.000,-249000.000,139000.000
DeferredIncomeTaxExpenseBenefit,-46000.000,,
Depreciation,50000.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-379000.000,-560000.000,
DilutiveSecurities,,,0.000
EarningsPerShareBasic,,,0.050
EarningsPerShareDiluted,,,0.050
FederalDepositInsuranceCorporationPremiumExpense,38000.000,32000.000,42000.000
FeesAndCommissionsDepositorAccounts,54000.000,51000.000,51000.000
ForeclosedRealEstateExpense,11000.000,5000.000,3000.000
GainLossOnFairValueHedgesRecognizedInEarnings,-379000.000,-560000.000,469000.000
GainLossOnSaleOfSecuritiesNet,11000.000,,
GainLossOnSalesOfLoansNet,1569000.000,2136000.000,744000.000
GainsLossesOnSalesOfOtherRealEstate,,-12000.000,
ImpairedFinancingReceivableAverageRecordedInvestment,2001000.000,2128000.000,2263000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,17000.000,16000.000,16000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,1489000.000,1623000.000,1883000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,10000.000,9000.000,10000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,512000.000,505000.000,380000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,7000.000,7000.000,6000.000
ImpairmentOfRealEstate,5000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,371000.000,1000.000,139000.000
IncomeTaxExpenseBenefit,118000.000,-38000.000,41000.000
IncreaseDecreaseInAccruedInterestReceivableNet,4000.000,,
IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,-769000.000,,
IncreaseDecreaseInDeposits,-2297000.000,,
IncreaseDecreaseInDerivativeAssets,-498000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,-234000.000,,
IncreaseDecreaseInPayablesUnderRepurchaseAgreements,-1829000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,478000.000,,
IncreaseDecreaseInPrepaidTaxes,-143000.000,,
InformationTechnologyAndDataProcessing,147000.000,138000.000,145000.000
InterestAndDividendIncomeOperating,1401000.000,1346000.000,1491000.000
InterestAndFeeIncomeLoansAndLeases,1206000.000,1132000.000,1114000.000
InterestAndFeeIncomeLoansAndLeasesHeldForSale,162000.000,113000.000,44000.000
InterestExpense,213000.000,204000.000,239000.000
InterestExpenseDeposits,166000.000,163000.000,206000.000
InterestExpenseLoansFromOtherFederalHomeLoanBanks,46000.000,40000.000,32000.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,1000.000,1000.000,1000.000
InterestIncomeDepositsWithFinancialInstitutions,30000.000,53000.000,155000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1065000.000,1130000.000,1264000.000
InterestIncomeExpenseNet,1188000.000,1142000.000,1252000.000
InterestIncomeSecuritiesMortgageBacked,63000.000,48000.000,71000.000
InterestIncomeSecuritiesTaxExempt,42000.000,41000.000,50000.000
InterestIncomeSecuritiesTaxable,60000.000,72000.000,101000.000
InterestPaid,214000.000,,
LaborAndRelatedExpense,1151000.000,1146000.000,1443000.000
NetCashProvidedByUsedInFinancingActivities,-4895000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-4895000.000,,
NetCashProvidedByUsedInInvestingActivities,655000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,655000.000,,
NetCashProvidedByUsedInOperatingActivities,778000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,778000.000,,
NetIncomeLoss,253000.000,39000.000,98000.000
NoninterestExpense,2062000.000,2007000.000,2418000.000
NoninterestIncome,1368000.000,878000.000,1293000.000
NoninterestIncomeOtherOperatingIncome,2000.000,1000.000,5000.000
OccupancyNet,246000.000,254000.000,255000.000
OtherComprehensiveIncomeLossNetOfTax,-28000.000,-288000.000,41000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,11000.000,0.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,7000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,47000.000,-490000.000,61000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-21000.000,-288000.000,41000.000
OtherNoninterestExpense,334000.000,285000.000,352000.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,48245000.000,,
PaymentsForProceedsFromFederalHomeLoanBankStock,-6000.000,,
PaymentsForProceedsFromLoansAndLeases,1021000.000,,
PaymentsToAcquireAvailableForSaleSecurities,500000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,46000.000,,
ProceedsFromFederalHomeLoanBankBorrowings,30000000.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,1065000.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,1151000.000,,500000.000
ProceedsFromSaleOfLoansHeldForSale,50340000.000,,
ProfessionalFees,135000.000,135000.000,178000.000
ProvisionForLoanAndLeaseLosses,123000.000,12000.000,-12000.000
RecognitionOfDeferredRevenue,4000.000,,
RepaymentsOfFederalHomeLoanBankBorrowings,30000000.000,,
TransferToOtherRealEstate,65000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,1915421.000
