,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForAmortization,444000.000,,,,320000.000,,,,321000.000,,,,328000.000,,,,278000.000,,,,339000.000,,,,365000.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-1192000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1384242.000,1418000.000,,1199000.000,991000.000,4000.000,-1777000.000,3000.000,0.000,0.000,-3000.000,169000.000,0.000,169000.000,-169000.000,176000.000,176000.000,0.000,-352000.000,153000.000,0.000,1000.000,-153000.000,108000.000,0.000
AssetsFairValueAdjustment,,,,,,,,,,,,,,,,,,,,,,,,,1000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,1699000.000,,,,3194000.000,,,,410000.000,,,,-749000.000,,,,-9782000.000,,,,-3272000.000,,,,-8547000.000,
CommonStockDividendsPerShareCashPaid,0.130,0.140,0.140,0.140,0.140,0.160,0.160,0.160,0.160,0.190,0.190,0.190,0.190,0.220,0.220,0.220,0.220,0.260,0.260,0.260,0.260,0.310,0.310,0.310,0.310,0.370
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,,33354000.000,,2999000.000,77154000.000,36099000.000,2353000.000,17284000.000,83747000.000,45187000.000,2414000.000,23814000.000,98131000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,13000.000,,-202000.000,-145000.000,-310000.000,209000.000,104000.000,-258000.000,-45000.000,-179000.000,137000.000,-211000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,60789000.000,23438000.000,,3441000.000,63487000.000,20605000.000,-7915000.000,4577000.000,66368000.000,31913000.000,-2482000.000,3457000.000,73921000.000,33367000.000,-6289000.000,2797000.000,77009000.000,35789000.000,2562000.000,17388000.000,83489000.000,45142000.000,2235000.000,23951000.000,97920000.000
CostOfRevenue,221479000.000,494984000.000,355678000.000,189587000.000,257391000.000,534770000.000,376526000.000,217880000.000,265601000.000,562226000.000,415600000.000,244996000.000,292244000.000,601264000.000,439292000.000,270422000.000,325629000.000,603595000.000,461491000.000,296780000.000,372227000.000,648153000.000,491878000.000,317458000.000,392820000.000,698499000.000
Depreciation,2207000.000,,,,2664000.000,,,,3073000.000,,,,3434000.000,,,,3711000.000,,,,4736000.000,,,,5557000.000,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,,,,,,,,,,,,,,,,,,,,,-2800000.000,
DerivativeLossOnDerivative,,,,,,,,,,,,,,,,,,,,,600000.000,,,,,
EarningsPerShareBasic,-0.010,1.210,0.500,-0.210,0.080,1.380,0.460,-0.170,0.070,1.430,0.700,-0.100,0.090,1.650,0.800,-0.040,0.190,1.800,0.920,0.070,0.390,2.030,1.060,0.080,0.540,2.300
EarningsPerShareDiluted,-0.010,1.190,0.500,-0.210,0.080,1.340,0.450,-0.160,0.070,1.390,0.680,-0.090,0.090,1.610,0.780,-0.040,0.190,1.750,0.900,0.060,0.380,1.980,1.030,0.080,0.520,2.210
EffectOfExchangeRateOnCashAndCashEquivalents,62000.000,,,,-195000.000,,,,1061000.000,,,,-860000.000,,,,-3294000.000,,,,-825000.000,,,,530000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1405000.000,,,,1138000.000,,,,1703000.000,,,,1487000.000,,,,3738000.000,,,,2780000.000,,,,0.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-1405000.000,,,,1138000.000,,,,1703000.000,,,,1487000.000,,,,3738000.000,,,,2780000.000,,,,0.000,
