,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,10163000.000,,,,13505000.000,
AdditionalPaidInCapitalCommonStock,148122000.000,148122000.000,148122000.000,148122000.000,148122000.000,148122000.000,148122000.000
AdvancesFromFederalHomeLoanBanks,,178500000.000,,,,242000000.000,
Assets,1548045000.000,1536691000.000,1596739000.000,1677806000.000,1712483000.000,1725520000.000,1787071000.000
AvailableForSaleSecurities,0.000,0.000,,,,,
AvailableForSaleSecuritiesEquitySecurities,0.000,0.000,0.000,0.000,0.000,,0.000
BankOwnedLifeInsurance,8867000.000,43907000.000,43999000.000,42743000.000,43018000.000,37275000.000,37531000.000
CashAndCashEquivalentsAtCarryingValue,283741000.000,185703000.000,182824000.000,165200000.000,175289000.000,137259000.000,183746000.000
CashAndCashEquivalentsFairValueDisclosure,,185703000.000,,,,137259000.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLosses,54000.000,92000.000,53000.000,53000.000,53000.000,124000.000,125000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,16100966.000,16100966.000,16100966.000,16100966.000,16100966.000,16100966.000,16100966.000
CommonStockSharesOutstanding,16100966.000,16100966.000,16100966.000,16100966.000,16100966.000,16100966.000,16100966.000
CommonStockValue,16101000.000,16101000.000,16101000.000,16101000.000,16101000.000,16101000.000,16101000.000
DeferredTaxAssetsLiabilitiesNet,,147000.000,,,,685000.000,
DeferredTaxAssetsNet,,6493000.000,,,,6912000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,1628000.000,,,,1390000.000,
DeferredTaxAssetsOther,,170000.000,,,,150000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,206000.000,,,,209000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,2054000.000,,,,3098000.000,
DeferredTaxAssetsValuationAllowance,,0.000,,,,0.000,
DeferredTaxLiabilities,,6346000.000,,,,6227000.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,406000.000,,,,339000.000,
DeferredTaxLiabilitiesOther,,420000.000,,,,200000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,452000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,2609000.000,,,,2812000.000,
DeferredTaxLiabilitiesTaxDeferredIncome,,2714000.000,,,,2161000.000,
DepositLiabilitiesAccruedInterest,274000.000,,249000.000,148000.000,190000.000,145000.000,208000.000
Deposits,1164964000.000,1167502000.000,1199828000.000,1215988000.000,1264380000.000,1278265000.000,1344846000.000
DepositsFairValueDisclosure,,1168447000.000,,,,1278265000.000,
DepositsMoneyMarketDeposits,,435105000.000,,,,494943000.000,
DueFromRelatedPartiesCurrent,,2520000.000,,,,2677000.000,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresMaximumAmountAvailable,,387010000.000,,,,,
FederalHomeLoanBankAdvancesLongTerm,189000000.000,178500000.000,202500000.000,261000000.000,242000000.000,242000000.000,229000000.000
FederalHomeLoanBankAdvancesMaturitiesSummaryDueAfterFiveYearsOfBalanceSheetDate,,10000000.000,,,,10000000.000,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromFourToFiveYearsOfBalanceSheetDate,,45000000.000,,,,85000000.000,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromOneToTwoYearsOfBalanceSheetDate,,32000000.000,,,,12000000.000,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromThreeToFourYearsOfBalanceSheetDate,,45000000.000,,,,45000000.000,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromTwoToThreeYearsOfBalanceSheetDate,,12000000.000,,,,45000000.000,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueWithinOneYearOfBalanceSheetDate,,34500000.000,,,,45000000.000,
FederalHomeLoanBankBorrowingsFairValueDisclosure,,178162000.000,,,,242000000.000,
FederalHomeLoanBankStock,9696000.000,9224000.000,9989000.000,12476000.000,11668000.000,11668000.000,11284000.000
FinancingReceivableAcquiredWithDeterioratedCreditQuality,29233000.000,28173000.000,28114000.000,,,,
FinancingReceivableAllowanceForCreditLosses,5441000.000,5324000.000,5787000.000,7675000.000,7932000.000,8031000.000,8146000.000
FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,54000.000,92000.000,53000.000,,,,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,4496000.000,4718000.000,5176000.000,7021000.000,7332000.000,7360000.000,7491000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,945000.000,606000.000,611000.000,654000.000,600000.000,671000.000,655000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,1095677000.000,1151794000.000,1220526000.000,1327060000.000,1357343000.000,1390604000.000,1407884000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,9441000.000,8555000.000,7966000.000,8411000.000,7310000.000,27657000.000,28443000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,4671000.000,6718000.000,2325000.000,,,,
FinancingReceivableRecordedInvestment60To89DaysPastDue,1241000.000,213000.000,556000.000,,,,
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,,,17055000.000
FinancingReceivableRecordedInvestmentCurrent,1107824000.000,1160697000.000,1234021000.000,1339445000.000,1350386000.000,1388252000.000,1405928000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,20615000.000,20894000.000,19704000.000,,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,20615000.000,20894000.000,19704000.000,17458000.000,16774000.000,35951000.000,36284000.000
FinancingReceivableRecordedInvestmentPastDue,26527000.000,27825000.000,22585000.000,22014000.000,39889000.000,54392000.000,53825000.000
