,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,3950.000,,,,-12081.000,,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,0.000,,,
EarningsPerShareBasicAndDiluted,,0.000,0.000,,-0.000,-0.000,-0.000,-0.001
EffectiveIncomeTaxRateContinuingOperations,0.000,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.340,,,,,,,
IncomeLossFromContinuingOperations,,,,,-10081.000,-5160.000,-1388.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,4950.000,427.000,1000.000,-5589.000,-10081.000,-5160.000,-1388.000,-9025.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccruedLiabilities,0.000,,,,0.000,,,
IncreaseDecreaseInDeferredRevenue,-1000.000,,,,0.000,,,
IncreaseDecreaseInDueFromRelatedParties,,,,,0.000,,,
IncreaseDecreaseInDueToRelatedParties,,,,,0.000,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,0.000,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,0.000,,,,,,,
IncrementalCommonSharesAttributableToWrittenPutOptions,0.000,,,,,,,
InterestExpense,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,0.000,,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,-2000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,-2000.000,,,
NetCashProvidedByUsedInOperatingActivities,3950.000,,,,-10081.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3950.000,,,,-10081.000,,,
NetIncomeLoss,4950.000,427.000,1000.000,-5589.000,-10081.000,-5160.000,-1388.000,-9025.000
OperatingExpenses,550.000,3073.000,1000.000,5606.000,10081.000,5499.000,1388.000,10615.000
OperatingIncomeLoss,4950.000,427.000,1000.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,0.000,,,
Revenues,5500.000,3500.000,2000.000,17.000,0.000,339.000,0.000,1590.000
SalesRevenueNet,5500.000,3500.000,2000.000,17.000,0.000,339.000,0.000,1590.000
WeightedAverageNumberOfDilutedSharesOutstanding,5000000.000,,,,25957500.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5000000.000,25140577.000,25957500.000,-30506580.000,25957500.000,25957500.000,25957500.000,-51915000.000
WeightedAverageNumberOfSharesIssuedBasic,5000000.000,,,,25957500.000,,,
