,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsAndOtherReceivablesNetCurrent,,,,55071.000,63049.000,45444.000,9434410.000,46407.000
AccountsPayableCurrent,3675541.000,3766785.000,553582.000,530433.000,510153.000,247977.000,77484.000,27670.000
AccountsReceivableNetCurrent,,,,55071.000,17854.000,,9388279.000,
AccruedEmployeeBenefitsCurrent,,,,350427.000,1042703.000,194845.000,257030.000,273889.000
AccruedIncomeTaxesCurrent,960067.000,5154135.000,5346785.000,2980245.000,5998995.000,2850120.000,1773813.000,3405438.000
AccruedLiabilitiesCurrent,794363.000,1212067.000,334388.000,468388.000,1710810.000,525156.000,771279.000,1000059.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,9924645.000,10578528.000,11185918.000,11928338.000,12609511.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,8168676.000,8961885.000,9729110.000,9557465.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,9973343.000,10931664.000,13677735.000,14873358.000
AdditionalPaidInCapital,16373301.000,16385297.000,16385297.000,16385297.000,16385297.000,16385297.000,16385297.000,16427283.000
Assets,114981782.000,136265706.000,148458232.000,158436594.000,184507695.000,185839543.000,192428998.000,208670960.000
AssetsCurrent,47841773.000,69071509.000,81726697.000,72277480.000,56149354.000,58268248.000,42057583.000,59157006.000
Capital,,,,,13900000.000,13900000.000,13900000.000,13900000.000
CashAndCashEquivalentsAtCarryingValue,43262816.000,54287373.000,78873591.000,67567272.000,52160008.000,56946621.000,23037783.000,55622328.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,27505171.000,27509171.000,27509171.000,27509171.000,27509171.000,27509171.000,27509171.000,29023171.000
CommonStockSharesOutstanding,27505171.000,27509171.000,27509171.000,27509171.000,27509171.000,27509171.000,27509171.000,27523171.000
CommonStockValue,27505.000,27509.000,27509.000,27509.000,27509.000,27509.000,27509.000,27523.000
ContractualObligation,,,,,1020732.000,747420.000,,
ContractualObligationDueInNextTwelveMonths,,,,,927605.000,653782.000,,
ContractualObligationDueInSecondYear,,,,,65387.000,65746.000,,
ContractualObligationDueInThirdYear,,,,,27740.000,27892.000,,
DeferredTaxAssetsGross,,,,,776229.000,764236.000,759279.000,747222.000
DeferredTaxAssetsNet,,,,,776229.000,764236.000,759279.000,747222.000
DeferredTaxAssetsNetNoncurrent,781670.000,770137.000,758866.000,725655.000,776229.000,764236.000,759279.000,747222.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,776229.000,764236.000,759279.000,747222.000
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,109956996.000,117813487.000,115965964.000,125061000.000
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,,,10959700.000,11781349.000,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityPolicyholdersSurplus,,,,,,,11596596.000,12506100.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,4960377.000,5898413.000,6859890.000,8090171.000,9271993.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,56363384.000,91383834.000,90957291.000,109558685.000,109081544.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,2258062.000,3695848.000,3716171.000,4506468.000,4533460.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,2258062.000,3695848.000,3716171.000,4506468.000,4533460.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,2258062.000,3695848.000,3716171.000,4506468.000,4533460.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,2258062.000,3695848.000,3716171.000,4506468.000,4533460.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,2258062.000,3695848.000,3716171.000,4506468.000,4533460.000
FiniteLivedIntangibleAssetsGross,,,,72614071.000,115761487.000,116398036.000,140181196.000,141020837.000
FiniteLivedIntangibleAssetsNet,,,,67653694.000,109863074.000,109538146.000,132091025.000,131748844.000
ForeignCurrencyExchangeRateTranslation1,,,,6.327,6.309,6.274,6.181,6.144
IncomeTaxesReceivable,63810.000,64178.000,64584.000,64503.000,,,,
IntangibleAssetsNetExcludingGoodwill,47523413.000,47233084.000,47147885.000,67653694.000,109863074.000,109538146.000,132091025.000,131748844.000
InventoryAdjustments,,,,50305.000,50448.000,50726.000,51492.000,51801.000
InventoryFinishedGoods,,,,3818653.000,3864461.000,883931.000,8931460.000,2483491.000
InventoryGross,,,,4548164.000,3982428.000,1341918.000,9652791.000,3556402.000
InventoryNet,3958189.000,14404724.000,2576053.000,4497859.000,3931980.000,1291192.000,9601299.000,3504601.000
InventoryRawMaterials,,,,541760.000,117967.000,111528.000,235361.000,624809.000
InventoryValuationReserves,,,,50305.000,50448.000,50726.000,51492.000,
InventoryWorkInProcess,,,,187751.000,,346459.000,485970.000,448102.000
Liabilities,6065590.000,10902144.000,6386054.000,5061618.000,,,3255368.000,
LiabilitiesAndStockholdersEquity,114981782.000,136265706.000,148458232.000,158436594.000,184507695.000,185839543.000,192428998.000,208670960.000
LiabilitiesCurrent,6065590.000,10902144.000,6386054.000,5061618.000,12166068.000,4368214.000,3255368.000,8427738.000
LiabilityForUncertainTaxPositionsCurrent,,,,0.000,0.000,0.000,,
OtherAccruedLiabilitiesCurrent,,,,117961.000,668107.000,330311.000,514249.000,726170.000
OtherAdditionalCapital,4423047.000,5738192.000,6377654.000,7104272.000,9019762.000,9384490.000,9721224.000,10480591.000
OtherAssetsCurrent,,,,,833595.000,794671.000,10177779.000,777299.000
OtherPrepaidExpenseCurrent,217955.000,36743.000,38515.000,38468.000,38572.000,29495.000,30222.000,30077.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,,,,,
PreferredStockValue,0.000,0.000,0.000,,,,,
PrepaidExpenseCurrent,0.000,0.000,,,,,,
PropertyPlantAndEquipmentGross,,,,27704410.000,28297566.000,28454831.000,29449449.000,29627399.000
PropertyPlantAndEquipmentNet,18834926.000,19190976.000,18824784.000,17779765.000,17719038.000,17268913.000,17521111.000,17017888.000
RestrictedCashAndCashEquivalentsAtCarryingValue,339003.000,278491.000,173954.000,54307.000,940.000,940.000,,
RetainedEarningsAccumulatedDeficit,79923663.000,94250679.000,109552608.000,120300433.000,136935716.000,144742369.000,149361865.000,158434467.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,3402212.000,3402212.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,6.000,6.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,3402212.000,3402212.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,6.000,6.000
SharesOutstanding,,0.000,,,,,,
StockholdersEquity,,,,,172341627.000,181471329.000,189173630.000,200243222.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,108916192.000,125363562.000,142072178.000,153374976.000,,,189173630.000,
TimeSharingTransactionsAllowanceForUncollectibleAccounts,,,,,45195.000,45444.000,46131.000,46407.000
ValuationAllowancesAndReservesBalance,,,,7104272.000,9019762.000,9384490.000,9721224.000,10480591.000
