,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,786710.000,491488.000
AccountsPayableRelatedPartiesCurrent,1033505.000,228102.000
AccountsReceivableNetCurrent,152854.000,124174.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,90418.000,91535.000
AdditionalPaidInCapital,1000989.000,581839.000
Assets,1010351.000,745662.000
AssetsCurrent,633995.000,341411.000
Cash,121250.000,31417.000
CashAndCashEquivalentsAtCarryingValue,121250.000,31417.000
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,19245162.000,61537789.000
CommonStockValue,23318856.000,27549076.000
ConvertibleLongTermNotesPayable,1590900.000,311943.000
CustomerDepositsCurrent,191779.000,54717.000
InventoryNet,239368.000,129278.000
Liabilities,5484050.000,2444255.000
LiabilitiesAndStockholdersEquity,1010351.000,745662.000
LiabilitiesCurrent,2752763.000,1185998.000
LoansPayableCurrent,420648.000,96820.000
LongTermDebt,965136.000,
LongTermDebtCurrent,252562.000,269034.000
LongTermDebtNoncurrent,,901280.000
LongTermLineOfCredit,175251.000,
NotesPayableRelatedPartiesCurrentAndNoncurrent,67559.000,45837.000
OtherAssets,376356.000,314097.000
OtherLongTermDebt,,45034.000
PrepaidExpenseCurrent,120523.000,56542.000
PropertyPlantAndEquipmentNet,,90154.000
RetainedEarningsAccumulatedDeficit,-28883962.000,-29921043.000
StockholdersEquity,-4473699.000,-1698593.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4473699.000,-1698593.000
