,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,99497000.000,71087000.000,98009000.000,127379000.000,70137000.000,95286000.000,72958000.000,116104000.000,75513000.000,73341000.000,86284000.000,108666000.000,67114000.000,76348000.000,74242000.000,120512000.000,73579000.000,89951000.000,80853000.000,134616000.000,84431000.000,75012000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,1561000.000,,,,1383000.000,,,,1506000.000,,,,1373000.000,,,,1385000.000,,,
AccruedIncomeTaxesCurrent,26000.000,5482000.000,19000.000,46000.000,1105000.000,159000.000,85000.000,2000.000,15000.000,122000.000,1000.000,,443000.000,414000.000,0.000,,911000.000,253000.000,,,4000.000,104000.000
AccruedIncomeTaxesNoncurrent,666000.000,571000.000,578000.000,584000.000,482000.000,487000.000,487000.000,495000.000,404000.000,404000.000,,607000.000,419000.000,355000.000,358000.000,339000.000,342000.000,345000.000,,,,
AccruedLiabilitiesCurrent,29740000.000,32228000.000,30295000.000,36353000.000,38505000.000,38997000.000,35719000.000,37877000.000,41433000.000,40289000.000,39618000.000,37150000.000,41947000.000,36762000.000,36914000.000,39231000.000,44653000.000,42566000.000,43797000.000,45219000.000,52609000.000,45209000.000
AccruedUtilitiesCurrent,,,,,,,,,,,,,,,1640000.000,,,,1506000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,145788000.000,,,,112248000.000,114500000.000,116900000.000,119700000.000,114662000.000,116300000.000,118600000.000,119900000.000,122121000.000,123500000.000,125400000.000,126800000.000,126549000.000,128800000.000,133700000.000,136500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-23000.000,-37000.000,-54000.000,-4000.000,2000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,208535000.000,209019000.000,210329000.000,212540000.000,213557000.000,217295000.000,214012000.000,215148000.000,216699000.000,217825000.000,220352000.000,221930000.000,223689000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,225576000.000,227085000.000,227165000.000,228083000.000,229145000.000,230488000.000,231361000.000,232813000.000,233738000.000
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,,,,,,,,,,,,,,,,23900000.000,,,
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,,,,,,2634000.000,2634000.000,2561000.000,2278000.000,2326000.000,2518000.000
Assets,405626000.000,384852000.000,397167000.000,439341000.000,351239000.000,361043000.000,321880000.000,356884000.000,339342000.000,328716000.000,332386000.000,347381000.000,336045000.000,338991000.000,335905000.000,379011000.000,360696000.000,371938000.000,361970000.000,442094000.000,377730000.000,390034000.000
AssetsCurrent,326193000.000,305932000.000,317262000.000,359627000.000,273660000.000,284563000.000,250787000.000,284067000.000,263842000.000,255558000.000,264307000.000,280882000.000,270557000.000,273530000.000,262573000.000,301584000.000,275547000.000,277502000.000,263597000.000,337646000.000,270848000.000,279703000.000
CashAndCashEquivalentsAtCarryingValue,5167000.000,57128000.000,39740000.000,10001000.000,47983000.000,34482000.000,28896000.000,13325000.000,53313000.000,41615000.000,49686000.000,8537000.000,54842000.000,42886000.000,44788000.000,23284000.000,35339000.000,15064000.000,14150000.000,6159000.000,12632000.000,3747000.000
CommitmentsAndContingencies,,,,,,,,,,,,,,,0.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,10000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,43247328.000,43247328.000,43436404.000,44205183.000,44272777.000,44559561.000,44517731.000,44818114.000,44989439.000,45222267.000,45417397.000,45502994.000,45577612.000,45817694.000,45830244.000,46095674.000,46147518.000,46314416.000,46340214.000,46872521.000,46960381.000,46908380.000
CommonStockSharesOutstanding,42937428.000,42937428.000,41721537.000,42482639.000,42547477.000,42829971.000,42785978.000,43084686.000,43251634.000,43467961.000,43663091.000,43748688.000,43818636.000,44056542.000,44069092.000,44334522.000,44382562.000,44542039.000,44560896.000,45093203.000,45176720.000,45124719.000
CommonStockValue,432000.000,433000.000,434000.000,442000.000,443000.000,445000.000,445000.000,448000.000,450000.000,452000.000,454000.000,455000.000,456000.000,458000.000,458000.000,461000.000,461000.000,463000.000,463000.000,469000.000,470000.000,469000.000
CreditCardReceivables,,,8800000.000,8500000.000,4700000.000,8200000.000,7400000.000,4600000.000,3200000.000,4500000.000,3800000.000,4200000.000,3000000.000,,3700000.000,4300000.000,3800000.000,4700000.000,4800000.000,5000000.000,5700000.000,3300000.000
DeferredCompensationEquity,,,,867000.000,1319000.000,2936000.000,,,,,,,,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,2249000.000,2861000.000,2603000.000,2452000.000,2301000.000,2160000.000,2011000.000,1863000.000,1714000.000,1565000.000,1416000.000,1267000.000,1118000.000,996000.000,871000.000,1499000.000,1446000.000,1370000.000,1312000.000,1223000.000,1144000.000,1065000.000
DeferredIncomeTaxLiabilities,,,17301000.000,,,,14308000.000,,,,12344000.000,,,,13906000.000,,,,18321000.000,,,
DeferredRentCreditCurrent,,,,,,,,,,,,,,,,,,,1022000.000,,,
DeferredRentCreditNoncurrent,3100000.000,3400000.000,3262000.000,3133000.000,2936000.000,2708000.000,2885000.000,2870000.000,2767000.000,2711000.000,2721000.000,2257000.000,2100000.000,2050000.000,3072000.000,3667000.000,4506000.000,5332000.000,6747000.000,7631000.000,8836000.000,10537000.000
DeferredTaxAssetsGross,,,13023000.000,,,,33391000.000,,,,32513000.000,,,,30595000.000,,,,34302000.000,,,
