,2011-03-31,2011-06-30,2011-09-30,2011-11-23,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,401000000.000,482000000.000,410000000.000,693000000.000,366000000.000,479000000.000,458000000.000,63000000.000,45000000.000,56000000.000,51000000.000,45000000.000,54000000.000,37000000.000,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,34000000.000,39000000.000,32000000.000,28000000.000,23000000.000,26000000.000,18000000.000,20000000.000,22000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,12000000.000,10000000.000,15000000.000,12000000.000,0.000,27000000.000,12000000.000,6000000.000,13000000.000,25000000.000,17000000.000,21000000.000,18000000.000,25000000.000,34000000.000,40000000.000
AccountsReceivableNetCurrent,517000000.000,507000000.000,575000000.000,473000000.000,446000000.000,417000000.000,523000000.000,,,,,,33000000.000,12000000.000,14000000.000,14000000.000,12000000.000,16000000.000,5000000.000,8000000.000,6000000.000,6000000.000,7000000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,70000000.000,71000000.000,54000000.000,57000000.000,59000000.000,84000000.000,53000000.000,51000000.000,88000000.000,77000000.000,43000000.000,41000000.000,54000000.000,42000000.000,59000000.000,63000000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,12000000.000,,,,11000000.000,,,,,,,
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,0.000,,,,,,,,,,,
AccumulatedDeferredInvestmentTaxCredit,88000000.000,87000000.000,81000000.000,79000000.000,77000000.000,75000000.000,74000000.000,2000000.000,2000000.000,1000000.000,1000000.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,9429000000.000,,,,1402000000.000,,,,1027000000.000,1051000000.000,1075000000.000,1098000000.000,1145000000.000,1171000000.000,1195000000.000,802000000.000,813000000.000,822000000.000,371000000.000,376000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-20000000.000,-21000000.000,-25000000.000,-50000000.000,-35000000.000,-30000000.000,2000000.000,-40000000.000,-39000000.000,-38000000.000,-37000000.000,-11000000.000,-12000000.000,-11000000.000,-11000000.000,-16000000.000,-16000000.000,-16000000.000,-10000000.000,-10000000.000,-10000000.000,-10000000.000,-10000000.000
