,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,,,17774.000
AdvertisingExpense,,,,,,,,,10716.000,78052.000,,65226.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,12.000,,37093.000
CapitalLeasesIncomeStatementLeaseRevenue,,,,,,0.000,,0.000,,,,
CashPeriodIncreaseDecrease,,-23347.000,,,,,,16842.000,,,,6250.000
CostOfRevenue,,,,,,,,,138628.000,,,
CostOfServices,,,,,,,,,,290549.000,,339666.000
DebtConversionConvertedInstrumentAmount1,,0.000,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,0.000,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,,0.000,,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,,,,,,,,-510010.000
Depreciation,,,,8000.000,,,,10000.000,27321.000,60648.000,131157.000,
DepreciationAndAmortization,8392.000,8000.000,8000.000,,8666.000,10000.000,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,43042.000,82354.000,,105451.000
DividendsPreferredStock,,,,,,,,,,,,10000.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.020,-0.000,0.000,0.000,0.000,-0.000,0.010,-0.010,-0.030,0.000
GainLossOnDispositionOfAssets,,,,,,,,123000.000,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,-4841.000,,
GainLossOnDispositionOfProperty,,,,,,,,0.000,,,,
GainLossOnSaleOfOtherAssets,,0.000,,,,,,,,,,
GainsLossesOnSalesOfAssets,0.000,0.000,,,,16301.000,,0.000,,,,
GeneralAndAdministrativeExpense,7484.000,19888.000,130886.000,4632.000,16080.000,33463.000,47954.000,17366.000,229367.000,425575.000,595225.000,449468.000
GrossProfit,,,,,,,,,131592.000,183075.000,,130822.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-16161.000,-28240.000,-38807.000,-557.000,-23560.000,-15595.000,-39319.000,-5620.000,,,,
IncomeTaxExpenseBenefit,0.000,0.000,,,,0.000,,0.000,,,,0.000
IncomeTaxesPaidNet,,0.000,,,,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,,-2501.000,,,,1100.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,17.000,,,,,,,,,,82141.000
IncreaseDecreaseInAccountsPayableRelatedParties,,0.000,,-3885.000,,,,0.000,,,,
IncreaseDecreaseInAccountsReceivable,,0.000,,,,,,0.000,,,,-36572.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,,,,,,,,,,-50833.000
IncreaseDecreaseInDeferredCompensation,,,,,,,,,,,,510010.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,-44388.000
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,,,-1000.000
IncreaseDecreaseInDueFromRelatedParties,,,,12975.000,,,,-54500.000,,,,
IncreaseDecreaseInInterestPayableNet,,,,,,,,-29.000,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,-100615.000
InterestAndOtherIncome,,0.000,,,,0.000,,0.000,,,,
