,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,265000.000,,,,265000.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-622000.000,,-268000.000,,,,,,-1176000.000,,,,-781000.000,,,,-683000.000
Communication,527000.000,537000.000,488000.000,317000.000,347000.000,328000.000,317000.000,304000.000,252000.000,236000.000,159000.000,163000.000,153000.000,120000.000,130000.000,132000.000,120000.000,80000.000,80000.000
DepreciationAndAmortization,,,109000.000,,31000.000,,,,,,70000.000,,,,68000.000,,,,46000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,0.000,,0.000,0.000,,,
EarningsPerShareBasicAndDiluted,-0.080,-0.030,0.030,-0.040,-0.060,-0.060,-0.070,-0.080,-0.280,0.070,-0.070,-0.020,-0.030,0.250,-0.020,-0.030,0.050,-0.250,0.000
EquityMethodInvestmentDividendsOrDistributions,,,2000.000,,73000.000,,,,,,,,,,,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,,,,,,,,0.000,,
FeesAndCommissions,3539000.000,3607000.000,5158000.000,2595000.000,2985000.000,2904000.000,2767000.000,3289000.000,2637000.000,2410000.000,2377000.000,1918000.000,2293000.000,2567000.000,2078000.000,2188000.000,1940000.000,2088000.000,1183000.000
FloorBrokerageExchangeAndClearanceFees,690000.000,745000.000,967000.000,508000.000,584000.000,675000.000,595000.000,528000.000,453000.000,441000.000,401000.000,284000.000,298000.000,256000.000,238000.000,236000.000,203000.000,189000.000,263000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeCashBasisMethod,,,,,,,,,,,,,60000.000,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,-709000.000,,-501000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,,,,-709000.000,,,,-1140000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-805000.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,-0.030,,-0.020,-0.030,0.050,-0.250,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,-19000.000,,0.000,,,,
IncomeLossFromEquityMethodInvestments,292000.000,-974000.000,154000.000,-245000.000,694000.000,377000.000,-742000.000,-264000.000,332000.000,-396000.000,-688000.000,1045000.000,,,,,,,
IncomeTaxExpenseBenefit,1000.000,1000.000,12000.000,107000.000,,,,,,,,,0.000,,,,,,
IncomeTaxesPaidNet,,,12000.000,,26000.000,,,,,,15000.000,,,,,,,,
IncreaseDecreaseDueFromAffiliates,,,,,,,,,,,,,,,82000.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-603000.000,,-292000.000,,,,,,-452000.000,,,,-606000.000,,,,-476000.000
IncreaseDecreaseInBrokerageReceivables,,,-586000.000,,843000.000,,,,,,-102000.000,,,,-101000.000,,,,127000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-103000.000,,-48000.000,,,,,,5000.000,,,,12000.000,,,,61000.000
IncreaseDecreaseInSecuritiesBorrowed,,,-14000.000,,-75000.000,,,,,,30000.000,,,,84000.000,,,,-92000.000
InterestAndDividendIncomeOperating,27000.000,10000.000,23000.000,18000.000,16000.000,16000.000,15000.000,15000.000,15000.000,14000.000,14000.000,15000.000,,,,,,,
InvestmentBankingRevenue,406000.000,1737000.000,509000.000,875000.000,730000.000,751000.000,464000.000,473000.000,710000.000,558000.000,8000.000,11000.000,8000.000,13000.000,12000.000,11000.000,11000.000,12000.000,5000.000
