,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,45236000.000,,,,,,,,8686000.000,12696000.000,39109000.000,38564000.000,28490000.000,29303000.000,28175000.000,,,,,,,,,,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,2602000.000,,,,3708000.000,,,,3145000.000,51000.000,31000.000,64000.000,986000.000,,14000.000,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-338000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,1313000.000,,,,8365000.000,,,,7074000.000,,,,5691000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2287000.000,,,,3637000.000,,,,2504000.000,,,,3180000.000,,,,3954000.000,,,,4575000.000,,,,5151000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,43000.000,,,,29000.000,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,,,,,,4855000.000,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,102239000.000,,,,-8062000.000,,,,8309000.000,,,,-40273000.000,,,,25511000.000,,,,76034000.000,,,,15541000.000
AffordableHousingTaxCreditsAndOtherTaxBenefitsAmount,,,,,,,,,,,,,,,,,,,9237000.000,,9452000.000,8518000.000,8591000.000,10691000.000,9621000.000
AllocatedShareBasedCompensationExpense,,,,,,,3800000.000,,2500000.000,3400000.000,3400000.000,4200000.000,,,,,4000000.000,,,,4575000.000,4635000.000,4763000.000,8129000.000,5151000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,1900000.000,2200000.000,,2100000.000,2400000.000,2200000.000,600000.000,1500000.000,2000000.000,2000000.000,2400000.000,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,1879000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,35595000.000,-27575000.000,,16788000.000,14816000.000,20955000.000,12353000.000,3055000.000,7197000.000,2399000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,31618000.000,-24384000.000,,10324000.000,11668000.000,17115000.000,9628000.000,672000.000,5229000.000,334000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,3977000.000,3191000.000,,6464000.000,3148000.000,3840000.000,2725000.000,2383000.000,1968000.000,2065000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,,,,,,,,,,,,,,,1800000.000,37000.000,0.000,63000.000,92000.000
AmortizationMethodQualifiedAffordableHousingProjectInvestmentsAmortization,,,,,,,,,,,,,,,,,,,6348000.000,,6966000.000,7345000.000,6612000.000,7283000.000,6950000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,2500000.000,2624000.000,2597000.000,2483000.000,2391000.000,2337000.000,2310000.000,2196000.000,2104000.000,2050000.000,,,1817000.000
AmountOfDilutiveSecuritiesESOPConvertiblePreferredStock,,1714000.000,1714000.000,,,,,,,,,,,,,,,,,,,,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,,,,,,,,,,,,,,,113000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,,23000.000,,13000.000,3000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,71000.000,93000.000,,5600000.000,5300000.000,1100000.000,100000.000,3400000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,26300000.000,102000.000,,5600000.000,5300000.000,1100000.000,1900000.000,3500000.000,671000.000,2514000.000,4293000.000,4404000.000,5554000.000,17036000.000,13373000.000,3967000.000,2836000.000,1790000.000,1894000.000,2474000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,,837000000.000,32800000.000,,196900000.000,128900000.000,60400000.000,277400000.000,330200000.000,21600000.000,43788000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,26200000.000,9000.000,,0.000,0.000,0.000,1800000.000,127000.000,,,,,,0.000,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,,,,,,3842000.000,2836000.000,1790000.000,1894000.000,2474000.000
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,,,,,,125000.000,0.000,0.000,0.000,0.000
BankOwnedLifeInsuranceIncome,984000.000,1122000.000,982000.000,943000.000,990000.000,959000.000,982000.000,1084000.000,968000.000,900000.000,952000.000,958000.000,1151000.000,881000.000,836000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,158973000.000,,,,,,,,,,,,,,,,846314000.000,,,,,,,,556140000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,52760000.000,-51307000.000,,25606000.000,55030000.000,48332000.000,64623000.000,46146000.000,84811000.000,100596000.000,115457000.000,61190000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.010,0.050,0.050,0.050,0.100,0.100,0.100,0.100,0.150,0.150,0.150,0.150,0.180,0.180,0.180,0.180,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200
ComprehensiveIncomeNetOfTax,,,,,85145000.000,71512000.000,85516000.000,78086000.000,73607000.000,46152000.000,69657000.000,70501000.000,90163000.000,98490000.000,88863000.000,99663000.000,109345000.000,90623000.000,90497000.000,75034000.000,120399000.000,103630000.000,104681000.000,69762000.000,174364000.000
DeferredIncomeTaxExpenseBenefit,26901000.000,,,,-20159000.000,,,,312000.000,,,,,,,,,,,,3718000.000,,,,2295000.000
DepreciationAmortizationAndAccretionNet,15429000.000,,,,19459000.000,,,,23908000.000,,,,21892000.000,,,,4127000.000,6119000.000,7096000.000,28860000.000,12758000.000,12474000.000,35448000.000,22668000.000,28130000.000
DepreciationDepletionAndAmortization,,22574000.000,-16670000.000,,-38669000.000,-6005000.000,-4669000.000,5592000.000,14997000.000,23912000.000,22158000.000,-158177000.000,-13536000.000,22318000.000,49080000.000,56259000.000,17422000.000,,,,28613000.000,,,,33061000.000
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,,,,,514000.000,,199000.000,-538000.000,-226000.000,,,,,,,,,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
DividendsCommonStock,-1486000.000,,,,14791000.000,,,,21079000.000,,,,25950000.000,,,,28934000.000,,,,29075000.000,,,,29148000.000
DividendsPreferredStock,-1715000.000,,,,1714000.000,,,,1714000.000,,,,,,,,,,,,,,,,
EarlyRepaymentOfSeniorDebt,,,,,,,,,0.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.370,0.400,0.410,0.440,0.460,0.480,0.490,0.490,0.510,0.520,0.530,0.550,0.540,0.590,0.620,0.640,0.700,0.690,0.650,0.630,0.750,0.720,0.760,0.770,1.180
EarningsPerShareDiluted,0.370,0.390,0.410,0.430,0.450,0.470,0.480,0.490,0.500,0.520,0.530,0.550,0.540,0.580,0.620,0.640,0.690,0.680,0.650,0.640,0.740,0.710,0.760,0.760,1.160
EffectOfExchangeRateOnCashAndCashEquivalents,-1193000.000,,,,,,,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,-451000.000,,,,,,,,,,,,,,,,493000.000,,,,2795000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,0.182,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,29000.000,,,,,,,,,,,,,,,,,,,,4414000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,3708000.000,,,,3145000.000,,,,986000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,3708000.000,,,,3145000.000,,,,986000.000,,,,
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,,,,,,,445000000.000,,,,,,
FDICIndemnificationAssetAdditionalEstimatedLosses,,,,,,,,,,,467000.000,,-6478000.000,-5669000.000,443000.000,,,,,,,,,,
FDICIndemnificationAssetCashPaymentsReceived,,,,,,,,,,,9396000.000,,4139000.000,-1772000.000,-1613000.000,589000.000,,,,,0.000,,,,
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,,,,,99000.000,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,,0.000,0.000,,-99000.000,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,,,,,225000.000,105000.000,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,,1428000.000,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,63000.000,-8000.000,,114000.000,-70000.000,1000.000,2000.000,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,7191000.000,6833000.000,2430000.000,4077000.000,3992000.000,3323000.000,3461000.000,3354000.000,3782000.000,3875000.000,4191000.000,4702000.000,5702000.000,5812000.000,5247000.000,5161000.000,5656000.000,3341000.000,4726000.000,5049000.000,5418000.000,5473000.000,6450000.000,5938000.000,5929000.000
FeesAndCommissionsOther,,3390000.000,,,4275000.000,4538000.000,5001000.000,5290000.000,5062000.000,5426000.000,5615000.000,6013000.000,6167000.000,6099000.000,8290000.000,8863000.000,,,,,9553000.000,10943000.000,10908000.000,14356000.000,
FiniteLivedIntangibleAssetsAmortizationExpense,3185000.000,3151000.000,3067000.000,,,,,,,,,,,,,,,,,,,,,,
ForeclosedRealEstateExpense,10664000.000,14585000.000,4489000.000,10697000.000,10865000.000,4486000.000,2683000.000,4315000.000,-984000.000,-1188000.000,157000.000,887000.000,1334000.000,783000.000,-1422000.000,-4286000.000,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,1796000.000,563000.000,2165000.000,2642000.000,2336000.000,3649000.000,2940000.000,3733000.000,689000.000,2841000.000,3454000.000,4397000.000,,,,,,,,,
GainLossOnDispositionOfAssets,,2169000.000,30000.000,,,37000.000,40000.000,,,228000.000,993000.000,,,180000.000,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,,,,,,,,72007000.000
GainLossOnInvestments,-464000.000,0.000,0.000,-169000.000,-99000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfLoansAndLeases,,,,,4600000.000,,,,1000.000,,,,3500000.000,,,,9551000.000,5800000.000,5100000.000,7349000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,,,,,,,,,,72007000.000
