,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,15776000.000,21687000.000,33665000.000,17792000.000,17765000.000,13795000.000,23349000.000,17688000.000,18071000.000
AccountsReceivableGrossCurrent,,,5800000.000,,,,4900000.000,,
AccountsReceivableNetCurrent,5727000.000,5079000.000,5401000.000,5285000.000,5427000.000,4219000.000,4821000.000,5439000.000,5179000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,27713000.000,,,,26746000.000,,
AccruedIncomeTaxesCurrent,,,,,,,,3969000.000,3933000.000
AccruedLiabilitiesCurrent,146099000.000,140160000.000,120788000.000,136366000.000,116247000.000,150319000.000,117073000.000,137211000.000,119966000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,879089000.000,904296000.000,928197000.000,943454000.000,962089000.000,961074000.000,976629000.000,998657000.000,1023264000.000
AdditionalPaidInCapital,290287000.000,296538000.000,310331000.000,318035000.000,322943000.000,326824000.000,333338000.000,339192000.000,343522000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,400000.000,,,,100000.000,,
Assets,2067113000.000,2039627000.000,2012039000.000,2026328000.000,2058481000.000,2096557000.000,2074274000.000,2125589000.000,2157420000.000
AssetsCurrent,142593000.000,154179000.000,147775000.000,158659000.000,195032000.000,169666000.000,136176000.000,167595000.000,137899000.000
BuildingsAndImprovementsGross,1909292000.000,1918944000.000,1922422000.000,1925452000.000,1933165000.000,1941599000.000,1946051000.000,1948399000.000,1952050000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,6700000.000,2200000.000,3400000.000
BusinessAcquisitionSharePrice,,,,,,,26.500,,
CashAndCashEquivalentsAtCarryingValue,83554000.000,91915000.000,85719000.000,92729000.000,135527000.000,116311000.000,89392000.000,124774000.000,91560000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,120000000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,59658101000.000,60223170.000,60373085.000,60581138.000,60714367.000,61262635.000,61366859.000,61509006.000,61547863.000
CommonStockSharesOutstanding,32504238000.000,32781333.000,32768825.000,32966056.000,33067230.000,32804727.000,32897642.000,33039079.000,33075092.000
CommonStockValue,,,,606000.000,607000.000,613000.000,,615000.000,615000.000
CommonStockValueOutstanding,597000.000,602000.000,604000.000,,,,614000.000,,
ConstructionInProgressGross,17072000.000,26816000.000,33935000.000,33685000.000,32483000.000,44225000.000,76815000.000,112971000.000,189640000.000
ConstructionPayableCurrent,2192000.000,9761000.000,3183000.000,1035000.000,1509000.000,7767000.000,16130000.000,27461000.000,40479000.000
DebtInstrumentCarryingAmount,,,1934322000.000,,,,1918905000.000,,
DebtInstrumentUnamortizedDiscount,,,8258000.000,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,-926000.000,,
DeferredCompensationLiabilityCurrent,,,12800000.000,,,,0.000,0.000,0.000
