,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-09-30,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentForAmortization,,,,,,,,,,,,10646.000,10646.000,10646.000
AdjustmentOfWarrantsGrantedForServices,,,,,,,,,,,,8333.000,,
AmortizationOfDebtDiscountPremium,11543.000,,,,2171.000,9985.000,,,,,,,,
AmortizationOfIntangibleAssets,10998.000,,,,21292.000,10646.000,10646.000,10649.000,,,,10646.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-170686.000,,,,,,,-89876.000,,-105665.000,,-6895.000,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,30808171.000,,
DebtConversionConvertedInstrumentAmount1,100619.000,,,,,,,,,,,,,
DebtConversionConvertedInstrumentRate,,,,,,,,0.400,0.400,,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,,,,,,-244972.000,,
DepletionOfOilAndGasProperties,11541.000,,,,,,,4076.000,,,,2789.000,,
Depreciation,,,,,,,,1133.000,,,,1133.000,1133.000,1133.000
DepreciationAndAmortization,,,,,,,,724.000,,,,724.000,,
DepreciationDepletionAndAmortization,24172.000,30407.000,14846.000,554.000,20284.000,23129.000,16620.000,15858.000,20600.000,24403.000,13550.000,14568.000,17088.000,18848.000
DepreciationNonproduction,1633.000,,,,,,,,,,,,,
DividendsAndInterestPaid,,,,,,,,-35000.000,,,,-13500.000,,
DividendsPreferredStock,,,,,,,10800.000,10000.000,10000.000,,,10000.000,10000.000,10000.000
DividendsPreferredStockPaidinkind,,,,,,,,19000.000,6500.000,13500.000,-104000.000,13500.000,8000.000,3500.000
DividendsPreferredStockStock,,,,,,,,,,,,-48250.000,-50500.000,-53688.000
DividendsStock,,,,,,,,,,,,10000.000,,
EarningsPerShareBasic,,,,,,,,,,0.005,,0.005,-0.010,-0.010
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,-0.001,-0.039,-0.038,-0.022,-0.012,-0.013,,,0.003,-0.010,-0.010
EarningsPerShareDiluted,,,,,,,,,,0.005,,0.003,-0.010,-0.010
GainLossOnInvestments,,0.000,0.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,28531.000,0.000,7000.000,0.000,,,-39250.000,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,0.000,0.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-89176.000,-266851.000,-229890.000,-151237.000,-113451.000,-112335.000,-221665.000,-98844.000,-116374.000,109977.000,205555.000,138952.000,-120125.000,-129385.000
IncomeTaxExpenseBenefit,,0.000,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,164300.000,164300.000,81800.000
IncreaseDecreaseInAccountsReceivable,19987.000,,,,,,,1868.000,,,,-4386.000,,
IncreaseDecreaseInAssetRetirementObligations,1448.000,,,,,,,2824.000,,,,3106.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,-13930.000,,,,,,,,,,,,,
IncreaseDecreaseInDueToEmployeesCurrent,5400.000,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,23.000,,,,,,,7431.000,,,,-19831.000,,
InterestExpense,30440.000,135194.000,140832.000,-16705.000,25518.000,39113.000,24696.000,-10604.000,10717.000,11054.000,31934.000,-4950.000,4016.000,
LeaseOperatingExpense,,,,,,,40123.000,19547.000,19246.000,39467.000,21800.000,10547.000,16359.000,35075.000
NetCashProvidedByUsedInFinancingActivities,40000.000,,,,,,,-35000.000,,,,86500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,40000.000,,,,,,,-35000.000,,,,86500.000,,
NetCashProvidedByUsedInInvestingActivities,-158572.000,,,,,,,4999.000,,,,714.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-158572.000,,,,,,,4999.000,,,,714.000,,
NetCashProvidedByUsedInOperatingActivities,-99826.000,,,,,,,-59875.000,,,,-94109.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-99826.000,,,,,,,-59875.000,,,,-94109.000,,
NetIncomeLoss,-89176.000,-266851.000,-229890.000,-151237.000,-113451.000,-112335.000,-221665.000,-98844.000,-116374.000,109977.000,205555.000,138952.000,-120125.000,-129385.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,,,100702.000,-170625.000,-183075.000
