,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-5000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1175000.000,1028000.000
AllocatedShareBasedCompensationExpense,,1028000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,75000.000
AmortizationOfDebtDiscountPremium,,4000.000
AmortizationOfIntangibleAssets,839000.000,1772000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,304000.000
CapitalExpendituresIncurredButNotYetPaid,150000.000,319000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-16451000.000,-7587000.000
ComprehensiveIncomeNetOfTax,-1507000.000,-1823000.000
CostOfServices,17018000.000,18916000.000
DeferredIncomeTaxExpenseBenefit,-905000.000,-957000.000
Depreciation,1338000.000,1355000.000
Dividends,,-8257000.000
EarningsPerShareBasicAndDiluted,-0.090,-0.110
EntityWideRevenueMajorCustomerPercentage,,0.100
FairValueInputsDiscountRate,,0.185
GainLossOnSaleOfPropertyPlantEquipment,3000.000,
GeneralAndAdministrativeExpense,6835000.000,8131000.000
GrossProfit,24635000.000,29155000.000
ImpairmentOfLongLivedAssetsHeldForUse,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2398000.000,-2771000.000
IncomeTaxExpenseBenefit,-891000.000,-948000.000
IncomeTaxExpenseBenefitContinuingOperations,,-948000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-332000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-942000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,206000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,1000.000
IncomeTaxesPaidNet,46000.000,12000.000
IncreaseDecreaseInAccountsPayable,-586000.000,267000.000
IncreaseDecreaseInAccountsReceivable,957000.000,1595000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-200000.000,605000.000
IncreaseDecreaseInOtherOperatingAssets,-111000.000,-29000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,161000.000,77000.000
NetCashProvidedByUsedInFinancingActivities,-89000.000,-8814000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-89000.000,-8814000.000
NetCashProvidedByUsedInInvestingActivities,-15661000.000,712000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-15661000.000,712000.000
NetCashProvidedByUsedInOperatingActivities,-701000.000,515000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-701000.000,515000.000
NetIncomeLoss,-1507000.000,-1823000.000
NonoperatingIncomeExpense,,77000.000
OperatingExpenses,27033000.000,32003000.000
OperatingIncomeLoss,-2398000.000,-2848000.000
PaymentsForRepurchaseOfCommonStock,141000.000,560000.000
PaymentsToAcquireBusinessThreeNetOfCashAcquired,,3773000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,691000.000,498000.000
PaymentsToAcquireInvestments,,9925000.000
PaymentsToAcquirePropertyPlantAndEquipment,842000.000,1093000.000
PaymentsToAcquireShortTermInvestments,10981000.000,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,,16001000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,3000.000,
ProceedsFromStockOptionsExercised,52000.000,214000.000
ProvisionForDoubtfulAccounts,52000.000,
ResearchAndDevelopmentExpense,6114000.000,7223000.000
SalesRevenueServicesNet,41653000.000,48071000.000
SellingAndMarketingExpense,14084000.000,16649000.000
ShareBasedCompensation,1175000.000,1028000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,0.651
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,0.618
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,0.018
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,0.010
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,0.640
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,254223.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,566200.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.730
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,3.290
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,2.840
StockIssuedDuringPeriodSharesStockOptionsExercised,,289098.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,3000.000
StockIssuedDuringPeriodValueStockOptionsExercised,52000.000,211000.000
TreasuryStockValueAcquiredCostMethod,141000.000,560000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,1800000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,16403191.000
