,2011-12-31,2012-12-31,2013-12-31
AdjustmentOfWarrantsGrantedForServices,404000.000,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,81500.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,51500.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2262540.000,283693.000,25389.000
AdvertisingExpense,,35168.000,0.000
AllocatedShareBasedCompensationExpense,,283692.000,25388.000
AmortizationOfDebtDiscountPremium,340377.000,941225.000,1010920.000
AmortizationOfIntangibleAssets,,10151.000,9906.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,18568963.000,
AssetImpairmentCharges,26180.000,,9781.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5168367.000,-566923.000,-178971.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,,466606.000,1209.000
CostOfRevenue,5868601.000,4819624.000,1743342.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,47348.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,99761.000,47691.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.600
DepreciationAndAmortization,685191.000,558148.000,210512.000
DepreciationDepletionAndAmortization,1483868.000,1024754.000,211721.000
DepreciationNonproduction,,547997.000,200606.000
EarningsPerShareBasic,0.020,0.020,-0.020
EarningsPerShareDiluted,0.020,0.020,-0.020
GainLossOnDerivativeInstrumentsNetPretax,11724400.000,8829748.000,1242459.000
GainLossOnDispositionOfAssets,-362.000,512.000,
GainLossOnDispositionOfAssets1,,,-68214.000
GainsLossesOnExtinguishmentOfDebt,-954017.000,1578914.000,
GeneralAndAdministrativeExpense,6172794.000,4546612.000,2576992.000
GrossProfit,2577481.000,2704000.000,1298015.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1304446.000,1602824.000,-2288390.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-2100900.000,-1099200.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1831600.000,958300.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,269300.000,140900.000
IncreaseDecreaseInAccountsPayable,-267452.000,1040932.000,9726.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-841750.000
IncreaseDecreaseInAccountsReceivable,124997.000,-386313.000,-806259.000
IncreaseDecreaseInAccruedLiabilities,13823.000,136682.000,238030.000
IncreaseDecreaseInDeferredRevenue,-128988.000,40886.000,-46055.000
IncreaseDecreaseInInventories,8676.000,245445.000,-14947.000
IncreaseDecreaseInOtherAccountsPayable,,,-335701.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-205498.000,-323618.000,-205142.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,2510488.000,
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,3225133.000,
InducedConversionOfConvertibleDebtExpense,476234.000,1095309.000,
InterestExpense,1000072.000,1542424.000,1634347.000
InterestPaid,357246.000,347902.000,66700.000
InvestmentIncomeInterest,2327.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,157400.000,,4200.000
NetCashProvidedByUsedInFinancingActivities,467392.000,2964926.000,1129400.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,467392.000,2964926.000,1129400.000
NetCashProvidedByUsedInInvestingActivities,-471322.000,-169064.000,139014.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-471322.000,-169064.000,139014.000
NetCashProvidedByUsedInOperatingActivities,-5164437.000,-3362785.000,-1447385.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5164437.000,-3362785.000,-1447385.000
NetIncomeLoss,1304446.000,1602824.000,-2288390.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-2288390.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,1602824.000,
NonoperatingIncomeExpense,9299008.000,7666510.000,25854.000
NotesReduction,,600000.000,
OperatingExpenses,10572043.000,8767686.000,3612259.000
OperatingIncomeLoss,-7994562.000,-6063686.000,-2314244.000
OperatingLeasesRentExpenseNet,,352789.000,234392.000
OtherNoncashExpense,10760.000,,
OtherNonoperatingIncomeExpense,2966.000,-4433.000,4366.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,177313.000,
PaidInKindInterest,19634.000,,
PaymentsOfDebtExtinguishmentCosts,,275041.000,
PaymentsOfStockIssuanceCosts,24078.000,776483.000,
PaymentsToAcquireMachineryAndEquipment,472505.000,172825.000,
PaymentsToAcquirePropertyPlantAndEquipment,,424500.000,
ProceedsFromConvertibleDebt,,3050000.000,
ProceedsFromIssuanceOfCommonStock,,6150000.000,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,18304.000,,
ProceedsFromNotesPayable,1300000.000,2024799.000,1195000.000
ProceedsFromPaymentsForOtherFinancingActivities,700000.000,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,-140700.000,140700.000
ProceedsFromSaleOfProductiveAssets,1183.000,3761.000,139014.000
ProceedsFromShortTermDebt,,900000.000,
ProductionRelatedImpairmentsOrCharges,,,9781.000
ProvisionForDoubtfulAccounts,10149.000,31982.000,-35396.000
RepaymentsOfDebt,1526834.000,4017649.000,
ResearchAndDevelopmentExpense,2410249.000,1754163.000,546953.000
Revenues,8446082.000,7523624.000,3041357.000
SalesRevenueNet,8446082.000,7523624.000,3041357.000
SellingAndMarketingExpense,1277629.000,1908763.000,268021.000
ShareBasedCompensation,2262540.000,283693.000,25389.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,252669.000,643094.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,1658919.000,535633.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,1.310,0.550
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,1.310,1.420
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,0.170,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,4.000,
ShareBasedGoodsAndNonemployeeServicesTransactionExpense,,177313.000,
StockIssuedDuringPeriodSharesOther,,,458553.000
StockIssuedDuringPeriodSharesShareBasedCompensation,,496000.000,
StockIssuedDuringPeriodValueAcquisitions,10760.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,1296147.000,1660000.000,
StockIssuedDuringPeriodValueIssuedForServices,,177313.000,4200.000
StockIssuedDuringPeriodValueNewIssues,,2107834.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,15000.000
StockIssuedDuringPeriodValueStockOptionsExercised,18304.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,78098166.000,106533844.000,109107238.000
WeightedAverageNumberOfSharesOutstandingBasic,75416916.000,100798223.000,109107238.000
WriteOffOfDeferredDebtIssuanceCost,,53150.000,
