,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,-1000000.000,13000000.000,22000000.000,83000000.000,65000000.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,-107000000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,29000000.000,2000000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,,,-31000000.000,-1000000.000,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,176000000.000,170000000.000,,-150000000.000,-144000000.000,-178000000.000,-196000000.000
AdvertisingExpense,312000000.000,321000000.000,240000000.000,217000000.000,228000000.000,240000000.000,281000000.000
AllocatedShareBasedCompensationExpense,,,164000000.000,150000000.000,144000000.000,178000000.000,196000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,170000000.000,,,,,
AmortizationOfDebtDiscountPremium,,14000000.000,-20000000.000,-21000000.000,-22000000.000,-17000000.000,-2000000.000
AmortizationOfFinancingCosts,,2000000.000,-3000000.000,-3000000.000,-3000000.000,-3000000.000,-2000000.000
AmortizationOfIntangibleAssets,57000000.000,43000000.000,30000000.000,16000000.000,14000000.000,7000000.000,6000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,17000000.000,10000000.000,,4000000.000,3000000.000,,
AssetImpairmentCharges,,,39000000.000,,,,23000000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,-11000000.000,64000000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,-35000000.000,-3000000.000,0.000,0.000
BusinessExitCosts1,,,,,,,19000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,306000000.000,-286000000.000,-1000000.000,490000000.000,286000000.000,425000000.000,72000000.000
ComprehensiveIncomeNetOfTax,-285000000.000,30000000.000,-6000000.000,-24000000.000,840000000.000,1138000000.000,964000000.000
CooperativeAdvertisingAmount,,39000000.000,45000000.000,66000000.000,43000000.000,51000000.000,53000000.000
CostOfGoodsAndServicesSold,1499000000.000,1598000000.000,1388000000.000,1347000000.000,1429000000.000,1354000000.000,1298000000.000
CostOfGoodsSold,,1374000000.000,,,1028000000.000,938000000.000,893000000.000
CostOfServices,,,,,401000000.000,416000000.000,405000000.000
CurrentFederalTaxExpenseBenefit,-23000000.000,36000000.000,0.000,-2000000.000,10000000.000,69000000.000,86000000.000
CurrentForeignTaxExpenseBenefit,23000000.000,-11000000.000,39000000.000,8000000.000,21000000.000,36000000.000,51000000.000
CurrentIncomeTaxExpenseBenefit,-6000000.000,28000000.000,39000000.000,7000000.000,31000000.000,110000000.000,140000000.000
