,2012-12-31,2013-12-31
AmortizationOfIntangibleAssets,,2542.000
CashAndCashEquivalentsPeriodIncreaseDecrease,231.000,13645.000
ContributionOfProperty,4000.000,
CostOfGoodsSold,38021.000,
CostOfServices,,23000.000
CostsAndExpenses,,-2.000
CostsAndExpensesRelatedParty,,28000.000
Depreciation,572.000,285.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-139711.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,-29050.000
EarningsPerShareBasicAndDiluted,0.000,-0.000
EffectiveIncomeTaxRateContinuingOperations,,0.340
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,1.000,
GeneralAndAdministrativeExpense,113964.000,
GrossProfit,16375.000,13.000
IncreaseDecreaseInAccountsPayable,,20624.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2089.000,
IncreaseDecreaseInAccountsPayableRelatedParties,7200.000,58000.000
IncreaseDecreaseInInventoriesAndOtherOperatingAssets,,-33220.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,5500.000,
InterestExpense,2141.000,
LegalFees,,13384.000
MarketingAndAdvertisingExpense,,11352.000
NetCashProvidedByUsedInFinancingActivities,84600.000,139676.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,84600.000,139676.000
NetCashProvidedByUsedInInvestingActivities,,-5500.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-5500.000
NetCashProvidedByUsedInOperatingActivities,-84369.000,-120530.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-84369.000,-120530.000
NetIncomeLoss,,-168761.000
OperatingExpenses,113964.000,139724.000
OperatingIncomeLoss,-97589.000,
PaymentsToAcquireIntangibleAssets,,-5500.000
ProceedsFromContributedCapital,,17900.000
ProceedsFromIssuanceOfCommonStock,,15000.000
ProceedsFromIssuanceOfLongTermDebt,50000.000,
ProceedsFromRelatedPartyDebt,29600.000,78156.000
ProceedsFromShortTermDebt,,28750.000
ProfessionalFees,,43665.000
ProfitLoss,-99730.000,-168761.000
RepaymentsOfRelatedPartyDebt,,-130.000
SalesRevenueGoodsGross,,15.000
SalesRevenueGoodsNet,54396.000,
TravelAndEntertainmentExpense,,9732.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,72750000.000,129575000.000
