,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,1243337.000,,,,1266177.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,,,363000.000
AmortizationOfDebtDiscountPremium,,,,,224939.000,,,,248934.000,,,,275196.000,,,,-2476000.000
AmortizationOfIntangibleAssets,,,,,,,,,197085.000,197085.000,197085.000,197086.000,197085.000,197085.000,197085.000,-491255.000,
AmortizationOfMortgageServicingRightsMSRs,,,,,,,,,,,,,,,,,2765000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,,,,,,-634508.000,0.000,,0.000,0.000,-53611.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1779560.000,,,,1779560.000,,,,,,,,
AssetAtFairValueChangesInFairValueResultingFromChangesInAssumptions,,,,,,,,,-2710478.000,,,,6609585.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,269000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,523425.000,325807.000,333019.000,-1327564.000,198000.000,201000.000,530100.000,,5800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-6252742.000,,,,-26975796.000,,,,4231305.000,,,,45811097.000,,,,-19566000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,5649553.000,,,,6605967.000,,,,6207756.000,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,139500000.000,,55532098.000,,,,,,,,0.000,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,,,,,,,-1686736.000,,,,4282052.000,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToNonaccretableDifference,,,,,4326116.000,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,0.370
CommunicationsAndInformationTechnology,,,,,,,,,,,,,,,,,911000.000
ContractuallySpecifiedServicingFeesAmount,,,,,,,,,2384402.000,2498730000.000,2729891.000,-2493203005.000,3166264.000,3345878.000,3521122.000,,
CostsAndExpensesRelatedParty,,,,,,,,,,,,,875720.000,,,,
CurrentFederalTaxExpenseBenefit,,,,,,,,,,0.000,0.000,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,0.000,0.000,,,,,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,,,,0.000,0.000,,,,,,
DeferredCostsCreditCardOriginationCostsAmortization,,,,,,,,,,,,,,,,,7935000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,-120431.000,2322717.000,-200541.000,1546064.000,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,-145529.000,2899916.000,-250491.000,1911578.000,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,,,-25098.000,577199.000,-49950.000,365514.000,,,,,
DefinedContributionPlanCostRecognized,,,,,,,,,89250.000,117102.000,92643.000,100975.000,,,,,
DepreciationAmortizationAndAccretionNet,,,,,,,,,227424.000,230538.000,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,236212.000,,232430.000,236902.000,240771.000,-95103.000,136000.000
DepreciationDepletionAndAmortization,,,,,,,,,,,,,232430.000,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,,-224000.000
DilutiveSecurities,299094.000,-788476.000,432132.000,937608.000,258654.000,2698204.000,130301.000,22601.000,43466.000,,,,,,,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,187786.000,0.000,,0.000,0.000,788112.000,,
DividendsCommonStock,,,,,,,,,,,,,,,,,11303000.000
DividendsCommonStockCash,,,,,3188354.000,,,,3188354.000,,,,3188354.000,,,,
EarningsPerShareBasic,,,,,,2.910,0.140,,0.050,0.760,-0.760,-0.210,-0.380,-0.130,0.470,,
EarningsPerShareBasicAndDiluted,0.320,-0.850,0.470,0.980,0.280,,,,,,,,,,,,
EarningsPerShareDiluted,,,,,,2.470,0.140,,0.050,0.650,-0.760,-0.100,-0.380,-0.130,0.460,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,-0.536,0.302,0.036,1.672,-0.322,0.052,0.301,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,0.350,0.350,0.350,-0.710,-0.340,-0.340,0.340,0.690,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,0.318,0.041,-0.029,0.041,-0.007,-0.350,-0.008,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,,,,0.003,0.005,-0.002,0.583,0.063,0.668,-0.073,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,,,,,,,,0.001,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,-0.110,0.033,0.009,0.204,-0.041,0.049,0.040,,
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,,,,,,,,,1.097,-0.127,-0.292,-0.654,0.004,0.024,0.001,,
ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,,114534.000,319489.000,,372132.000,600747.000,604285.000,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,-1411000.000
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,,,1300000.000,,,,,,,
FeesAndCommissionsMortgageBanking,,,,,,,,,388997.000,499784.000,507082.000,376290.000,316225.000,254134.000,195567.000,,
FeesAndCommissionsMortgageBankingAndServicing,,,,,,,,,1637099.000,1667635.000,1740107.000,2047590.000,2053796.000,2055651.000,2137792.000,2410761.000,4442000.000
FinancingInterestExpense,,,,,,,,,,,,,,,,,3264000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,,,,,,,2490000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,,,,,,,2756000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,,,,,,,,,1982000.000
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,,,,,,,,,,,,,,225000.000
GainLossOnDerivativeInstrumentsNetPretax,281144.000,3698381.000,1510143.000,125147.000,-3108681.000,-1902949.000,-517117.000,-392978.000,-907090.000,1401457.000,-177670.000,-488556.000,-676268.000,69673.000,216993.000,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,-269635.000,,,,,,,,,,,
GainLossOnInvestments,,,,,,,,,-1881728.000,1082596.000,-7986942.000,-5192110.000,-173613.000,2506956.000,4032803.000,,
GainLossOnSaleOfDebtInvestments,,-206876.000,-8044415.000,,73619.000,,446153.000,,,,,,,,,,
