,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,47641000.000,74231000.000,53586000.000,53347000.000,52029000.000,24184000.000,74214000.000,69342000.000,73470000.000,25239000.000,63690000.000,41799000.000,57953000.000
AccountsReceivableGrossCurrent,,,,,,113016000.000,168096000.000,102222000.000,101406000.000,95994000.000,117065000.000,76532000.000,80934000.000
AccountsReceivableNetCurrent,85454000.000,168883000.000,98912000.000,61346000.000,69322000.000,96224000.000,141091000.000,75870000.000,81882000.000,76890000.000,95301000.000,58167000.000,66913000.000
AccruedAdvertisingCurrent,,,,,,21241000.000,,,,9026000.000,,,
AccruedLiabilitiesCurrent,24948000.000,20418000.000,25212000.000,38415000.000,44766000.000,41812000.000,34397000.000,32417000.000,24729000.000,113967000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,426695000.000,,,,427942000.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,-300000.000,,,,-0.200,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,2400000.000,,,,2400000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1619000.000,1541000.000,3129000.000,2720000.000,2267000.000,2091000.000,1781000.000,1963000.000,2218000.000,2273000.000,2313000.000,2215000.000,2107000.000
AdditionalPaidInCapital,241283000.000,241882000.000,244551000.000,247021000.000,249709000.000,251425000.000,253291000.000,254546000.000,257119000.000,258831000.000,259718000.000,261314000.000,263395000.000
AllowanceForDoubtfulAccountsReceivableCurrent,29072000.000,26500000.000,20289000.000,19609000.000,16278000.000,16792000.000,27005000.000,26352000.000,19524000.000,19104000.000,21764000.000,18365000.000,14021000.000
AllowanceForNotesAndLoansReceivableCurrent,15336000.000,18633000.000,17662000.000,19264000.000,11821000.000,20752000.000,15773000.000,10240000.000,9659000.000,7979000.000,5352000.000,4499000.000,5136000.000
AllowanceForNotesAndLoansReceivableNoncurrent,51859000.000,59213000.000,61741000.000,65478000.000,63295000.000,58758000.000,44478000.000,29926000.000,27798000.000,22282000.000,16834000.000,14222000.000,13825000.000
Assets,1053025000.000,1204225000.000,1057147000.000,1029818000.000,1052404000.000,1064513000.000,1060212000.000,996259000.000,996173000.000,1028744000.000,1060644000.000,1003586000.000,966137000.000
AssetsCurrent,252842000.000,421507000.000,279757000.000,259411000.000,315882000.000,352607000.000,345213000.000,289878000.000,298939000.000,286067000.000,299052000.000,236245000.000,196509000.000
AssetsHeldForSaleCurrent,,,,,1456000.000,7277000.000,5733000.000,6818000.000,5080000.000,,502000.000,250000.000,175000.000
BuildingsAndImprovementsGross,,,,,,38454000.000,,,,38454000.000,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,1600000.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,13300000.000,,2300000.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,,-1500000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,155300000.000,,,,140400000.000,,,
CapitalLeaseObligations,,,,,,12941000.000,12764000.000,12570000.000,12391000.000,12192000.000,11989000.000,10934000.000,10923000.000
CapitalLeaseObligationsCurrent,601000.000,628000.000,644000.000,661000.000,685000.000,710000.000,736000.000,749000.000,783000.000,803000.000,824000.000,,225000.000
CapitalLeaseObligationsNoncurrent,13148000.000,12976000.000,12801000.000,12620000.000,12428000.000,12231000.000,12028000.000,11821000.000,11608000.000,11389000.000,11165000.000,10934000.000,10698000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,16600000.000,,,,16600000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,21022000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,2055000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,2116000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,2070000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,2070000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,2070000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,10641000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,8081000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,12941000.000,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,63000000.000,,,,60900000.000,,,
CashAndCashEquivalentsAtCarryingValue,40290000.000,107430000.000,38592000.000,38418000.000,79578000.000,72525000.000,37603000.000,43633000.000,43899000.000,46596000.000,37190000.000,32823000.000,28033000.000
CashFDICInsuredAmount,,,,,,250000.000,,,,250000.000,,,
CommitmentsAndContingencies,,,,,,0.000,0.000,0.000,0.000,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,8047000.000,,,,7107000.000,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000.000,120000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,90785000.000,90786000.000,91017000.000,91067000.000,91351000.000,91352000.000,91934000.000,92008.000,92355.000,92357000.000,93199000.000,93411000.000,93817000.000
CommonStockSharesOutstanding,84612000.000,84612000.000,84843000.000,84893000.000,85177000.000,85178000.000,85760000.000,85834.000,86181.000,86183000.000,87025000.000,87237000.000,87643000.000
CommonStockValue,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000
DebtInstrumentCarryingAmount,,,,,,148974000.000,112044000.000,47121000.000,30673000.000,139085000.000,101110000.000,76574000.000,100807000.000
DebtInstrumentUnamortizedDiscount,,,,,,29441000.000,,,,29555000.000,,,
DeferredCompensationLiabilityCurrent,,,,,,6502000.000,,,,,,,
DeferredRevenueCurrent,59579000.000,35128000.000,50407000.000,81885000.000,110527000.000,111129000.000,98772000.000,120670000.000,129000000.000,107134000.000,125894000.000,122392000.000,95979000.000
DeferredTaxAssetsGrossCurrent,,,,,,37242000.000,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,4618000.000,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,36901000.000,,,,17945000.000,,,
DeferredTaxAssetsNetCurrent,47603000.000,37883000.000,37877000.000,37879000.000,37881000.000,37242000.000,37261000.000,37254000.000,37245000.000,28960000.000,29095000.000,28954000.000,5191000.000
DeferredTaxAssetsNetNoncurrent,3296000.000,3784000.000,3497000.000,3578000.000,3665000.000,4618000.000,4801000.000,4737000.000,4642000.000,5021000.000,5200000.000,4935000.000,4772000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,4342000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,12400000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,-921000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,75600000.000,,,
DeferredTaxAssetsOther,,,,,,-79000.000,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,4377000.000,,,,4816000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,9594000.000,,,,6791000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,,,7780000.000,,,,4458000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,2604000.000,,,,2733000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,-15523000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,-10532000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,,,,259000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,8096000.000,,,,3042000.000,,,
DeferredTaxLiabilitiesCurrent,,,,,660000.000,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,28883000.000,,,,41518000.000,,,
