,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,6684000.000,6688000.000,6649000.000,7145000.000,5690000.000,6135000.000
AccountsReceivableNetCurrent,4519000.000,4892000.000,4876000.000,5167000.000,5367000.000,6126000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,468000.000,193000.000,6000.000,112000.000,-3000.000,48000.000
AdditionalPaidInCapitalCommonStock,95408000.000,95302000.000,96372000.000,96414000.000,96451000.000,96485000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,403000.000,316000.000
Assets,14610000.000,14211000.000,13647000.000,13645000.000,12764000.000,13076000.000
AssetsCurrent,8892000.000,8831000.000,8792000.000,8885000.000,8439000.000,9046000.000
AssetsNoncurrent,5718000.000,5380000.000,4855000.000,4760000.000,4325000.000,4030000.000
CashAndCashEquivalentsAtCarryingValue,2130000.000,2207000.000,2153000.000,1636000.000,1173000.000,1244000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,18657775.000,18666111.000,18693897.000,18703654.000,18711335.000,18719335.000
CommonStockSharesOutstanding,18470244.000,18478580.000,18506366.000,18516123.000,18523804.000,18531824.000
CommonStockValue,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000
DeferredRevenue,4027000.000,4124000.000,3857000.000,3104000.000,2231000.000,2264000.000
DeferredTaxAssetsNetNoncurrent,266000.000,252000.000,70000.000,45000.000,,147000.000
DeferredTaxLiabilitiesCurrent,,,,,,164000.000
DeferredTaxLiabilitiesNoncurrent,,,,,14000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,125000.000,102000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,173000.000,173000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,87000.000,44000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,43000.000,43000.000
GoodwillGross,,,,,38297000.000,38297000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,-38297000.000,-38297000.000
Liabilities,15267000.000,14506000.000,13218000.000,12606000.000,11333000.000,11405000.000
LiabilitiesAndStockholdersEquity,14610000.000,14211000.000,13647000.000,13645000.000,12764000.000,13076000.000
LiabilitiesCurrent,13511000.000,12812000.000,11306000.000,10749000.000,9521000.000,9663000.000
LiabilitiesNoncurrent,1756000.000,1694000.000,1912000.000,1857000.000,1812000.000,1742000.000
LineOfCredit,,,,,1600000.000,1100000.000
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,0.033,0.033
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,5000000.000,5000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,1900000.000,2400000.000
LongTermDebtCurrent,2800000.000,2000000.000,800000.000,500000.000,1600000.000,1100000.000
OtherAssetsNoncurrent,708000.000,644000.000,582000.000,548000.000,490000.000,459000.000
OtherLiabilitiesNoncurrent,1756000.000,1694000.000,1912000.000,1857000.000,1798000.000,1742000.000
PrepaidExpenseAndOtherAssetsCurrent,2243000.000,1732000.000,1763000.000,2082000.000,1899000.000,1676000.000
PropertyPlantAndEquipmentNet,4744000.000,4484000.000,4003000.000,3967000.000,3835000.000,3424000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,200000.000,200000.000,,
RetainedEarningsAccumulatedDeficit,-94425000.000,-93682000.000,-93841000.000,-93379000.000,-92909000.000,-92754000.000
SegmentReportingInformationAverageAssets,,,,,3835000.000,3424000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,1918750.000,1963000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,2.600,2.580
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,1022000.000,1075000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,2414500.000,2414500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,2.600,2.600
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,914000.000,1042000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,2158563.000,2366641.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,2.600,2.580
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,1918750.000,1963000.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,2414500.000,2414500.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,694000.000,759000.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,3.070,3.020
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,2.600,2.600
StockholdersEquity,-657000.000,-295000.000,429000.000,1039000.000,1431000.000,1671000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-657000.000,-295000.000,429000.000,1039000.000,1431000.000,1671000.000
TreasuryStockShares,187531.000,187531.000,187531.000,187531.000,187531.000,187531.000
TreasuryStockValue,2294000.000,2294000.000,2294000.000,2294000.000,2294000.000,2294000.000
