,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-07-03
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,943000.000,1128000.000,1662000.000,1885000.000,289000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,376000.000,211000.000,522000.000,1044000.000,162000.000
AdvertisingExpense,500000.000,500000.000,200000.000,200000.000,106000.000
AllocatedShareBasedCompensationExpense,943000.000,1128000.000,1662000.000,1885000.000,289000.000
AmortizationOfFinancingCosts,300000.000,100000.000,100000.000,600000.000,298000.000
AmortizationOfIntangibleAssets,435000.000,1575000.000,3287000.000,6591000.000,9592000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,0.000,,0.000,101597.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,1.220,1.540,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,1.220,1.540,
BusinessAcquisitionsProFormaNetIncomeLoss,,,12371000.000,15219000.000,
BusinessAcquisitionsProFormaRevenue,,,350984000.000,461734000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,-1530000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentConsiderationTransferred,,,,,-750000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialAssets,,,,,386000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentInventory,,,,,5052000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentPropertyPlantAndEquipment,,,,,-974000.000
CapitalLeaseObligationsIncurred,,,,,656000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,22400000.000,-40865000.000,1943000.000,6886000.000,-14782000.000
ComprehensiveIncomeNetOfTax,8661000.000,14101000.000,13274000.000,10500000.000,-38562000.000
CostOfGoodsSold,185075000.000,220413000.000,271686000.000,307454000.000,339214000.000
CurrentFederalTaxExpenseBenefit,1294000.000,,,,
CurrentIncomeTaxExpenseBenefit,1375000.000,2861000.000,7591000.000,4839000.000,1346000.000
CurrentStateAndLocalTaxExpenseBenefit,,430000.000,544000.000,501000.000,672000.000
DeferredFederalIncomeTaxExpenseBenefit,3435000.000,,,,
DeferredIncomeTaxExpenseBenefit,3703000.000,-98000.000,-976000.000,-873000.000,-18562000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,268000.000,-145000.000,-131000.000,-283000.000,-2562000.000
DefinedBenefitPlanActualReturnOnPlanAssets,-192000.000,735000.000,1147000.000,407000.000,38000.000
DefinedBenefitPlanAmortizationOfGainsLosses,43000.000,-183000.000,-128000.000,-81000.000,-153000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,0.000,0.000,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,,,0.043,0.044
