,2011-09-30,2012-06-30,2013-03-31
CashPeriodIncreaseDecrease,,,-189010.000
ComprehensiveIncomeNetOfTax,,417316.000,
CostOfRevenue,8458968.000,-6466221.000,3345417.000
DebtInstrumentConvertibleEffectiveInterestRate,,,0.200
DepreciationAndAmortization,,,99043.000
EarningsPerShareBasic,-0.090,0.030,-0.005
EarningsPerShareDiluted,-0.100,0.010,-0.005
EquipmentExpense,114482.000,100649.000,116676.000
FairValueInputsLongTermNetOfTaxOperatingIncomeMarginPercent,,0.274,0.333
GeneralContractorCosts,,,141437.000
GeneralInsuranceExpense,123095.000,136500.000,111168.000
GrossProfit,823672.000,2444855.000,1669049.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-1258043.000,720316.000,-49962.000
IncomeTaxExpenseBenefit,140000.000,-303000.000,-4229.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-3617278.000
IncreaseDecreaseInAccountsReceivable,,,3451406.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,210236.000
IncreaseDecreaseInOtherNoncurrentAssets,,,3786.000
IncreaseDecreaseInOtherOperatingAssets,,,-18351.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,421424.000
InterestExpense,-147113.000,-216305.000,-164259.000
InterestExpenseMediumTermNotes,,,100000.000
InterestIncomeExpenseNet,,85000.000,
LaborAndRelatedExpense,1125082.000,870217.000,991125.000
LossOnContracts,,,-12912.000
NetCashProvidedByUsedInFinancingActivities,,,-507025.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-507025.000
NetCashProvidedByUsedInInvestingActivities,,,-99913.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-99913.000
NetCashProvidedByUsedInOperatingActivities,,,417928.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,417928.000
NetIncomeLoss,-1118043.000,417316.000,-54191.000
OccupancyNet,218634.000,193608.000,210390.000
OperatingExpenses,1978678.000,1602002.000,1557797.000
OperatingIncomeLoss,-1155006.000,842853.000,111252.000
OtherExpenses,92644.000,100172.000,-40092.000
OtherNoncashIncome,,,352218.000
OtherNonoperatingExpense,44076.000,93768.000,3045.000
OtherNonoperatingIncomeExpense,-103037.000,-122537.000,-161214.000
OtherTaxExpenseBenefit,,56667.000,
PaymentsForLoans,,,-507025.000
PaymentsToAcquirePropertyPlantAndEquipment,,,-99913.000
ProFormaWeightedAverageSharesOutstandingDiluted,11940372.000,50396410.000,11940373.000
ProfessionalFees,136005.000,123778.000,50332.000
ProvisionForDoubtfulAccounts,,,-65235.000
Revenues,9282640.000,8911076.000,5014466.000
SalesRevenueNet,9282640.000,8911076.000,5014466.000
SellingGeneralAndAdministrativeExpense,168736.000,77078.000,118197.000
WeightedAverageNumberOfSharesOutstandingBasic,11940372.000,11940373.000,11940373.000
