,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,163000.000,,,,129000.000,,,,-83000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,28000.000,,,,48000.000,,,,80000.000,
AdvertisingExpense,,,,,,,139000.000,123000.000,123000.000,113000.000,137000.000,110000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,80000.000
AmortizationOfESOPAward,,,28000.000,,,,36000.000,,,,41000.000,
AmortizationOfIntangibleAssets,,,27000.000,,,,23000.000,,,,5000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,163313.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,1278000.000,488000.000,,418000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,1518000.000,692000.000,,511000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,240000.000,204000.000,,93000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,756000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,511000.000,
BankOwnedLifeInsuranceIncome,67000.000,66000.000,65000.000,65000.000,97000.000,62000.000,61000.000,61000.000,60000.000,61000.000,60000.000,60000.000
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,,1387000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,8533000.000,,,,-1048000.000,,,,441000.000,
CommonStockDividendsPerShareCashPaid,,,0.030,,,,0.040,,,,,
ComprehensiveIncomeNetOfTax,,,275000.000,672000.000,785000.000,302000.000,910000.000,460000.000,949000.000,366000.000,621000.000,-152000.000
