,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalOther,,,,,1691.000,1250.000,250.000,0.000,100.000,3667.000,-1.000,1.000,0.000,0.000,3689.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,369702.000,,
ConcentrationRiskPercentage1,,,,,,,,,,,,,,,,0.100,,
CostOfGoodsSold,,,,,,,,,,,,,,,,30664.000,33933.000,44824.000
CostsAndExpensesRelatedParty,2646.000,,,,1691.000,,,,100.000,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,,,,,1352.000,,
DevelopmentCosts,,,,,,,,,,,,,,,,271875.000,106452.000,181898.000
DividendsSharebasedCompensationStock,1000.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,-0.260,-0.250,-0.100,-0.190,-0.110,-0.050,-0.050,-0.050,-0.110,-0.050,-0.980,-0.045,-0.023,-0.026
GeneralAndAdministrativeExpense,,,,,100.000,,,,100.000,,,,680.000,,4009.000,586938.000,426315.000,335121.000
GrossProfit,,,,,,,,,,,,,,,,91521.000,77521.000,49728.000
IncomeLossFromContinuingOperations,,,-650.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.260,-0.070,-0.070,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,907.000,,,,1048.000,,,,1149.000,,,94729.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,,-18120.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,,,5914.000,,
InterestExpense,,,,,,,,,,,,,,,,31694.000,35648.000,45749.000
InterestPaid,,,,,,,,,,,,,,,,1633.000,,
LeaseAndRentalExpense,,,,,,,,,,,,,,,,21748.000,,
NetCashProvidedByUsedInFinancingActivities,2646.000,,,,1691.000,,,,100.000,,,,,,,590225.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2646.000,,,,1691.000,,,,100.000,,,,,,,590225.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,,,-1393.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,,,-1393.000,,
NetCashProvidedByUsedInOperatingActivities,-2646.000,,,,-1691.000,,,,-100.000,,,,,,,-219131.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2646.000,,,,-1691.000,,,,-100.000,,,,,,,-219131.000,,
NetIncomeLoss,-2646.000,-650.000,-650.000,,-2598.000,-2548.000,-1047.000,-1820.000,-1148.000,-469.000,-468.000,-469.000,-1149.000,-469.000,-9821.000,-1255507.000,-700362.000,-807442.000
OperatingExpenses,,,,,,2548.000,1047.000,,1148.000,469.000,468.000,469.000,1149.000,469.000,9821.000,1315334.000,742685.000,811420.000
OperatingIncomeLoss,-2646.000,-650.000,,,-2598.000,-2548.000,-1047.000,-1820.000,-1148.000,-469.000,-468.000,-469.000,-1149.000,-469.000,-9821.000,-1223813.000,-665164.000,-761693.000
OtherExpenses,,,,,,,,,,,,,,,,0.000,-450.000,0.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,,,,,,,,,,,,,,,,1393.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,,,,620000.000,,
ProfessionalFees,2646.000,650.000,650.000,5134.000,2498.000,2548.000,1047.000,1820.000,1048.000,469.000,468.000,469.000,469.000,469.000,5812.000,,,
RelatedPartyTransactionRate,,,,,,,,,,,,,,,,0.060,,
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,,,,-2598.000,,
RepaymentsOfNotesPayable,,,,,,,,,,,,,,,,32373.000,,
Revenues,,,,,,,,,,,,,,,,122185.000,111454.000,94552.000
SalesRevenueNet,,,,,,,,,,,,,,,,122185.000,111454.000,94552.000
SellingAndMarketingExpense,,,,,,,,,,,,,,,,456521.000,209917.000,294401.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,,,,,,,,,,,,,,,30000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000.000,,,,10000.000,10000.000,10000.000,-20000.000,10000.000,10000.000,10000.000,-20000.000,10000.000,10000.000,10000.000,28128077.000,31103771.000,31619465.000
WeightedAverageNumberOfSharesOutstandingBasic,,10000.000,10000.000,,,,,,,,,,,,,,,
