,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,22000.000,,,,55000.000,,,,79000.000,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,8000.000,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,,323000.000,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,8000.000,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,-328000.000,,,,-49000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,12000.000,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,909000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,867000.000,,,
BankOwnedLifeInsuranceIncome,,,,,,98000.000,100000.000,102000.000,102000.000,99000.000,100000.000,103000.000,102000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,0.950,0.010,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,1561000.000,13000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-18489000.000,,,,-35995000.000,,,,-8902000.000,,,
ComprehensiveIncomeNetOfTax,,1126000.000,1692000.000,1136000.000,1515000.000,1442000.000,1155000.000,-247000.000,1349000.000,1441000.000,1627000.000,1615000.000,2045000.000
DepreciationDepletionAndAmortization,,649000.000,,,,686000.000,,,,564000.000,,,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,,,,,,-186000.000,,,
DividendsShareBasedCompensation,,-3000.000,,,,,,,,,,,
DividendsShareBasedCompensationCash,,,,,,,,,,-2000.000,,,
EarningsPerShareBasic,0.890,0.740,1.150,0.740,0.980,0.970,0.950,0.010,0.940,0.870,0.850,1.080,1.100
EarningsPerShareDiluted,0.880,0.740,1.150,0.740,0.980,0.970,0.950,0.010,0.940,0.870,0.850,1.080,1.100
FairValueInputsDiscountRate,,,,,,0.081,,,,0.079,,,
FederalDepositInsuranceCorporationPremiumExpense,59000.000,107000.000,105000.000,123000.000,129000.000,101000.000,110000.000,100000.000,141000.000,135000.000,144000.000,145000.000,99000.000
FeesAndCommissionsMortgageBanking,,,,,,396000.000,558000.000,384000.000,253000.000,316000.000,274000.000,375000.000,408000.000
ForeclosedRealEstateExpense,66000.000,233000.000,4000.000,330000.000,6000.000,6000.000,144000.000,144000.000,134000.000,36000.000,38000.000,47000.000,112000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,6000.000,,,
GainLossOnSaleOfSecuritiesNet,0.000,,,,,12000.000,,,,,,,
GainLossOnSalesOfLoansNet,,-349000.000,,,,453000.000,,,,223000.000,,,
GainsLossesOnSalesOfOtherRealEstate,,,-16000.000,-280000.000,,19000.000,,,,4000.000,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,189000.000,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,2039000.000,1779000.000,2974000.000,1747000.000,2044000.000,2211000.000,2272000.000,-324000.000,2248000.000,2065000.000,2013000.000,2614000.000,2654000.000
IncomeTaxExpenseBenefit,645000.000,599000.000,1056000.000,521000.000,359000.000,602000.000,711000.000,-337000.000,687000.000,615000.000,610000.000,832000.000,849000.000
IncomeTaxesPaidNet,,310000.000,,,,48000.000,,,,150000.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,-111000.000,,,,232000.000,,,,180000.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,,,,,-1126000.000,,,
IncreaseDecreaseInOperatingLiabilities,,-1445000.000,,,,-882000.000,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,210000.000,,,,-435000.000,,,,-37000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,23.000,,,,,,,,,,
InformationTechnologyAndDataProcessing,,,,,,477000.000,477000.000,449000.000,459000.000,614000.000,615000.000,503000.000,492000.000
InsuranceCommissionsAndFees,198000.000,138000.000,238000.000,186000.000,174000.000,287000.000,204000.000,204000.000,249000.000,244000.000,249000.000,225000.000,228000.000
InterestAndDividendIncomeOperating,7095000.000,6695000.000,6679000.000,6933000.000,6937000.000,6624000.000,6692000.000,6772000.000,6728000.000,6405000.000,6618000.000,6833000.000,6762000.000
InterestAndFeeIncomeLoansAndLeases,6140000.000,5841000.000,5785000.000,5965000.000,5867000.000,5687000.000,5781000.000,5865000.000,5793000.000,5455000.000,5609000.000,5821000.000,5749000.000
InterestExpense,2228000.000,1879000.000,1799000.000,1770000.000,1643000.000,1423000.000,1375000.000,1350000.000,1363000.000,1231000.000,1168000.000,1099000.000,988000.000
InterestExpenseBorrowings,,,,,,157000.000,168000.000,165000.000,160000.000,155000.000,155000.000,154000.000,96000.000
InterestExpenseDeposits,1375000.000,1152000.000,1070000.000,1037000.000,902000.000,780000.000,761000.000,738000.000,772000.000,712000.000,717000.000,703000.000,703000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,,,,,,330000.000,324000.000,323000.000,308000.000,242000.000,174000.000,118000.000,67000.000
InterestExpenseJuniorSubordinatedDebentures,85000.000,85000.000,85000.000,86000.000,86000.000,84000.000,85000.000,86000.000,86000.000,84000.000,85000.000,86000.000,
InterestExpenseLoansFromOtherFederalHomeLoanBanks,464000.000,352000.000,353000.000,356000.000,,,,,,,,,
InterestExpenseOther,162000.000,148000.000,149000.000,150000.000,,,,,,,,,
InterestExpenseSubordinatedNotesAndDebentures,142000.000,142000.000,142000.000,141000.000,153000.000,72000.000,37000.000,38000.000,37000.000,38000.000,37000.000,38000.000,37000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,4507000.000,4656000.000,4715000.000,5163000.000,4834000.000,4878000.000,4965000.000,2082000.000,5365000.000,5034000.000,5310000.000,5594000.000,5634000.000
InterestIncomeExpenseNet,4867000.000,4816000.000,4880000.000,5163000.000,5294000.000,5201000.000,5317000.000,5422000.000,5365000.000,5174000.000,5450000.000,5734000.000,5774000.000
InterestIncomeSecuritiesTaxExempt,280000.000,263000.000,299000.000,372000.000,359000.000,373000.000,377000.000,383000.000,378000.000,381000.000,374000.000,377000.000,372000.000
InterestIncomeSecuritiesTaxable,658000.000,572000.000,575000.000,578000.000,677000.000,541000.000,516000.000,509000.000,532000.000,549000.000,613000.000,617000.000,619000.000
InterestPaid,,1924000.000,,,,1559000.000,,,,1282000.000,,,
LaborAndRelatedExpense,2210000.000,2163000.000,2217000.000,2329000.000,2460000.000,2298000.000,2280000.000,2031000.000,2460000.000,2326000.000,2467000.000,2489000.000,2597000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,,-101000.000,,,,,,,,,,,
MarketingAndAdvertisingExpense,90000.000,58000.000,106000.000,71000.000,92000.000,78000.000,76000.000,80000.000,101000.000,57000.000,118000.000,82000.000,119000.000
MortgageServicingRightsMSRImpairmentRecovery,,,,,,-123000.000,,,,2000.000,,,
NetCashProvidedByUsedInFinancingActivities,,-15758000.000,,,,-27047000.000,,,,-18154000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-15758000.000,,,,-27047000.000,,,,-18154000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-3084000.000,,,,-10063000.000,,,,8784000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-3084000.000,,,,-10063000.000,,,,8784000.000,,,
NetCashProvidedByUsedInOperatingActivities,,353000.000,,,,1115000.000,,,,468000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,353000.000,,,,1115000.000,,,,468000.000,,,
NetChangeInterestBearingDepositsDomestic,,-2157000.000,,,,-18943000.000,,,,5998000.000,,,
NetChangeNoninterestBearingDepositsDomestic,,-12846000.000,,,,-15267000.000,,,,-16198000.000,,,
NetIncomeLoss,1394000.000,1180000.000,1918000.000,1226000.000,1685000.000,1609000.000,1561000.000,13000.000,1561000.000,1450000.000,1403000.000,1782000.000,1805000.000
NoninterestExpense,3835000.000,4119000.000,4064000.000,4860000.000,4349000.000,4082000.000,4216000.000,3817000.000,4391000.000,4289000.000,4666000.000,4461000.000,4504000.000
NoninterestIncome,1367000.000,1242000.000,2323000.000,1444000.000,1559000.000,1415000.000,1523000.000,1411000.000,1274000.000,1320000.000,1369000.000,1481000.000,1524000.000
NoninterestIncomeOther,352000.000,289000.000,281000.000,270000.000,291000.000,261000.000,274000.000,299000.000,260000.000,305000.000,327000.000,330000.000,350000.000
OccupancyNet,384000.000,406000.000,396000.000,408000.000,412000.000,497000.000,419000.000,408000.000,438000.000,475000.000,432000.000,454000.000,467000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,,,,,,1000.000,52000.000,-23000.000,-1000.000,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,,-290000.000,-676000.000,-428000.000,-351000.000,-16000.000,369000.000,-276000.000,398000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,,-372000.000,-146000.000,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-9000.000,224000.000,-167000.000,240000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,,-12000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,-7000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,-5000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,-47000.000,-47000.000,,-46000.000,-48000.000,-46000.000,-48000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,-29000.000,-28000.000,,-28000.000,-29000.000,-28000.000,-29000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,-18000.000,-19000.000,,-18000.000,-19000.000,-18000.000,-19000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,43000.000,43000.000,,45000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,25000.000,26000.000,26000.000,27000.000,27000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,17000.000,17000.000,,18000.000,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,-123000.000,-270000.000,-168000.000,-139000.000,-7000.000,145000.000,-109000.000,158000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,-146000.000,-56000.000,,,,,,,,,
OtherComprehensiveIncomeLossTransfersFromHeldToMaturityToAvailableForSaleSecuritiesNetOfTax,,,,,,-68000.000,-123000.000,16000.000,-61000.000,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesBeforeTax,,,-119000.000,-110000.000,,-112000.000,-210000.000,3000.000,-101000.000,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesTax,,,-46000.000,-44000.000,,-44000.000,-87000.000,-13000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,-170000.000,-106000.000,,8000.000,129000.000,-62000.000,0.000,-14000.000,-48000.000,33000.000,-44000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-10000.000,-103000.000,-64000.000,-2000.000,7000.000,77000.000,-39000.000,1000.000,-8000.000,-29000.000,20000.000,-27000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,-67000.000,-42000.000,,,,,,-6000.000,-19000.000,13000.000,-17000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-126000.000,27000.000,,-219000.000,-642000.000,-416000.000,-297000.000,39000.000,450000.000,-272000.000,476000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,2000.000,-76000.000,14000.000,-131000.000,-126000.000,-389000.000,-265000.000,-181000.000,24000.000,273000.000,-165000.000,288000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,-50000.000,13000.000,,-93000.000,-253000.000,-151000.000,-116000.000,15000.000,177000.000,-107000.000,188000.000
OtherInterestAndDividendIncome,17000.000,19000.000,20000.000,18000.000,34000.000,23000.000,18000.000,15000.000,25000.000,20000.000,22000.000,18000.000,22000.000
