,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,500000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,700000.000,,,,600000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,824593.000,821843.000,,1245554.000,1457913.000,821436.000,-2266226.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4900000.000,,,,7500000.000,,,
ComprehensiveIncomeNetOfTax,4100000.000,7000000.000,-600000.000,1200000.000,1000000.000,2300000.000,1000000.000,2100000.000,2800000.000,2100000.000
CostOfServices,,,,,,,177900000.000,181200000.000,192200000.000,202600000.000
DeferredIncomeTaxExpenseBenefit,,,-300000.000,,,,800000.000,,,
DepreciationAndAmortization,1800000.000,1900000.000,1800000.000,1900000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2300000.000
DirectOperatingCosts,24500000.000,23100000.000,22300000.000,22600000.000,23300000.000,33400000.000,22900000.000,24100000.000,23200000.000,22800000.000
EarningsPerShareBasic,0.120,0.190,-0.010,0.040,0.030,0.060,0.040,0.050,0.080,0.060
EarningsPerShareDiluted,0.120,0.190,-0.010,0.040,0.030,0.060,0.040,0.050,0.080,0.060
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6800000.000,10900000.000,-500000.000,2200000.000,2000000.000,3800000.000,2100000.000,2800000.000,4600000.000,3900000.000
IncomeTaxExpenseBenefit,2600000.000,4300000.000,-200000.000,900000.000,900000.000,1600000.000,800000.000,900000.000,1800000.000,1900000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,6400000.000,,,,-26200000.000,,,
IncreaseDecreaseInAccountsReceivable,,,10400000.000,,,,-32500000.000,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,-100000.000,,,,-300000.000,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-500000.000,,,,-400000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,400000.000,,,,200000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,263813.000,293518.000,,333622.000,239044.000,353426.000,-561109.000
InterestExpense,700000.000,500000.000,500000.000,300000.000,300000.000,300000.000,300000.000,200000.000,400000.000,200000.000
NetCashProvidedByUsedInFinancingActivities,,,-100000.000,,,,-300000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-100000.000,,,,-300000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-1700000.000,,,,-2800000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1700000.000,,,,-2800000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-3100000.000,,,,10600000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3100000.000,,,,10600000.000,,,
NetIncomeLoss,4200000.000,6600000.000,-300000.000,1300000.000,1100000.000,2200000.000,1300000.000,1900000.000,2800000.000,2000000.000
OperatingExpenses,378800000.000,364400000.000,345900000.000,365800000.000,346600000.000,347800000.000,230300000.000,235000000.000,245000000.000,255800000.000
OperatingIncomeLoss,7500000.000,11400000.000,,2500000.000,2300000.000,,2400000.000,3000000.000,5000000.000,4100000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,,,,,,,-300000.000,200000.000,0.000,100000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,-300000.000,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-100000.000,-100000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-300000.000,,,,,,,
OtherOperatingIncome,,4800000.000,,,,,300000.000,200000.000,300000.000,200000.000
PaymentsForPurchaseOfOtherAssets,,,,,,,0.000,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,100000.000,,,,300000.000,,,
PaymentsToAcquireProductiveAssets,,,26500000.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,3400000.000,3000000.000,2900000.000,2100000.000,2800000.000,1700000.000,2100000.000,1000000.000
Revenues,,,,368600000.000,349100000.000,,233000000.000,,,
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,,-300000.000,-200000.000,,-300000.000,,,
SaleLeasebackTransactionCurrentPeriodGainRecognized,,,200000.000,,,,200000.000,,,
SaleLeasebackTransactionNetProceeds,,,28200000.000,,,,0.000,,,
SalesRevenueNet,,,,368600000.000,349100000.000,,232700000.000,,,
SalesRevenueServicesNet,386300000.000,375800000.000,345900000.000,368300000.000,348900000.000,351900000.000,232700000.000,238000000.000,250000000.000,259900000.000
SellingGeneralAndAdministrativeExpense,37000000.000,37500000.000,36000000.000,34200000.000,33500000.000,19700000.000,29800000.000,29900000.000,29900000.000,30600000.000
ShareBasedCompensation,,,700000.000,,,,600000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,,,4.840,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,4.300,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,,,6.590,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,0.008,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,,,,,,0.427,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,8000.000,,,
