,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfRegulatoryAsset,,,,,,,,,,,,,,4075000.000,,,,4107000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,107000.000,32000.000,43000.000,80000.000,-129000.000,44000.000,39000.000,80000.000,-145000.000,28000.000,35000.000,91000.000,-142000.000,22000.000,23000.000,159000.000,-199000.000,22000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-586000.000,,,,8458000.000,,,,-4316000.000,,,,110000.000,,,,37118000.000
CommonStockDividendsPerShareDeclared,0.445,0.455,0.455,0.455,0.465,0.460,0.460,0.460,0.470,0.465,0.465,0.465,0.465,0.468,0.468,0.470,0.464,0.470
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,36835000.000,2162000.000,-8785000.000,28894000.000,40446000.000
CostOfRevenue,37586000.000,142359000.000,59142000.000,33655000.000,138142000.000,155201000.000,58280000.000,32227000.000,119782000.000,125705000.000,62176000.000,35856000.000,,,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,,,,,,,,,,0.090,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,,,,,,,,,,0.032,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,23353000.000,,,,20445000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,12300000.000,,,,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,,,,,,,,,,,,16200000.000
DefinedContributionPlanCostRecognized,,500000.000,,,,500000.000,,,,1100000.000,,,,1400000.000,,,,1600000.000
DepreciationAndAmortization,18281000.000,18807000.000,18930000.000,18737000.000,19431000.000,19589000.000,19709000.000,19938000.000,19957000.000,20111000.000,20230000.000,20342000.000,20240000.000,20394000.000,20413000.000,20628000.000,20854000.000,21085000.000
DerivativeGainOnDerivative,,,1400000.000,,,8500000.000,4300000.000,500000.000,-2800000.000,,,,,,,,,
DerivativeLossOnDerivative,12700000.000,5400000.000,,2300000.000,,,,,,14100000.000,7900000.000,2300000.000,13400000.000,15500000.000,7592000.000,975000.000,2833000.000,300000.000
EarningsPerShareBasic,-0.390,1.400,0.080,-0.310,1.070,1.400,0.040,-0.320,1.040,1.040,0.080,-0.240,1.080,1.330,0.070,-0.290,1.020,1.410
EarningsPerShareDiluted,-0.390,1.400,0.080,-0.310,1.070,1.400,0.040,-0.320,1.040,1.040,0.080,-0.240,1.080,1.330,0.070,-0.290,1.010,1.400
EffectiveIncomeTaxRateContinuingOperations,,0.408,,,,0.416,0.421,0.436,-0.858,0.401,0.392,0.405,-0.798,0.409,0.406,0.405,-0.811,0.400
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.007,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.047,,,,,,,,,,,,,,,,
EnvironmentalExpenseAndLiabilities,,-4482000.000,,,,83252000.000,,,,-3315000.000,,,,-2665000.000,,,,0.000
