,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,44157000.000,51663000.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,35317000.000,34734000.000,38940000.000,,,,,,,,,,37010000.000,35756000.000,34694000.000,26026000.000,29667000.000,35892000.000,48856000.000,37950000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,29570.000,33462.000,37047.000,50160.000,36536.000,37008000.000,39319000.000,36684000.000,33984000.000,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
AdditionalPaidInCapital,274165000.000,273886000.000,273609000.000,273332000.000,273055000.000,272500.000,272277.000,271998.000,271720.000,271446.000,271169000.000,271876000.000,271649000.000,271427000.000,271203000.000,270976000.000,270749000.000,270527000.000,270303000.000,270076000.000,269849000.000,269627000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,3777000.000,3942000.000,,,,,,,,,,,,,1990000.000,1825000.000,1825000.000,1825000.000,1825000.000,1825000.000,1825000.000,1825000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,-2262.000,2263000.000,-1990000.000,-1990000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,-1990000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,,,,,,,1825000.000,,,,1825000.000,
Assets,1151581000.000,1160324000.000,1115059000.000,1093782000.000,1044265000.000,999611.000,969814.000,971246.000,897671.000,900404.000,881223000.000,895990000.000,,,1067994000.000,1076577000.000,1110204000.000,1102720000.000,1133360000.000,1151548000.000,1185914000.000,1227715000.000
AssetsNoncurrent,,,62204000.000,,,,,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,-115368000.000,,,,,,,,,
Cash,,,,,,7836.000,8994.000,9076.000,16086.000,18177.000,13382000.000,4285000.000,12201000.000,19605000.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7741000.000,19991000.000,7822000.000,17522000.000,6322000.000,7836.000,,,,,,,12201000.000,19605000.000,19128000.000,11958000.000,15171000.000,10213000.000,19953000.000,7339000.000,17506000.000,55282000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,19128000.000,11958000.000,15171000.000,10213000.000,19953000.000,7339000.000,17506000.000,55282000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,100000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,8413669.000,8413669.000,8413669.000,8413669.000,8413669.000,8413669.000,8413669.000,8413669.000,8413669.000,8413669.000,8413669.000,8717967.000,8717967.000,8717967.000,8717967.000,8717967.000,8717967.000,8717967.000,8717967.000,8717967.000,8717967.000,8717967.000
CommonStockSharesOutstanding,8413469.000,8413469.000,8413469.000,8413669.000,8413469.000,8413469.000,8413469.000,8413469.000,8413469.000,8413469.000,8413669.000,8717967.000,8717967.000,8717967.000,8717767.000,8717767.000,8717767.000,8717767.000,8717767.000,8717767.000,8717767.000,8717767.000
CommonStockValue,84000.000,84000.000,84000.000,84000.000,84000.000,84.000,84.000,84.000,84.000,84.000,84000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,,136000000.000,,,,78900000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,19962000.000,19835000.000,20005000.000,,,19510000.000,19210000.000,18046000.000
DeferredGainOnSaleOfProperty,,,,,,,,,,53096.000,53096000.000,53096000.000,,,,,,,,,,
DeferredRevenue,80709000.000,65607000.000,,,,53096.000,53096.000,53096.000,53096.000,,,,51356000.000,51356000.000,51356000.000,51356000.000,71021000.000,71031000.000,71045000.000,71054000.000,71065000.000,71075000.000
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,,,,,11984000.000,,,,14200000.000,
DeferredTaxAssetsGross,,,,,,,,,88859.000,,,,72289000.000,,,,41246000.000,,,,54215000.000,
DeferredTaxAssetsInvestments,,,,,,,,,-3045.000,,,,-4693000.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,71071.000,,,,56897000.000,,,,46497000.000,,,,42585000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,694000.000,,,,5432000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,,,,,,1900000.000,,,,1591000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,-88859.000,,,,-72289000.000,,,,41246000.000,,,,54215000.000,
DeferredTaxLiabilitiesInvestments,,,,,,,,,,,,,,,,,4709000.000,,,,4328000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,17912000.000,,,,7580000.000,
DevelopmentInProcess,,,,,,,,,,,,,,,3261000.000,7503000.000,18229000.000,26625000.000,46196000.000,52034000.000,25288000.000,40134000.000
DueFromRelatedParties,,,,,,,,,,,,,,,94080000.000,101031000.000,90515000.000,95638000.000,75615000.000,91367000.000,101649000.000,99714000.000
DueFromRelatedPartiesCurrent,,,,,,2279.000,7125.000,3856.000,52380.000,80139.000,74406000.000,71066000.000,58404000.000,47519000.000,,,,,,,,
DueToAffiliateCurrentAndNoncurrent,32742000.000,17465000.000,25915000.000,36276000.000,,,,,,,,,,,,,,,,,,
DueToRelatedParties,,,,,247000.000,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,2652000.000,2872000.000,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,0.020,,,,,,,,,,,,,,,,,
EquityMethodInvestments,8015000.000,6362000.000,6230000.000,5637000.000,4992000.000,5415.000,5740.000,5508.000,1697.000,,,,,,,,,,,,,
