,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-19000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1294000.000,,,,4471000.000,,,,3218000.000,,
AllocatedShareBasedCompensationExpense,,1900000.000,3895000.000,,4471000.000,4906000.000,4439000.000,3654000.000,3218000.000,3207000.000,3247000.000
AmortizationOfIntangibleAssets,3484000.000,,,,7264000.000,,,,7509000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,361000.000,1992000.000,,2405000.000,2985000.000,2748000.000,-5422000.000,2619000.000,2729000.000,1422000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,,,600000.000,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,-0.350,,,0.020,-7.960,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,-0.350,,,0.020,-7.960,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-9629000.000,,,453000.000,-219731000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,95003000.000,,,96728000.000,94125000.000,,,,
BusinessCombinationIntegrationRelatedCosts,,,10571000.000,,1470000.000,2707000.000,1379000.000,2957000.000,2662000.000,1025000.000,3677000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,9322000.000,,,,-19704000.000,,,,-37190000.000,,
ComprehensiveIncomeNetOfTax,,,-9202000.000,,3614000.000,-3230000.000,-217337000.000,-20756000.000,-2811000.000,634000.000,1626000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,12764000.000,10264000.000,,,,,,,,,
CostOfServicesExcludingDepreciationDepletionAndAmortization,,22935000.000,28292000.000,,32980000.000,35381000.000,34697000.000,34220000.000,33385000.000,34073000.000,33649000.000
DeferredIncomeTaxExpenseBenefit,2686000.000,,,,,,,,,,
Depreciation,3553000.000,,,,5965000.000,,,,7495000.000,,
DepreciationDepletionAndAmortization,7037000.000,7534000.000,13514000.000,10651000.000,13229000.000,13632000.000,14542000.000,15897000.000,15004000.000,13731000.000,13626000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,-600000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,-189000.000,,,,,
EarningsPerShareBasic,0.450,0.370,-0.150,0.220,0.040,-0.010,-7.960,-0.800,-0.040,0.090,-0.030
EarningsPerShareDiluted,0.450,0.370,-0.150,0.210,0.040,-0.010,-7.960,-0.800,-0.040,0.090,-0.030
EffectOfExchangeRateOnCashAndCashEquivalents,85000.000,,,,580000.000,,,,-946000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.447,,,,0.103,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,
FiniteLivedIntangibleAssetsAmortizationExpense,,,8400000.000,,,,,,,,
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,,,,200000.000,282000.000,214000.000
GeneralAndAdministrativeExpense,8620000.000,12674000.000,14289000.000,12446000.000,13164000.000,13701000.000,13959000.000,12424000.000,10311000.000,11147000.000,11252000.000
GoodwillImpairmentLoss,,,,,,,208166000.000,,,,
GoodwillTranslationAdjustments,,,,,456000.000,,,,382000.000,,
IncomeLossFromContinuingOperations,,,-3925000.000,,1279000.000,518000.000,-219727000.000,-20825000.000,-1128000.000,2598000.000,-866000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,21132000.000,18345000.000,-3998000.000,17278000.000,2312000.000,975000.000,-209083000.000,-5510000.000,-1257000.000,4565000.000,-1174000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,10498000.000,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,0.380,-0.140,,0.050,0.020,-7.960,-0.800,-0.040,0.090,-0.030
IncomeLossFromContinuingOperationsPerDilutedShare,,0.380,-0.140,,0.050,0.020,-7.960,-0.800,-0.040,0.090,-0.030
IncomeLossFromDiscontinuedOperationsNetOfTax,,-285000.000,-134000.000,,-291000.000,-789000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.010,-0.010,,-0.010,-0.030,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.010,-0.010,,-0.010,-0.030,,,,,
IncomeTaxExpenseBenefit,8453000.000,7847000.000,-73000.000,9993000.000,1033000.000,457000.000,10644000.000,15315000.000,-129000.000,1967000.000,-308000.000
IncomeTaxesPaidNet,3279000.000,,,,3619000.000,,,,-1420000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-2569000.000,,,,-11453000.000,,,,-5198000.000,,
IncreaseDecreaseInAccountsReceivable,-7557000.000,,,,-10102000.000,,,,-6530000.000,,
IncreaseDecreaseInDeferredRevenue,291000.000,,,,-377000.000,,,,295000.000,,
IncreaseDecreaseInOtherOperatingAssets,1025000.000,,,,4606000.000,,,,-68000.000,,
InterestAndDebtExpense,,183000.000,6477000.000,,,,,,,,
InterestAndOtherIncome,,,,,10000.000,-364000.000,,,174000.000,-97000.000,-518000.000
InterestExpense,49000.000,,,,8093000.000,7838000.000,7835000.000,7563000.000,8961000.000,8435000.000,8446000.000
InterestExpenseOther,,183000.000,6277000.000,,,,,,,,
InterestPaidNet,11000.000,,,,7238000.000,,,,6551000.000,,
NetCashProvidedByUsedInFinancingActivities,-16462000.000,,,,-26267000.000,,,,-51217000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-16462000.000,,,,-26267000.000,,,,-51217000.000,,
NetCashProvidedByUsedInInvestingActivities,-2759000.000,,,,-6048000.000,,,,-6600000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2759000.000,,,,-6048000.000,,,,-6600000.000,,
NetCashProvidedByUsedInOperatingActivities,28458000.000,,,,12031000.000,,,,21573000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,28458000.000,,,,12031000.000,,,,21573000.000,,
NetIncomeLoss,,,-4059000.000,,988000.000,-271000.000,-219727000.000,-20825000.000,-1128000.000,2598000.000,-866000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,10163000.000,,,,,,,,,
OperatingExpenses,21032000.000,26403000.000,53539000.000,50277000.000,49474000.000,51778000.000,260023000.000,65237000.000,51062000.000,49146000.000,48691000.000
OperatingIncomeLoss,21073000.000,18514000.000,2763000.000,25959000.000,10395000.000,9177000.000,-200902000.000,4153000.000,7530000.000,13097000.000,7790000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-238000.000,,,,,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,368000.000,-371000.000,-440000.000,164000.000,86000.000,-126000.000,763000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,,,340000.000,-514000.000,296000.000,535000.000,-47000.000,-164000.000,-88000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,85000.000,51000.000,-4726000.000,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,1918000.000,-2074000.000,2534000.000,-630000.000,-1722000.000,-1674000.000,1817000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-1683000.000,-1964000.000,2492000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,2626000.000,-2959000.000,2390000.000,69000.000,-1683000.000,-1964000.000,2492000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,-179000.000,,,,,,,,
OtherCostOfServices,1361000.000,258000.000,,,,,,,,,
OtherNoncashIncomeExpense,,,,,-230000.000,,,,-385000.000,,
OtherNonoperatingIncomeExpense,,,,,,,-346000.000,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,13000.000,,,,-8000.000,,
PaymentsForRepurchaseOfCommonStock,16571000.000,,,,,,,,,,
PaymentsForSoftware,1368000.000,,,,2940000.000,,,,3844000.000,,
PaymentsToAcquireEquityMethodInvestments,,,,,1000000.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,1420000.000,,,,5445000.000,,,,3078000.000,,
ProceedsFromIssuanceOfCommonStock,208000.000,,,,91000.000,,,,93000.000,,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,,,,,3350000.000,,,,314000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,29000.000,,,,,,,,,,
ProfitLoss,12679000.000,10213000.000,,,,,,,,,
ProvisionForDoubtfulAccounts,527000.000,,,,603000.000,,,,770000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,99000.000,,,,133000.000,,,,85000.000,,
RepaymentsOfLongTermDebt,,,,,26225000.000,,,,51225000.000,,
ResearchAndDevelopmentExpense,2672000.000,2673000.000,5546000.000,6927000.000,6938000.000,6160000.000,5501000.000,5013000.000,5088000.000,5171000.000,4305000.000
Revenues,,,84594000.000,,,,,,,,
SalesRevenueNet,,,84594000.000,,,,,,,,
SalesRevenueServicesNet,64725000.000,67852000.000,84594000.000,107086000.000,92849000.000,96336000.000,93818000.000,103610000.000,91977000.000,96316000.000,90130000.000
SellingAndMarketingExpense,2703000.000,3522000.000,9619000.000,15705000.000,14673000.000,15578000.000,16476000.000,17519000.000,17997000.000,18072000.000,15831000.000
ShareBasedCompensation,1294000.000,,,,4471000.000,,,,3218000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,123000.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,,0.000,0.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,,6.300,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.590,0.600,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.024,0.016,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,22000.000,125000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,17.760,11.360,,,,,,,,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,85000.000,,,,83000.000,,,,87000.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,,,,6000.000,,
TreasuryStockValueAcquiredCostMethod,16571000.000,,,,,,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,,,,200000.000,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,,,,,,835000.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,331000.000,,,101000.000,,,,,232000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,28093000.000,27752000.000,27491000.000,-55576000.000,27311000.000,27458000.000,27600000.000,-54892000.000,27668000.000,27985000.000,27941000.000
WeightedAverageNumberOfSharesOutstandingBasic,27794000.000,27421000.000,27491000.000,-55190000.000,27210000.000,27458000.000,27600000.000,-54791000.000,27668000.000,27753000.000,27941000.000
WriteOffOfDeferredDebtIssuanceCost,,,200000.000,,,,,,,,
