,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,781000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,-42000.000,,,,229000.000,,,,458000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,5510000.000,,,,2667000.000,,,,2979000.000,,,,4191000.000,,,,5662000.000,,,,6635000.000,,,,10682000.000,
AmortizationOfIntangibleAssets,,3275000.000,3275000.000,,3275000.000,,3275000.000,,3275000.000,3275000.000,3275000.000,3275000.000,3275000.000,3275000.000,3258000.000,3225000.000,3225000.000,3225000.000,3225000.000,3225000.000,3450000.000,3450000.000,3450000.000,3450000.000,3450000.000,3450000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,21900000.000,12000000.000,,10000000.000,10300000.000,10300000.000,-21000000.000,7500000.000,7100000.000,7100000.000,-15100000.000,4800000.000,4300000.000,4200000.000,-9400000.000,2300000.000,2300000.000,2300000.000,-5100000.000,100000.000,
AssetImpairmentCharges,726000.000,,,,5896000.000,,,,704000.000,,,,,,,,,,,,,,,,,
BusinessExitCosts,,6308000.000,101000.000,,4749000.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-177676000.000,,,,128664000.000,,,,188164000.000,,,,-312167000.000,,,,-238935000.000,,,,241535000.000,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,0.100,,0.050,0.050,0.050,0.080,0.080,0.080,0.080,0.090,0.090,0.090,0.090,0.090,0.090,0.090
ComprehensiveIncomeNetOfTax,-39568000.000,,,,-11609000.000,42494000.000,116691000.000,58883000.000,81810000.000,36565000.000,2281961000.000,219977000.000,74859000.000,41901000.000,140566000.000,217117000.000,54992000.000,103345000.000,107790000.000,228044000.000,83321000.000,117780000.000,128490000.000,273195000.000,91539000.000,100769000.000
CostOfRealEstateRevenue,685960000.000,793465000.000,944882000.000,1079370000.000,745563000.000,876990000.000,1044765000.000,1261013000.000,923488000.000,1011528000.000,1230070000.000,1249868000.000,833614000.000,959524000.000,1198908000.000,1374951000.000,854523000.000,958592000.000,1122175000.000,1541461000.000,1091357000.000,1378912000.000,1497039000.000,1652781000.000,1220906000.000,1637536000.000
CostsOfRealEstateServicesAndLandSales,930000.000,3787000.000,-2935000.000,57497000.000,33397000.000,7611000.000,21061000.000,32811000.000,22018000.000,20710000.000,49933000.000,11765000.000,5011000.000,6832000.000,3539000.000,8366000.000,13378000.000,5312000.000,3301000.000,13867000.000,2028000.000,4403000.000,11428000.000,14256000.000,3228000.000,87599000.000
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,,,,,,,,,,,,,,,,,,,,,,18237000.000,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,52086000.000,,,,40805000.000,,,,50026000.000,,,,39226000.000,
DepreciationAndAmortization,8970000.000,,,,7393000.000,,,,7339000.000,,,,5670000.000,,,,11062000.000,,,,13113000.000,,,,13209000.000,
Dividends,,,,,,,,,,,,,,,,,29449000.000,,,,31459000.000,,,,28838000.000,
DividendsCommonStockCash,,,,,,,,,,,,,19087000.000,,,,,,,,,,,,,
EarlyRepaymentOfSeniorDebt,,53000000.000,,,,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.100,-0.150,-0.340,0.040,-0.030,0.110,0.310,0.150,0.210,0.090,5.920,0.570,0.190,0.110,0.370,0.600,0.150,0.280,0.310,0.640,0.240,0.340,0.370,0.810,0.290,0.320
EarningsPerShareDiluted,-0.100,-0.150,-0.340,0.040,-0.030,0.110,0.300,0.160,0.210,0.090,5.870,0.550,0.190,0.110,0.370,0.590,0.150,0.280,0.300,0.630,0.240,0.340,0.370,0.800,0.280,0.320
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,0.399,,0.295,0.379,0.395,-0.714,-0.343,-0.178
EquityMethodInvestmentDividendsOrDistributions,411000.000,,,,3518000.000,,,,265000.000,,,,4753000.000,,,,0.000,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,,0.000,96400000.000,,0.000,434400000.000,27000000.000,0.000,245700000.000,0.000,0.000,0.000,,,,,,,,,,
FairValueInputsDiscountRate,,,,,,,0.120,,,,,,,,,,,,,,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,200000.000,900000.000,,200000.000,-2000000.000,4400000.000,-3800000.000,700000.000,800000.000,-300000.000,500000.000,100000.000,-900000.000,1100000.000,-600000.000,1000000.000,400000.000,-1000000.000,2400000.000,-2000000.000,-2200000.000
FinancialServicesCosts,20473000.000,39053000.000,19249000.000,58891000.000,22009000.000,20327000.000,20578000.000,72597000.000,22588000.000,23035000.000,23244000.000,23512000.000,3322000.000,22114000.000,22623000.000,23180000.000,22541000.000,20767000.000,24602000.000,14137000.000,26119000.000,26180000.000,26906000.000,29368000.000,28367000.000,28478000.000
FinancialServicesRevenue,21435000.000,22381000.000,27904000.000,31374000.000,28852000.000,36251000.000,47264000.000,48521000.000,36873000.000,39362000.000,34336000.000,30380000.000,24895000.000,31198000.000,33452000.000,36093000.000,27598000.000,30754000.000,38967000.000,43434000.000,35848000.000,43082000.000,48020000.000,54176000.000,41767000.000,47275000.000
GainLossOnSaleOfMortgageLoans,,12300000.000,16100000.000,,19000000.000,24100000.000,33900000.000,32200000.000,23900000.000,24400000.000,18100000.000,13900000.000,12900000.000,17500000.000,18000000.000,18800000.000,16200000.000,17600000.000,23400000.000,23600000.000,21500000.000,25800000.000,30100000.000,32200000.000,25300000.000,27700000.000
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,,,,,,,,,,,,,,19800000.000
