,2011-12-31,2012-12-31
AccretionExpense,14600000.000,21500000.000
AdjustmentForAmortization,354300000.000,481100000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,39800000.000,48100000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,372900000.000,567500000.000
AmortizationOfFinancingCosts,,40600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,100000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-73500000.000,109700000.000
ComprehensiveIncomeNetOfTax,186900000.000,210600000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1800000.000,1000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,185100000.000,211600000.000
CostOfGoodsSold,2564900000.000,3390400000.000
CostsAndExpenses,4048200000.000,5594100000.000
CurrentFederalTaxExpenseBenefit,301200000.000,328500000.000
CurrentForeignTaxExpenseBenefit,11800000.000,21300000.000
CurrentIncomeTaxExpenseBenefit,323800000.000,367800000.000
CurrentStateAndLocalTaxExpenseBenefit,10800000.000,18000000.000
DeferredFederalIncomeTaxExpenseBenefit,-53200000.000,-75500000.000
DeferredForeignIncomeTaxExpenseBenefit,-69800000.000,-151100000.000
DeferredIncomeTaxExpenseBenefit,-126900000.000,-221000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-3900000.000,5600000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,500000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.045
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.051
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.046
DefinedBenefitPlanBenefitsPaid,,200000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,600000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,400000.000
DefinedBenefitPlanInterestCost,,600000.000
Depreciation,93600000.000,97500000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-70400000.000
DerivativeLossOnDerivative,,70400000.000
EarningsPerShareBasic,2.100,0.770
EarningsPerShareDiluted,2.060,0.760
EffectOfExchangeRateOnCashAndCashEquivalents,-2900000.000,3300000.000
EffectiveIncomeTaxRateContinuingOperations,0.432,0.599
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.014,-0.016
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.074,-0.037
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseCharitableContributions,-0.004,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,0.029,0.059
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.006,0.026
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.024,0.055
EffectiveIncomeTaxRateReconciliationTaxSettlements,-0.014,-0.070
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,3960600000.000,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,500700000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,14600000.000,13700000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,14600000.000,13700000.000
GainLossOnDispositionOfAssets,,88700000.000
GainLossOnInvestments,800000.000,28800000.000
GainLossOnSaleOfInvestments,800000.000,28800000.000
GeneralAndAdministrativeExpense,353100000.000,624800000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,102800000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,731400000.000,730600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,456000000.000,245100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-275400000.000,-485500000.000
IncomeLossFromEquityMethodInvestments,-4500000.000,1300000.000
IncomeTaxExpenseBenefit,196900000.000,146800000.000
IncomeTaxesPaidNet,223400000.000,489000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,671800000.000,-222700000.000
IncreaseDecreaseInAccountsReceivable,590900000.000,-371100000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,85500000.000,-130600000.000
IncreaseDecreaseInDeferredRevenue,-8700000.000,-14900000.000
IncreaseDecreaseInInventories,282200000.000,6200000.000
IncreaseDecreaseInOtherOperatingAssets,33400000.000,-8700000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-43500000.000,41600000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,0.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2000000.000,2600000.000
InterestExpense,81800000.000,116700000.000
InterestOnConvertibleDebtNetOfTax,0.000,
InterestPaid,48900000.000,56700000.000
InvestmentIncomeInterest,2100000.000,2500000.000
LeaseAndRentalExpense,32400000.000,
MinorityInterestDecreaseFromRedemptions,,4900000.000
NetCashProvidedByUsedInFinancingActivities,16400000.000,5189600000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16400000.000,5189600000.000
NetCashProvidedByUsedInInvestingActivities,-719000000.000,-5749000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-719000000.000,-5749000000.000
NetCashProvidedByUsedInOperatingActivities,632000000.000,665800000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,632000000.000,665800000.000
NetIncomeLoss,260900000.000,97300000.000
NetIncomeLossAttributableToNoncontrollingInterest,-1800000.000,1000000.000
NonoperatingIncomeExpense,-80200000.000,-75700000.000
OperatingIncomeLoss,536200000.000,320800000.000
OperatingLeasesRentExpenseNet,,33100000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-64900000.000,113300000.000
OtherComprehensiveIncomeLossNetOfTax,,113300000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-74000000.000,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,800000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-8300000.000,
OtherNoncashIncomeExpense,200000.000,-3300000.000
OtherNonoperatingIncomeExpense,-500000.000,38500000.000
PaymentsForDerivativeInstrumentInvestingActivities,,156700000.000
PaymentsForProceedsFromOtherInvestingActivities,-2300000.000,-2800000.000
PaymentsForRepurchaseOfCommonStock,14200000.000,16100000.000
PaymentsOfDebtIssuanceCosts,,77800000.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,,4500000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,575100000.000,5742800000.000
PaymentsToAcquireEquityMethodInvestments,3600000.000,
PaymentsToAcquireIntangibleAssets,18700000.000,9000000.000
PaymentsToAcquireInvestments,,5200000.000
PaymentsToAcquireMarketableSecurities,10000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,126700000.000,137500000.000
PaymentsToMinorityShareholders,5600000.000,
PensionContributions,,3500000.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,232500000.000
ProceedsFromIssuanceOfLongTermDebt,,5665500000.000
ProceedsFromLinesOfCredit,400000000.000,375000000.000
