,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdditionsToContractHoldersFunds,2176000000.000,2158000000.000,2174000000.000,1184000000.000,1052000000.000,1049000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-400000.000,6000000.000,30000000.000,32000000.000,46000000.000,30000000.000
AllocatedShareBasedCompensationExpense,64000000.000,86000000.000,93000000.000,88000000.000,81000000.000,80000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,27200000.000,20400000.000,8800000.000,3000000.000,2200000.000,3800000.000
AssumedPremiumsEarned,,,131000000.000,674000000.000,890000000.000,863000000.000
AssumedPremiumsEarnedPropertyAndCasualty,24000000.000,33000000.000,,,,
AssumedPremiumsWrittenPropertyAndCasualty,22000000.000,35000000.000,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,1492000000.000,2668000000.000,-2852000000.000,478000000.000,-2148000000.000,745000000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,428000000.000,1434000000.000,-1188000000.000,280000000.000,-1306000000.000,433000000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,232000000.000,769000000.000,-639000000.000,149000000.000,-702000000.000,233000000.000
BenefitsLossesAndExpenses,31679000000.000,30027000000.000,30423000000.000,30929000000.000,32374000000.000,33785000000.000
CashPeriodIncreaseDecrease,214000000.000,30000000.000,-131000000.000,-18000000.000,-162000000.000,-59000000.000
CededPremiumsEarned,,,1708000000.000,1446000000.000,1338000000.000,1296000000.000
CededPremiumsEarnedPropertyAndCasualty,1098000000.000,1090000000.000,,,,
CededPremiumsWrittenPropertyAndCasualty,1108000000.000,1111000000.000,,,,
CommonStockDividendsPerShareCashPaid,0.840,0.880,,,,
CommonStockDividendsPerShareDeclared,0.840,0.880,1.000,1.120,1.200,1.320
ComprehensiveIncomeNetOfTax,965000000.000,3452000000.000,2151000000.000,2365000000.000,855000000.000,2216000000.000
CurrentIncomeTaxExpenseBenefit,14000000.000,295000000.000,869000000.000,1123000000.000,1033000000.000,654000000.000
DeferredIncomeTaxExpenseBenefit,158000000.000,705000000.000,247000000.000,263000000.000,78000000.000,223000000.000
DeferredPolicyAcquisitionCostAmortizationExpense,4233000000.000,3884000000.000,4002000000.000,4135000000.000,4364000000.000,4550000000.000
DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAdditions,4066000000.000,3902000000.000,4267000000.000,4350000000.000,4596000000.000,4717000000.000
DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAmortization,4233000000.000,,,,,
DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAmortization1,,3884000000.000,4002000000.000,4135000000.000,,4550000000.000
DeferredSalesInducementsAdditions,7000000.000,22000000.000,24000000.000,4000000.000,3000000.000,1000000.000
DefinedContributionPlanCostRecognized,48000000.000,52000000.000,54000000.000,75000000.000,79000000.000,80000000.000
DepositAssetsOrLiabilitiesAmortizationExpenseFromExpirations,867000000.000,138000000.000,,,,
Depreciation,222000000.000,214000000.000,208000000.000,228000000.000,255000000.000,267000000.000
DepreciationAmortizationAndAccretionNet,252000000.000,388000000.000,368000000.000,366000000.000,371000000.000,382000000.000
DerivativeGainLossOnDerivativeNet,-291000000.000,-11000000.000,-6000000.000,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-454000000.000,277000000.000,115000000.000,-2000000.000,-18000000.000,11000000.000
DirectPremiumsEarned,,,31547000000.000,31858000000.000,32915000000.000,34015000000.000
DirectPremiumsEarnedPropertyAndCasualty,27016000000.000,27794000000.000,,,,
DirectPremiumsWrittenPropertyAndCasualty,27066000000.000,28103000000.000,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,-15000000.000,18000000.000,-688000000.000,-74000000.000,3000000.000,5000000.000
EarningsPerShareBasic,1.510,4.710,4.870,6.370,5.120,4.720
EarningsPerShareDiluted,1.510,4.680,4.810,6.270,5.050,4.670
EffectiveIncomeTaxRateContinuingOperations,0.179,0.303,0.329,0.327,0.339,0.319
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationDeductionsDividends,-0.018,-0.005,0.006,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.012,0.003,0.005,0.002,0.008,-0.007
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,-0.008,-0.001,,,,
EffectiveIncomeTaxRateReconciliationTaxCredits,-0.021,-0.014,0.022,0.007,0.009,0.012
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,-0.136,-0.030,0.018,0.009,0.010,0.012
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,21000000.000,30000000.000,32000000.000,30000000.000,28000000.000,28000000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,10000000.000,28000000.000,65000000.000,73000000.000,82000000.000,61000000.000
