,2013-03-31,2014-12-31
AccruedLiabilitiesCurrentAndNoncurrent,229380.000,305060.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1415000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-13223.000
AdditionalPaidInCapital,,14749852.000
Assets,62312617.000,60464266.000
AssetsFairValueDisclosureRecurring,,8540000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,718000.000,8430000.000
AvailableForSaleSecurities,889044.000,8539892.000
AvailableForSaleSecuritiesAmortizedCost,847000.000,8560000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,4097000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,4036000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,0.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,0.000
AvailableForSaleSecuritiesDebtSecurities,760000.000,8410000.000
AvailableForSaleSecuritiesFairValueDisclosure,889000.000,
AvailableforsaleSecuritiesGrossUnrealizedGain,42000.000,
CapitalToRiskWeightedAssets,0.104,
CashAndCashEquivalentsAtCarryingValue,8360797.000,3236582.000
CashAndDueFromBanks,2168537.000,1919494.000
CashCashEquivalentsAndFederalFundsSold,8360797.000,3236582.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,2000000.000,2000000.000
CommonStockSharesIssued,876921.000,876921.000
CommonStockSharesOutstanding,876921.000,876921.000
CommonStockValue,8769.000,
CommonStockValueOutstanding,,10686.000
DeferredTaxAssetsLiabilitiesNet,,7000.000
DeferredTaxAssetsOperatingLossCarryforwards,,3233000.000
DeferredTaxAssetsOther,,373000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,7000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,161000.000
DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,,7000.000
DeferredTaxAssetsValuationAllowance,,3774000.000
Deposits,58156639.000,56962313.000
DepositsSavingsDeposits,14408563.000,12091282.000
DueFromBanks,,100000.000
FederalFundsSold,5886000.000,1007000.000
FinancingReceivableAllowanceForCreditLosses,937000.000,735000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,403000.000,461000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,534000.000,274000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,38956000.000,38856000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,2022000.000,2005000.000
FinancingReceivableRecordedInvestmentCurrent,36140000.000,37798000.000
