,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6025000.000,2185000.000,3909000.000,4597000.000
AdditionalPaidInCapital,280429000.000,281262000.000,281922000.000,282823000.000
Assets,11828208000.000,7565821000.000,6197406000.000,6962828000.000
AssetsHeldForSaleAtCarryingValue,,612774000.000,1250946000.000,1683918000.000
CashAndCashEquivalentsAtCarryingValue,85214000.000,55768000.000,43509000.000,22599000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,65265000.000,125482000.000,27048000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,5747924000.000,2620621000.000,2529301000.000,2719217000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,32213000.000,32262000.000,32388000.000,32798000.000
CommonStockSharesOutstanding,28585000.000,27623000.000,27733000.000,28010000.000
CommonStockValue,322000.000,323000.000,324000.000,328000.000
DepositsWithClearingOrganizationsAndOthersSecurities,528735000.000,431116000.000,496775000.000,555629000.000
DueFromCorrespondentBrokers,159290000.000,176367000.000,74521000.000,82108000.000
DueToCorrespondentBrokers,429645000.000,363527000.000,124863000.000,129546000.000
FinancialInstrumentsOwnedAtFairValue,245210000.000,260517000.000,34686000.000,32201000.000
FinancialInstrumentsSoldNotYetPurchasedAtFairValue,112306000.000,106481000.000,499000.000,571000.000
Liabilities,11556856000.000,7312254000.000,6121821000.000,6934278000.000
LiabilitiesAndStockholdersEquity,11828208000.000,7565821000.000,6197406000.000,6962828000.000
LiabilitiesOfAssetsHeldForSale,,590216000.000,1199362000.000,1636415000.000
NotesPayable,286960000.000,288121000.000,271302000.000,265454000.000
OtherAssets,340584000.000,322805000.000,71374000.000,76318000.000
PayablesToBrokerDealersAndClearingOrganizations,660221000.000,348342000.000,133110000.000,354847000.000
PayablesToCustomers,8474387000.000,5027630000.000,3692140000.000,3806637000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,,
PreferredStockSharesOutstanding,0.000,,,
PreferredStockValue,0.000,,,
PropertyPlantAndEquipmentNet,37710000.000,32812000.000,22452000.000,20246000.000
ReceivablesFromBrokersDealersAndClearingOrganizations,414041000.000,370748000.000,146313000.000,395381000.000
ReceivablesFromCustomers,3021241000.000,1863664000.000,983420000.000,1012107000.000
RetainedEarningsAccumulatedDeficit,39605000.000,27471000.000,-152875000.000,-201349000.000
SecuritiesBorrowed,1248259000.000,818629000.000,544109000.000,363104000.000
SecuritiesLoaned,1097291000.000,506516000.000,549166000.000,577353000.000
ShortTermBankLoansAndNotesPayable,421524000.000,0.000,80800000.000,88500000.000
StockholdersEquity,271352000.000,253567000.000,75585000.000,28550000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,271352000.000,253567000.000,75585000.000,28550000.000
TreasuryStockShares,3628000.000,4639000.000,4655000.000,4788000.000
TreasuryStockValue,55029000.000,57674000.000,57695000.000,57849000.000
