,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2433000.000,3915000.000,4234000.000,6521000.000,1543000.000,3474000.000,2039000.000,6223000.000,2950000.000
AccountsReceivableNetCurrent,6963000.000,12183000.000,7373000.000,15405000.000,5937000.000,18088000.000,7692000.000,10448000.000,7248000.000
AccountsReceivableRelatedPartiesCurrent,5278000.000,10331000.000,5461000.000,4455000.000,3662000.000,13365000.000,4816000.000,4102000.000,3604000.000
AccruedLiabilitiesCurrent,42466000.000,46240000.000,41774000.000,47932000.000,44038000.000,47942000.000,51748000.000,50914000.000,49179000.000
AccruedProfessionalFeesCurrent,3271000.000,1121000.000,1764000.000,1662000.000,1338000.000,1041000.000,1730000.000,1252000.000,1434000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,47727000.000,,,,53639000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-738000.000,-623000.000,-1614000.000,-1651000.000,-1704000.000,-1024000.000,-1333000.000,-960000.000,-1020000.000
AdditionalPaidInCapital,553411000.000,565229000.000,574979000.000,586647000.000,,,,,
AdditionalPaidInCapitalCommonStock,,,,,593935000.000,605089000.000,614787000.000,625903000.000,634980000.000
Assets,435540000.000,541395000.000,499247000.000,470574000.000,442535000.000,499129000.000,486213000.000,469552000.000,441756000.000
AssetsCurrent,155400000.000,263579000.000,232573000.000,200564000.000,184001000.000,252309000.000,253462000.000,266516000.000,256581000.000
AssetsFairValueDisclosure,163095000.000,278082000.000,254009000.000,237206000.000,199224000.000,264962000.000,247915000.000,244950000.000,209898000.000
AvailableForSaleSecurities,153840000.000,150439000.000,140847000.000,159567000.000,154463000.000,151645000.000,142252000.000,150407000.000,125979000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,865000.000,362000.000,383000.000,125000.000,634000.000,1024000.000,794000.000,439000.000,431000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,74000.000,166000.000,179000.000,475000.000,75000.000,5000.000,7000.000,49000.000,216000.000
AvailableForSaleSecuritiesAmortizedCost,153049000.000,150243000.000,140643000.000,159917000.000,153904000.000,150626000.000,141465000.000,150017000.000,125764000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,12797000.000,,,,67075000.000,
AvailableForSaleSecuritiesDebtSecurities,,,,134318000.000,,,,127720000.000,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,14322000.000,12129000.000,12873000.000,27847000.000,32454000.000,40105000.000,43522000.000,79397000.000,72824000.000
AvailableForSaleSecuritiesEquitySecurities,,,,197000.000,,,,225000.000,
AvailableForSaleSecuritiesNoncurrent,139518000.000,138310000.000,127974000.000,131720000.000,122009000.000,111540000.000,98730000.000,71010000.000,53155000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,112516000.000,,,,98601000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,13699000.000,,,,13977000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,14689000.000,,,,14166000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,14468000.000,,,,14636000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,14252000.000,,,,14415000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,14030000.000,,,,14199000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,41378000.000,,,,27208000.000,
Cash,119114000.000,108893000.000,95488000.000,75685000.000,96198000.000,77094000.000,92620000.000,79239000.000,86679000.000
CashAndCashEquivalentsAtCarryingValue,128369000.000,236536000.000,208650000.000,153324000.000,140959000.000,190411000.000,198283000.000,173782000.000,170598000.000
CertificatesOfDepositAtCarryingValue,,,8468000.000,,,,,,
ClassOfWarrantOrRightOutstanding,,,,7000.000,,,,4000.000,
CommitmentsAndContingencies,,,,,0.000,0.000,0.000,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,81119000.000,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000
CommonStockSharesIssued,59268000.000,60370000.000,61240000.000,61985000.000,62425000.000,62742000.000,63075000.000,63665000.000,64422000.000
CommonStockSharesOutstanding,59268000.000,60370000.000,61240000.000,61985000.000,62425000.000,62742000.000,63075000.000,63665000.000,64422000.000
CommonStockValue,593000.000,604000.000,612000.000,620000.000,624000.000,627000.000,631000.000,637000.000,644000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,33919954.000,,,,33919954.000,
DeferredRentCreditNoncurrent,5024000.000,4917000.000,4814000.000,4702000.000,4581000.000,4461000.000,4339000.000,4212000.000,4075000.000
DeferredRevenueCurrent,9058000.000,13347000.000,12980000.000,12728000.000,12722000.000,15027000.000,7957000.000,7988000.000,7984000.000
DeferredRevenueNoncurrent,60326000.000,87273000.000,85720000.000,85132000.000,85328000.000,97947000.000,104636000.000,106709000.000,108068000.000
DeferredTaxAssetsDeferredIncome,,,,10484000.000,,,,22909000.000,
DeferredTaxAssetsGross,,,,117571000.000,,,,129210000.000,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,,853000.000,,,,215000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,53393000.000,,,,42900000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,8421000.000,,,,11704000.000,
DeferredTaxAssetsOther,,,,915000.000,,,,741000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,26620000.000,,,,29846000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,8512000.000,,,,11231000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,4891000.000,,,,5465000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,4335000.000,,,,4414000.000,
DeferredTaxAssetsValuationAllowance,,,,116718000.000,,,,128995000.000,
DeferredTaxLiabilities,,,,853000.000,,,,215000.000,
DeferredTaxLiabilitiesOther,,,,,,,,93000.000,
DueToRelatedPartiesCurrent,4564000.000,5817000.000,3532000.000,2045000.000,1639000.000,1351000.000,1843000.000,1615000.000,289000.000
EmployeeRelatedLiabilitiesCurrent,8876000.000,9625000.000,11480000.000,13535000.000,9511000.000,10285000.000,12304000.000,14232000.000,9050000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InterestPayableCurrentAndNoncurrent,,,,4800000.000,,,,4900000.000,
Liabilities,231653000.000,268509000.000,262692000.000,273749000.000,266312000.000,286752000.000,288597000.000,294443000.000,290784000.000
LiabilitiesAndStockholdersEquity,435540000.000,541395000.000,499247000.000,470574000.000,442535000.000,499129000.000,486213000.000,469552000.000,441756000.000
LiabilitiesCurrent,53957000.000,63502000.000,58988000.000,67181000.000,58303000.000,66443000.000,61744000.000,65125000.000,60113000.000
MinorityInterest,19271000.000,19271000.000,19271000.000,19271000.000,19271000.000,19271000.000,19271000.000,19271000.000,19271000.000
MoneyMarketFundsAtCarryingValue,9255000.000,127643000.000,104694000.000,77639000.000,44761000.000,113317000.000,105663000.000,94543000.000,83919000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,212000.000,,,,203000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,128000.000,,,,131000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,21000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,84000.000,,,,51000.000,
